Color,Pawn,X,Y,Turn
orange,1,0,4,789
blue,1,1,0,790
orange,1,3,1,791
blue,3,0,3,792
orange,3,0,4,793
blue,2,2,3,794
orange,2,3,3,795
blue,2,1,1,796
orange,2,1,2,797
blue,1,4,3,798
orange,3,2,2,799
blue,2,3,2,800
orange,1,4,0,801
blue,2,2,0,802
orange,3,0,0,803
blue,2,3,2,804
orange,3,1,1,805
blue,3,1,4,806
orange,3,0,2,807
blue,2,2,0,808
orange,2,0,4,809
blue,3,3,2,810
orange,2,2,3,811
blue,2,3,2,812
orange,3,1,1,813
blue,1,2,1,814
orange,1,0,4,815
blue,1,4,3,816
orange,3,4,4,817
blue,1,3,2,818
orange,2,4,4,819
blue,1,4,3,820
orange,1,1,3,821
blue,3,2,1,822
orange,1,2,2,823
blue,3,0,3,824
orange,3,3,3,825
blue,3,2,1,826
orange,2,1,2,827
blue,3,1,0,828
orange,1,1,3,829
blue,1,3,2,830
orange,1,2,2,831
blue,1,4,3,832
orange,2,0,4,833
blue,3,2,1,834
orange,1,0,0,835
blue,1,1,0,836
orange,1,4,4,837
blue,3,3,2,838
orange,1,2,2,839
blue,3,4,3,840
orange,1,4,4,841
blue,1,3,2,842
orange,1,1,1,843
blue,3,1,0,844
orange,1,2,2,845
blue,3,2,1,846
orange,3,4,4,847
blue,1,2,1,848
orange,1,0,4,849
blue,3,4,3,850
orange,3,1,1,851
blue,3,2,1,852
orange,3,0,2,853
blue,2,0,2,854
orange,1,1,3,855
blue,3,1,0,856
orange,3,2,0,857
blue,1,0,2,858
orange,3,1,1,859
blue,3,2,1,860
orange,1,0,4,861
blue,1,2,0,862
orange,3,3,3,863
blue,1,3,1,864
orange,1,1,3,865
blue,1,4,0,866
orange,3,4,2,867
blue,2,2,3,868
orange,3,2,4,869
blue,2,3,1,870
orange,1,0,2,871
blue,1,2,2,872
orange,3,3,3,873
blue,3,3,2,874
orange,2,1,2,875
blue,1,1,1,876
orange,3,4,2,877
blue,3,1,4,878
orange,2,2,4,879
blue,2,4,3,880
orange,1,1,3,881
blue,1,4,4,882
orange,1,2,2,883
blue,1,0,0,884
orange,1,4,4,885
blue,1,1,1,886
orange,2,0,3,887
blue,1,0,2,888
orange,2,1,1,889
blue,3,0,3,890
orange,3,3,3,891
blue,2,2,4,892
orange,1,2,2,893
blue,2,1,2,894
orange,2,2,3,895
blue,1,2,4,896
orange,2,0,2,897
blue,1,3,3,898
orange,1,3,1,899
blue,2,0,4,900
orange,3,2,4,901
blue,1,1,3,902
orange,3,3,3,903
blue,2,2,3,904
orange,1,2,0,905
blue,1,4,0,906
orange,3,4,2,907
blue,2,4,4,908
orange,1,0,2,909
blue,3,1,4,910
orange,1,1,1,911
blue,1,0,4,912
orange,3,3,1,913
blue,2,3,2,914
orange,1,2,2,915
blue,2,4,4,916
orange,2,1,0,917
blue,1,1,3,918
orange,1,4,0,919
blue,3,4,1,920
orange,3,2,0,921
blue,3,1,4,922
orange,2,2,2,923
blue,3,0,3,924
orange,2,1,4,925
blue,3,1,2,926
orange,2,3,3,927
