Color,Pawn,X,Y,Turn
orange,1,0,4,477
blue,3,4,2,478
orange,2,2,4,479
blue,1,3,4,480
orange,3,0,1,481
blue,3,3,3,482
orange,2,3,2,483
blue,3,2,4,484
orange,2,4,4,485
blue,2,1,2,486
orange,1,3,1,487
blue,2,0,0,488
orange,3,1,0,489
blue,3,4,2,490
orange,1,2,0,491
blue,2,1,2,492
orange,1,4,2,493
blue,2,2,0,494
orange,3,2,1,495
blue,2,3,2,496
orange,1,3,1,497
blue,3,2,4,498
orange,1,0,4,499
blue,3,4,2,500
orange,1,4,0,501
blue,1,4,3,502
orange,3,3,0,503
blue,2,1,3,504
orange,1,0,4,505
blue,2,0,1,506
orange,3,0,3,507
blue,1,3,4,508
orange,1,1,3,509
blue,2,2,0,510
orange,1,3,1,511
blue,1,0,1,512
orange,1,4,0,513
blue,2,4,1,514
orange,1,1,3,515
blue,2,3,3,516
orange,2,3,2,517
blue,2,2,1,518
orange,1,0,4,519
blue,1,2,3,520
orange,3,1,4,521
blue,1,4,1,522
orange,1,2,2,523
blue,2,1,3,524
orange,2,1,1,525
blue,2,0,1,526
orange,3,3,2,527
blue,2,1,3,528
orange,3,2,3,529
blue,1,3,2,530
orange,1,1,1,531
blue,3,2,0,532
orange,1,2,0,533
blue,2,3,4,534
orange,2,3,0,535
blue,3,0,2,536
orange,1,1,1,537
blue,1,4,1,538
orange,1,0,2,539
blue,1,3,2,540
orange,2,2,2,541
blue,3,1,3,542
orange,3,1,2,543
blue,1,4,1,544
orange,2,4,3,545
blue,3,2,4,546
orange,1,1,3,547
blue,3,4,2,548
orange,2,3,1,549
blue,3,3,3,550
orange,3,0,3,551
blue,2,2,2,552
orange,2,2,3,553
blue,1,3,2,554
orange,2,1,1,555
blue,1,4,1,556
orange,1,2,2,557
blue,3,4,4,558
orange,1,1,1,559
blue,3,3,3,560
orange,2,2,3,561
blue,2,0,3,562
orange,3,1,4,563
blue,2,3,3,564
orange,2,0,2,565
blue,2,1,4,566
orange,1,1,3,567
blue,2,2,2,568
orange,3,3,2,569
blue,2,3,4,570
orange,2,1,0,571
blue,3,0,0,572
orange,1,2,4,573
blue,1,3,0,574
orange,2,2,2,575
blue,1,2,1,576
orange,1,3,3,577
blue,1,3,2,578
orange,1,4,2,579
blue,1,2,1,580
orange,1,2,4,581
blue,2,1,3,582
orange,3,4,3,583
blue,2,3,4,584
orange,2,1,4,585
blue,2,4,2,586
orange,1,1,3,587
blue,2,2,3,588
orange,3,3,2,589
blue,1,3,0,590
orange,3,4,1,591
blue,2,4,2,592
orange,1,2,4,593
blue,1,4,1,594
orange,3,3,0,595
blue,2,3,4,596
orange,1,3,3,597
blue,2,2,2,598
orange,2,0,2,599
blue,2,1,0,600
orange,3,2,1,601
blue,1,1,2,602
orange,1,2,2,603
blue,1,0,1,604
orange,1,0,4,605
blue,2,2,2,606
orange,3,3,2,607
blue,2,0,3,608
orange,3,1,0,609
blue,1,1,2,610
orange,3,2,1,611
blue,1,2,3,612
orange,2,1,4,613
blue,1,1,4,614
orange,3,3,0,615
blue,1,4,1,616
orange,2,0,2,617
blue,1,1,4,618
orange,1,2,2,619
blue,2,2,4,620
orange,3,2,1,621
blue,3,1,1,622
orange,3,1,2,623
blue,3,3,3,624
orange,1,4,0,625
blue,3,4,4,626
orange,2,1,0,627
blue,3,3,3,628
orange,2,0,2,629
blue,1,0,3,630
orange,1,1,3,631
blue,3,2,2,632
orange,3,3,0,633
blue,3,3,3,634
orange,2,1,0,635
blue,2,3,2,636
orange,3,2,1,637
blue,2,1,1,638
orange,1,0,2,639
blue,1,2,1,640
orange,3,1,2,641
blue,1,2,1,642
orange,2,2,2,643
blue,1,1,2,644
orange,2,1,0,645
blue,3,4,4,646
orange,1,2,4,647
blue,1,2,3,648
orange,3,0,1,649
blue,1,3,2,650
orange,3,2,3,651
blue,3,3,3,652
orange,1,4,2,653
blue,3,2,2,654
orange,3,1,2,655
blue,3,1,3,656
orange,1,3,3,657
blue,3,4,0,658
orange,3,0,3,659
blue,3,1,3,660
orange,2,2,2,661
blue,3,0,2,662
orange,3,1,2,663
blue,1,4,1,664
orange,1,2,2,665
blue,2,3,2,666
orange,3,2,1,667
blue,1,1,4,668
orange,1,0,4,669
blue,3,2,0,670
orange,3,3,0,671
blue,2,1,1,672
orange,1,3,1,673
blue,1,0,3,674
orange,1,4,0,675
blue,1,1,4,676
orange,1,1,3,677
blue,2,0,3,678
orange,1,4,0,679
blue,1,0,3,680
orange,2,3,4,681
blue,1,3,0,682
orange,1,3,1,683
blue,3,0,2,684
orange,1,4,2,685
blue,1,1,2,686
orange,3,2,1,687
blue,1,3,0,688
orange,1,3,3,689
blue,3,2,4,690
orange,1,1,1,691
blue,3,1,3,692
orange,1,4,4,693
blue,3,2,4,694
orange,1,1,1,695
blue,1,4,1,696
orange,3,3,0,697
blue,3,3,3,698
orange,2,4,2,699
blue,1,1,4,700
orange,1,0,2,701
blue,1,4,1,702
orange,2,3,4,703
blue,2,2,4,704
orange,1,2,0,705
blue,2,1,2,706
orange,3,2,1,707
blue,2,3,3,708
orange,3,3,2,709
blue,2,2,1,710
orange,3,2,3,711
blue,1,3,0,712
orange,3,3,2,713
blue,2,4,2,714
orange,3,4,3,715
blue,1,4,1,716
orange,3,1,0,717
blue,2,2,1,718
orange,3,0,1,719
blue,2,1,3,720
orange,3,1,0,721
blue,3,2,4,722
orange,2,2,2,723
blue,3,4,2,724
orange,2,0,3,725
blue,1,3,0,726
orange,1,0,2,727
blue,1,4,1,728
orange,1,2,0,729
blue,1,1,4,730
orange,1,1,1,731
blue,1,2,3,732
orange,2,2,4,733
blue,3,3,3,734
orange,2,1,2,735
blue,1,1,2,736
orange,1,4,4,737
blue,1,0,1,738
orange,3,4,3,739
blue,2,2,1,740
orange,2,0,4,741
blue,2,3,3,742
orange,1,1,1,743
blue,1,1,0,744
orange,3,3,2,745
blue,2,2,1,746
orange,3,4,1,747
blue,2,0,2,748
orange,1,4,4,749
blue,1,2,1,750
orange,1,1,1,751
blue,1,1,2,752
orange,1,4,4,753
blue,3,4,2,754
orange,3,3,2,755
blue,3,2,4,756
orange,3,4,3,757
blue,1,2,3,758
orange,1,0,0,759
blue,3,1,3,760
orange,3,2,1,761
blue,1,3,2,762
orange,2,1,2,763
blue,1,2,3,764
orange,2,3,1,765
blue,1,1,4,766
orange,2,1,0,767
blue,1,0,3,768
orange,1,3,3,769
blue,1,2,1,770
orange,2,3,1,771
blue,1,1,2,772
orange,3,1,0,773
blue,1,2,1,774
orange,1,2,4,775
blue,1,3,0,776
orange,1,0,2,777
blue,1,1,2,778
orange,1,2,4,779
blue,1,0,3,780
orange,2,4,3,781
blue,3,3,1,782
orange,2,2,2,783
blue,2,1,4,784
orange,3,4,3,785
blue,2,3,3,786
orange,3,3,2,787
blue,3,4,0,788
orange,3,2,1,789
blue,1,2,1,790
orange,2,1,4,791
blue,1,0,3,792
orange,2,0,2,793
blue,3,0,4,794
orange,3,3,0,795
blue,3,1,3,796
orange,2,2,1,797
blue,1,1,4,798
orange,2,4,2,799
blue,2,2,1,800
orange,1,4,2,801
blue,3,3,1,802
orange,3,4,1,803
blue,1,0,3,804
orange,2,2,3,805
blue,1,1,2,806
orange,2,0,2,807
blue,2,0,0,808
orange,1,1,3,809
blue,1,3,4,810
orange,1,2,2,811
blue,2,2,1,812
orange,1,3,3,813
blue,1,2,3,814
orange,1,0,0,815
blue,3,1,3,816
orange,1,2,2,817
blue,2,3,3,818
orange,2,2,1,819
blue,1,3,2,820
orange,1,1,3,821
blue,1,2,3,822
orange,1,3,1,823
blue,1,1,4,824
orange,1,0,4,825
blue,3,3,1,826
orange,3,3,0,827
blue,3,4,2,828
orange,1,2,2,829
blue,2,1,2,830
orange,2,0,2,831
blue,2,0,4,832
orange,1,4,4,833
blue,2,2,3,834
orange,1,3,3,835
blue,1,0,3,836
orange,3,2,1,837
blue,1,3,0,838
orange,1,1,1,839
blue,2,4,2,840
orange,3,0,3,841
blue,1,2,1,842
orange,1,4,4,843
blue,3,2,4,844
orange,2,1,0,845
blue,3,4,2,846
orange,1,1,1,847
blue,3,3,1,848
orange,1,2,0,849
blue,3,1,3,850
orange,3,1,2,851
blue,3,0,4,852
orange,3,2,3,853
blue,2,2,3,854
orange,3,4,1,855
blue,3,2,2,856
orange,3,3,2,857
blue,3,1,1,858
orange,3,4,3,859
blue,3,4,4,860
orange,1,3,1,861
blue,1,0,3,862
orange,3,3,2,863
blue,2,1,1,864
orange,1,1,3,865
blue,1,2,1,866
orange,1,3,1,867
blue,1,3,0,868
orange,3,2,3,869
blue,2,3,2,870
orange,1,2,2,871
blue,2,4,4,872
orange,1,4,0,873
blue,3,1,1,874
orange,1,0,4,875
blue,1,1,2,876
orange,1,3,1,877
blue,3,0,2,878
orange,1,0,4,879
blue,3,1,1,880
orange,3,1,4,881
blue,2,2,3,882
orange,2,2,2,883
blue,1,2,1,884
orange,2,3,0,885
blue,3,2,0,886
orange,3,0,3,887
blue,2,4,2,888
orange,3,1,2,889
blue,2,2,3,890
orange,3,0,3,891
blue,2,4,4,892
orange,1,4,0,893
blue,3,1,1,894
orange,3,1,4,895
blue,1,3,0,896
orange,2,4,2,897
blue,1,3,1,898
orange,3,4,1,899
blue,1,4,2,900
orange,1,0,4,901
blue,2,3,2,902
orange,2,2,3,903
blue,3,4,4,904
orange,2,1,1,905
blue,2,4,4,906
orange,3,1,4,907
blue,1,2,0,908
orange,3,3,2,909
blue,1,1,1,910
orange,2,0,3,911
blue,3,3,3,912
orange,3,2,3,913
blue,2,1,2,914
orange,2,2,4,915
blue,1,1,3,916
orange,2,0,3,917
blue,1,2,2,918
orange,3,3,4,919
blue,2,2,0,920
orange,1,1,3,921
blue,3,1,1,922
orange,3,4,3,923
blue,2,3,2,924
orange,1,2,4,925
blue,1,0,0,926
orange,1,0,2,927
blue,2,4,4,928
orange,2,2,2,929
blue,3,2,0,930
orange,3,1,0,931
blue,2,3,2,932
orange,1,1,3,933
blue,3,3,1,934
orange,2,3,0,935
blue,1,2,2,936
orange,1,0,4,937
blue,1,0,0,938
orange,1,4,0,939
blue,3,4,2,940
orange,3,2,1,941
blue,2,2,4,942
orange,1,3,1,943
blue,1,4,4,944
orange,2,2,2,945
blue,1,2,2,946
orange,3,1,2,947
blue,1,1,3,948
orange,2,1,4,949
blue,2,1,2,950
orange,3,2,3,951
blue,2,4,2,952
orange,3,4,1,953
blue,3,3,3,954
orange,3,2,3,955
blue,1,2,4,956
orange,3,0,1,957
blue,2,4,1,958
orange,2,0,2,959
blue,1,1,3,960
orange,1,2,2,961
blue,3,1,1,962
orange,1,3,3,963
blue,1,0,2,964
orange,1,2,4,965
blue,2,2,2,966
orange,2,1,0,967
blue,3,0,0,968
orange,3,1,2,969
blue,2,0,1,970
orange,3,2,3,971
blue,2,2,2,972
orange,3,1,2,973
blue,2,1,4,974
orange,1,3,3,975
blue,3,1,1,976
orange,1,4,2,977
blue,3,3,3,978
orange,3,0,1,979
blue,3,4,4,980
orange,3,2,3,981
blue,1,3,2,982
orange,2,0,2,983
blue,1,4,3,984
orange,3,3,4,985
blue,1,1,0,986
orange,2,2,3,987
blue,3,0,0,988
orange,2,1,1,989
blue,3,3,3,990
orange,1,3,3,991
blue,1,3,2,992
orange,2,2,3,993
blue,3,0,0,994
orange,1,1,1,995
blue,3,2,2,996
orange,1,2,0,997
blue,1,1,4,998
orange,3,4,3,999
blue,2,0,2,1000
orange,3,1,0,1001
blue,3,3,3,1002
orange,2,1,1,1003
blue,3,4,4,1004
orange,1,4,2,1005
blue,3,3,3,1006
orange,2,3,2,1007
blue,3,2,4,1008
orange,1,2,4,1009
blue,2,1,4,1010
orange,2,1,1,1011
blue,3,1,3,1012
orange,1,4,0,1013
blue,2,0,2,1014
orange,3,2,1,1015
blue,1,2,4,1016
orange,3,1,0,1017
blue,2,1,0,1018
orange,1,2,2,1019
blue,1,4,2,1020
orange,3,2,1,1021
blue,1,2,4,1022
orange,2,3,0,1023
blue,1,0,2,1024
orange,1,1,3,1025
blue,2,3,3,1026
orange,2,4,2,1027
blue,3,3,1,1028
orange,3,0,3,1029
blue,2,2,1,1030
orange,3,1,2,1031
blue,2,1,3,1032
orange,3,0,3,1033
blue,2,3,4,1034
orange,3,1,2,1035
blue,1,1,3,1036
orange,3,0,3,1037
blue,3,4,0,1038
orange,1,2,2,1039
blue,1,2,4,1040
orange,2,3,0,1041
blue,1,1,3,1042
orange,1,0,0,1043
blue,1,3,1,1044
orange,2,4,2,1045
blue,1,0,4,1046
orange,1,2,2,1047
blue,2,1,3,1048
orange,1,4,0,1049
blue,2,3,2,1050
orange,1,2,2,1051
blue,2,4,4,1052
orange,3,1,2,1053
blue,2,2,3,1054
orange,1,3,1,1055
blue,2,4,4,1056
orange,2,2,3,1057
blue,1,1,3,1058
orange,1,4,0,1059
blue,1,3,1,1060
orange,3,2,1,1061
blue,1,1,3,1062
orange,2,1,1,1063
blue,1,0,4,1064
orange,2,2,3,1065
blue,1,1,3,1066
orange,3,1,2,1067
blue,2,3,2,1068
orange,3,3,0,1069
blue,1,2,4,1070
orange,2,3,1,1071
blue,1,0,2,1072
orange,1,2,2,1073
blue,1,2,4,1074
orange,3,4,1,1075
blue,2,4,4,1076
orange,1,3,3,1077
blue,2,3,2,1078
orange,2,4,3,1079
blue,2,2,0,1080
orange,2,2,2,1081
blue,1,0,2,1082
orange,3,1,4,1083
blue,1,1,1,1084
orange,2,0,3,1085
blue,2,3,2,1086
orange,1,4,4,1087
blue,1,2,2,1088
orange,1,0,0,1089
blue,1,4,4,1090
orange,2,2,4,1091
blue,3,2,2,1092
orange,3,2,3,1093
blue,3,1,1,1094
orange,1,2,2,1095
blue,3,0,0,1096
orange,2,0,3,1097
blue,1,0,0,1098
orange,3,1,4,1099
blue,2,4,0,1100
orange,1,4,4,1101
blue,1,3,3,1102
orange,2,2,4,1103
blue,1,1,1,1104
orange,2,1,2,1105
blue,2,2,1,1106
orange,3,3,2,1107
blue,1,2,2,1108
orange,1,3,3,1109
blue,2,4,2,1110
orange,2,3,1,1111
blue,1,0,4,1112
orange,3,2,3,1113
blue,2,3,0,1114
orange,1,4,2,1115
blue,2,2,2,1116
orange,1,3,3,1117
blue,2,1,4,1118
orange,2,1,2,1119
blue,1,1,3,1120
orange,1,2,4,1121
blue,1,4,0,1122
orange,1,3,3,1123
blue,1,3,1,1124
orange,2,0,4,1125
blue,1,2,2,1126
orange,2,1,2,1127
blue,2,0,2,1128
orange,3,3,4,1129
blue,3,4,4,1130
orange,3,4,3,1131
blue,1,4,4,1132
orange,3,2,1,1133
blue,2,2,3,1134
orange,2,0,4,1135
blue,2,4,2,1136
orange,3,3,0,1137
blue,1,0,0,1138
orange,3,1,2,1139
blue,1,2,2,1140
orange,1,2,4,1141
blue,1,3,1,1142
orange,3,0,3,1143
blue,3,3,3,1144
orange,1,4,2,1145
blue,1,0,4,1146
orange,3,1,4,1147
blue,2,2,3,1148
orange,1,3,4,1149
blue,1,2,2,1150
orange,1,0,1,1151
blue,3,4,4,1152
orange,3,0,3,1153
blue,2,3,1,1154
orange,2,1,2,1155
blue,2,4,3,1156
orange,2,2,0,1157
blue,1,4,0,1158
orange,3,1,4,1159
blue,3,0,0,1160
orange,1,1,2,1161
blue,2,2,2,1162
orange,2,3,2,1163
blue,1,3,1,1164
orange,2,4,0,1165
blue,2,1,4,1166
orange,2,2,1,1167
blue,2,3,3,1168
orange,1,3,4,1169
blue,1,2,2,1170
orange,3,4,1,1171
blue,1,0,0,1172
orange,2,4,0,1173
blue,1,3,3,1174
orange,3,3,0,1175
blue,2,2,1,1176
orange,1,2,3,1177
blue,1,4,3,1178
orange,1,1,4,1179
blue,3,1,1,1180
orange,1,3,2,1181
blue,1,3,4,1182
orange,1,1,0,1183
blue,2,4,2,1184
orange,3,4,1,1185
blue,1,4,3,1186
orange,3,1,4,1187
blue,3,2,2,1188
orange,3,2,3,1189
blue,2,3,4,1190
orange,3,1,2,1191
blue,2,2,2,1192
orange,3,3,0,1193
blue,3,3,3,1194
orange,1,3,2,1195
blue,1,1,0,1196
orange,1,4,3,1197
blue,3,2,4,1198
orange,1,2,1,1199
blue,1,3,2,1200
orange,1,0,3,1201
blue,3,4,2,1202
orange,2,2,1,1203
blue,1,4,3,1204
orange,2,0,2,1205
blue,2,2,3,1206
orange,2,1,4,1207
blue,1,3,2,1208
orange,1,1,4,1209
blue,1,2,3,1210
orange,2,2,2,1211
blue,2,1,1,1212
orange,3,2,1,1213
blue,2,3,2,1214
orange,2,3,0,1215
blue,2,2,4,1216
orange,1,1,2,1217
blue,3,3,1,1218
orange,2,2,2,1219
blue,3,4,0,1220
orange,2,0,1,1221
blue,3,1,3,1222
orange,1,2,3,1223
blue,1,0,2,1224
orange,1,3,2,1225
blue,3,2,2,1226
orange,3,3,0,1227
blue,1,1,1,1228
orange,2,2,2,1229
blue,3,0,4,1230
orange,3,2,1,1231
blue,3,2,2,1232
orange,1,4,3,1233
blue,1,0,2,1234
orange,2,0,3,1235
blue,1,2,0,1236
orange,3,3,0,1237
blue,1,3,1,1238
orange,2,1,1,1239
blue,3,1,3,1240
orange,2,0,3,1241
blue,3,2,2,1242
orange,1,1,0,1243
blue,2,4,3,1244
orange,3,2,1,1245
blue,1,2,0,1246
