Color,Pawn,X,Y,Turn
orange,2,0,0,243
blue,1,3,0,244
orange,3,2,2,245
blue,1,1,2,246
orange,1,1,4,247
blue,1,0,1,248
orange,1,0,3,249
blue,3,0,2,250
orange,3,0,4,251
blue,1,1,2,252
orange,1,1,4,253
blue,3,1,1,254
orange,1,3,2,255
blue,2,1,4,256
orange,3,1,3,257
blue,2,0,2,258
orange,3,2,2,259
blue,2,2,1,260
orange,3,1,3,261
blue,2,0,2,262
orange,2,2,1,263
blue,3,0,0,264
orange,2,3,3,265
blue,1,2,3,266
orange,3,2,2,267
blue,3,1,1,268
orange,1,1,0,269
blue,3,0,0,270
orange,3,4,0,271
blue,1,3,4,272
orange,3,1,3,273
blue,3,1,1,274
orange,1,0,1,275
blue,3,0,0,276
orange,2,1,2,277
blue,2,1,0,278
orange,2,2,4,279
blue,2,3,1,280
orange,1,1,0,281
blue,3,1,1,282
orange,2,0,3,283
blue,1,0,1,284
orange,2,2,4,285
blue,1,3,4,286
orange,2,4,3,287
blue,3,0,2,288
orange,1,3,2,289
blue,2,2,3,290
orange,3,2,2,291
blue,1,1,2,292
orange,3,3,1,293
blue,1,3,4,294
orange,3,2,2,295
blue,2,4,2,296
orange,3,3,1,297
blue,3,1,3,298
orange,1,1,4,299
blue,1,0,1,300
orange,3,2,2,301
blue,2,2,3,302
orange,3,3,1,303
blue,1,1,2,304
orange,2,2,4,305
blue,2,4,4,306
orange,3,4,0,307
blue,1,2,1,308
orange,1,4,1,309
blue,3,3,1,310
orange,2,4,3,311
blue,1,1,2,312
orange,1,3,2,313
blue,1,0,1,314
orange,2,2,4,315
blue,3,1,3,316
orange,2,0,3,317
blue,1,2,3,318
orange,3,2,2,319
blue,1,0,1,320
orange,2,2,2,321
blue,2,2,3,322
orange,1,2,3,323
blue,2,4,2,324
orange,3,4,4,325
blue,3,0,2,326
orange,1,2,4,327
blue,2,2,3,328
orange,2,3,2,329
blue,3,2,0,330
orange,2,4,0,331
blue,3,3,1,332
orange,1,3,3,333
blue,1,2,3,334
orange,1,2,2,335
blue,1,1,2,336
orange,1,0,0,337
blue,1,3,4,338
orange,2,2,1,339
blue,2,1,1,340
orange,1,1,1,341
blue,1,4,3,342
orange,2,3,3,343
blue,1,2,1,344
orange,1,0,0,345
blue,3,2,2,346
orange,1,4,4,347
blue,1,3,2,348
orange,1,0,0,349
blue,2,0,3,350
orange,1,2,2,351
blue,2,2,4,352
orange,3,0,0,353
blue,1,4,3,354
orange,1,1,1,355
blue,3,3,1,356
orange,2,4,1,357
blue,1,2,1,358
orange,1,2,2,359
blue,2,1,2,360
orange,2,2,0,361
blue,3,4,0,362
orange,2,0,1,363
blue,1,1,2,364
orange,1,1,1,365
blue,1,0,3,366
orange,1,0,0,367
blue,3,1,3,368
orange,1,3,3,369
blue,2,2,0,370
orange,1,2,4,371
blue,2,3,2,372
orange,1,3,3,373
blue,2,2,4,374
orange,1,0,0,375
blue,3,0,2,376
orange,1,3,3,377
blue,2,1,2,378
orange,1,2,2,379
blue,2,3,1,380
orange,2,1,3,381
blue,3,2,4,382
orange,2,0,1,383
blue,1,1,4,384
orange,1,1,1,385
blue,3,3,3,386
orange,2,2,2,387
blue,3,4,2,388
orange,1,0,2,389
blue,2,4,3,390
orange,1,2,0,391
blue,3,3,3,392
orange,3,1,1,393
blue,1,4,1,394
orange,1,1,1,395
blue,2,3,1,396
orange,2,1,0,397
blue,2,4,3,398
orange,2,3,1,399
blue,3,4,2,400
orange,1,3,3,401
blue,1,2,3,402
orange,1,1,1,403
blue,1,1,2,404
orange,3,2,0,405
blue,1,0,1,406
orange,2,1,0,407
blue,2,2,4,408
orange,2,2,2,409
blue,1,3,4,410
orange,2,0,1,411
blue,2,3,2,412
orange,3,3,1,413
blue,1,1,2,414
orange,1,2,2,415
blue,1,2,1,416
orange,2,1,3,417
blue,1,1,2,418
orange,2,2,1,419
blue,1,3,4,420
orange,3,4,0,421
blue,1,2,3,422
orange,1,1,1,423
blue,2,2,0,424
orange,3,0,4,425
blue,3,3,3,426
orange,2,4,0,427
blue,3,4,4,428
orange,3,2,2,429
blue,1,1,4,430
orange,2,2,1,431
blue,2,3,2,432
orange,3,0,0,433
blue,2,1,3,434
orange,2,3,3,435
blue,1,0,3,436
orange,1,4,4,437
blue,1,3,0,438
orange,1,1,1,439
blue,1,4,1,440
orange,2,2,1,441
blue,1,1,4,442
orange,2,0,2,443
blue,2,3,2,444
orange,3,3,3,445
blue,1,2,3,446
orange,3,2,2,447
blue,2,2,4,448
orange,3,0,4,449
blue,2,3,2,450
orange,1,0,2,451
blue,2,2,0,452
orange,1,2,0,453
blue,2,1,2,454
orange,2,2,1,455
blue,2,3,1,456
orange,2,3,3,457
blue,2,4,3,458
orange,2,2,1,459
blue,2,3,1,460
orange,2,0,0,461
blue,2,4,3,462
orange,1,3,2,463
blue,1,1,2,464
orange,3,3,1,465
blue,2,3,1,466
orange,1,2,1,467
blue,1,0,3,468
orange,3,2,2,469
blue,1,1,2,470
orange,3,0,4,471
blue,2,2,3,472
orange,3,1,3,473
blue,2,4,2,474
orange,3,3,1,475
blue,2,3,0,476
orange,3,1,3,477
blue,1,2,3,478
orange,3,3,1,479
blue,1,1,2,480
orange,1,4,3,481
blue,2,4,2,482
orange,3,1,3,483
blue,1,0,3,484
orange,1,3,2,485
blue,1,2,1,486
orange,3,3,1,487
blue,2,2,3,488
orange,2,1,2,489
blue,1,3,0,490
orange,1,1,0,491
blue,3,3,3,492
orange,2,2,0,493
blue,2,0,2,494
orange,1,4,3,495
blue,1,4,1,496
orange,1,2,1,497
blue,1,3,2,498
orange,1,0,3,499
blue,2,2,3,500
orange,2,4,1,501
blue,2,1,1,502
orange,3,4,2,503
blue,1,4,1,504
orange,3,2,0,505
blue,2,3,0,506
orange,1,1,4,507
blue,1,2,3,508
orange,2,3,3,509
blue,2,2,2,510
orange,3,4,2,511
blue,2,1,0,512
orange,2,1,2,513
blue,3,2,2,514
orange,2,0,0,515
blue,3,1,3,516
orange,3,2,4,517
blue,3,0,2,518
orange,3,3,3,519
blue,1,1,2,520
orange,2,2,1,521
blue,1,2,1,522
orange,1,3,2,523
blue,1,0,3,524
orange,1,1,4,525
blue,2,0,2,526
orange,3,4,2,527
blue,3,2,0,528
orange,2,3,3,529
blue,3,0,2,530
orange,3,3,1,531
blue,3,2,0,532
orange,2,2,1,533
blue,2,1,2,534
orange,3,0,4,535
blue,3,0,2,536
orange,2,4,0,537
blue,1,1,2,538
orange,3,2,2,539
blue,2,2,4,540
orange,3,3,1,541
blue,1,4,2,542
orange,3,2,2,543
blue,1,2,4,544
orange,1,4,1,545
blue,3,1,1,546
orange,3,1,3,547
blue,3,0,0,548
orange,2,3,2,549
blue,3,1,1,550
orange,1,3,2,551
blue,2,1,2,552
orange,1,1,4,553
blue,2,0,0,554
orange,1,2,3,555
blue,2,1,2,556
orange,2,1,1,557
blue,1,3,0,558
orange,3,4,0,559
blue,1,4,1,560
orange,2,0,3,561
blue,1,3,2,562
orange,3,1,3,563
blue,2,0,0,564
orange,3,0,2,565
blue,3,2,0,566
orange,1,3,4,567
blue,1,1,4,568
orange,1,2,3,569
blue,3,4,2,570
orange,1,1,2,571
blue,1,3,2,572
orange,3,2,4,573
blue,1,4,3,574
orange,1,0,3,575
blue,3,3,1,576
orange,3,1,3,577
blue,1,3,2,578
orange,1,2,1,579
blue,2,1,2,580
orange,2,2,4,581
blue,2,2,0,582
orange,2,1,2,583
blue,1,1,4,584
orange,3,0,2,585
blue,3,0,4,586
orange,2,0,4,587
blue,2,3,2,588
orange,3,1,3,589
blue,1,0,3,590
orange,1,1,0,591
blue,1,3,0,592
orange,2,1,2,593
blue,1,2,1,594
orange,1,4,3,595
blue,2,1,1,596
orange,2,3,1,597
blue,2,3,2,598
orange,1,3,2,599
blue,2,1,3,600
orange,2,1,2,601
blue,1,3,2,602
orange,2,3,3,603
blue,1,1,0,604
orange,1,0,2,605
blue,1,4,3,606
orange,2,1,4,607
blue,1,3,4,608
orange,2,2,2,609
blue,1,2,3,610
orange,1,1,3,611
blue,2,2,1,612
orange,3,2,4,613
blue,1,4,1,614
orange,3,0,2,615
blue,2,4,2,616
orange,2,3,0,617
blue,2,2,1,618
orange,1,3,0,619
blue,2,0,2,620
orange,3,1,1,621
blue,3,4,0,622
orange,1,1,2,623
blue,3,3,1,624
orange,3,0,2,625
blue,2,1,4,626
orange,2,4,2,627
blue,3,4,0,628
orange,2,3,4,629
blue,1,3,2,630
orange,1,2,1,631
blue,2,3,3,632
orange,1,0,3,633
blue,3,3,1,634
orange,1,1,2,635
blue,2,2,1,636
orange,1,2,1,637
blue,3,2,0,638
orange,2,1,3,639
blue,2,4,0,640
orange,1,1,3,641
blue,3,1,1,642
orange,1,0,4,643
blue,3,2,0,644
orange,2,3,4,645
blue,2,2,1,646
orange,1,4,0,647
blue,2,0,2,648
orange,3,2,4,649
blue,2,1,2,650
orange,2,1,3,651
blue,1,4,3,652
orange,2,2,1,653
blue,3,1,1,654
orange,2,0,0,655
blue,3,2,2,656
orange,3,1,3,657
blue,1,1,0,658
orange,1,3,1,659
blue,2,2,4,660
orange,1,0,4,661
blue,1,4,3,662
orange,2,2,1,663
blue,3,4,0,664
orange,1,1,3,665
blue,1,1,0,666
orange,1,0,4,667
blue,2,0,3,668
orange,2,0,0,669
blue,1,2,1,670
orange,3,0,2,671
blue,2,1,1,672
orange,1,2,2,673
blue,3,3,1,674
orange,1,3,1,675
blue,3,1,3,676
orange,1,0,2,677
blue,3,2,2,678
orange,1,2,4,679
blue,1,3,0,680
orange,3,1,3,681
blue,3,3,3,682
orange,3,0,4,683
blue,3,4,2,684
orange,3,4,0,685
blue,1,0,3,686
orange,1,1,3,687
blue,1,2,1,688
orange,1,0,2,689
blue,2,0,3,690
orange,3,0,4,691
blue,1,4,3,692
orange,1,2,4,693
blue,2,2,2,694
orange,1,3,3,695
blue,2,3,4,696
orange,1,2,4,697
blue,1,3,4,698
orange,1,4,2,699
blue,1,4,3,700
orange,2,2,1,701
blue,1,3,4,702
orange,2,1,3,703
blue,1,2,3,704
orange,2,2,1,705
blue,1,1,2,706
orange,1,3,1,707
blue,3,3,3,708
orange,2,0,2,709
blue,3,4,2,710
orange,1,0,4,711
blue,1,0,3,712
orange,3,3,1,713
blue,1,1,4,714
orange,3,2,0,715
blue,3,3,1,716
orange,1,0,2,717
blue,2,1,3,718
orange,3,1,1,719
blue,3,2,0,720
orange,2,2,1,721
blue,2,0,1,722
orange,2,3,3,723
blue,3,3,1,724
orange,1,1,1,725
blue,3,0,4,726
orange,1,2,0,727
blue,3,2,2,728
orange,3,0,0,729
blue,3,0,4,730
orange,3,1,1,731
blue,1,3,2,732
orange,2,4,1,733
blue,3,3,1,734
orange,1,0,2,735
blue,2,2,2,736
orange,2,3,3,737
blue,1,2,3,738
orange,1,1,3,739
blue,2,1,0,740
orange,3,2,2,741
blue,1,1,2,742
orange,1,2,4,743
blue,2,3,1,744
orange,3,0,4,745
blue,1,2,1,746
orange,2,4,1,747
blue,2,1,2,748
orange,2,2,2,749
blue,3,4,2,750
orange,1,1,3,751
blue,2,0,4,752
orange,2,4,1,753
blue,1,3,0,754
orange,1,4,0,755
blue,1,1,2,756
orange,1,3,1,757
blue,2,2,3,758
orange,1,2,2,759
blue,1,2,3,760
orange,1,3,3,761
blue,1,3,2,762
orange,1,2,4,763
blue,3,3,1,764
orange,1,0,2,765
blue,3,1,3,766
orange,1,2,0,767
blue,2,0,4,768
orange,2,2,2,769
blue,2,2,3,770
orange,1,0,2,771
blue,1,1,0,772
orange,2,1,4,773
blue,2,1,1,774
orange,2,2,2,775
blue,1,3,2,776
orange,2,4,3,777
blue,1,2,3,778
orange,1,2,0,779
blue,1,1,2,780
orange,2,3,1,781
blue,1,3,0,782
orange,2,1,2,783
blue,2,2,3,784
orange,1,0,2,785
blue,3,4,0,786
orange,1,1,1,787
blue,2,4,2,788
orange,3,1,3,789
blue,1,4,1,790
orange,3,0,4,791
blue,3,2,2,792
orange,2,0,0,793
blue,1,3,2,794
orange,1,2,2,795
blue,3,4,0,796
orange,1,2,2,797
blue,2,2,3,798
orange,1,3,1,799
blue,1,4,3,800
orange,3,2,2,801
blue,2,4,2,802
orange,1,0,4,803
blue,1,3,4,804
orange,3,3,3,805
blue,1,4,3,806
orange,1,1,3,807
blue,1,1,0,808
orange,3,1,1,809
blue,1,4,3,810
orange,3,2,2,811
blue,1,3,2,812
orange,2,1,2,813
blue,3,3,1,814
orange,2,0,4,815
blue,2,2,1,816
orange,3,4,4,817
blue,1,1,0,818
orange,1,4,0,819
blue,1,3,2,820
orange,3,3,3,821
blue,1,4,1,822
orange,3,4,2,823
blue,1,3,0,824
orange,3,2,4,825
blue,1,2,1,826
orange,1,0,4,827
blue,2,4,0,828
orange,3,4,2,829
blue,1,3,1,830
orange,2,2,3,831
blue,3,2,0,832
orange,2,4,2,833
blue,2,3,2,834
orange,2,2,1,835
blue,2,4,0,836
orange,1,4,3,837
blue,2,3,2,838
orange,2,4,0,839
blue,1,0,2,840
orange,1,3,4,841
blue,2,2,4,842
orange,2,3,2,843
blue,3,3,1,844
orange,2,2,0,845
blue,3,1,3,846
orange,2,4,1,847
blue,3,3,1,848
orange,3,3,3,849
blue,3,4,0,850
orange,2,2,0,851
blue,2,1,2,852
orange,1,1,2,853
blue,2,3,1,854
orange,1,4,2,855
blue,1,2,0,856
orange,2,0,1,857
blue,2,4,3,858
orange,2,2,2,859
blue,1,4,0,860
orange,3,1,1,861
blue,2,2,4,862
orange,1,3,3,863
blue,1,3,1,864
orange,2,1,0,865
blue,1,1,3,866
orange,1,4,4,867
blue,2,0,3,868
orange,1,3,3,869
blue,1,2,2,870
orange,2,0,2,871
blue,3,3,1,872
orange,2,1,0,873
blue,3,4,2,874
orange,3,2,0,875
blue,1,0,0,876
orange,2,0,2,877
blue,1,2,2,878
orange,2,1,0,879
blue,1,1,1,880
orange,2,3,1,881
blue,1,0,2,882
orange,2,1,2,883
blue,2,2,4,884
orange,1,4,2,885
blue,1,2,0,886
orange,1,3,1,887
blue,2,3,2,888
orange,2,0,0,889
blue,2,4,0,890
orange,1,4,2,891
blue,2,3,2,892
orange,2,2,1,893
blue,3,3,3,894
orange,2,0,2,895
blue,3,4,4,896
orange,2,2,1,897
blue,2,1,3,898
orange,2,0,2,899
blue,1,4,2,900
orange,1,0,0,901
blue,1,2,0,902
orange,3,1,1,903
blue,1,0,2,904
orange,1,4,4,905
blue,2,0,1,906
orange,3,2,0,907
blue,3,0,0,908
orange,1,4,4,909
blue,3,2,2,910
orange,2,1,4,911
blue,1,4,1,912
orange,1,2,2,913
blue,3,4,0,914
orange,1,2,2,915
blue,1,3,0,916
orange,1,3,1,917
blue,1,1,2,918
orange,2,3,3,919
blue,1,0,3,920
orange,1,1,3,921
blue,3,2,2,922
orange,3,4,2,923
blue,1,2,1,924
orange,1,0,2,925
blue,2,2,2,926
orange,2,1,4,927
blue,3,1,3,928
orange,3,3,1,929
blue,2,3,4,930
orange,1,1,1,931
blue,2,1,3,932
orange,1,0,2,933
blue,3,2,2,934
orange,3,4,0,935
blue,3,1,1,936
orange,3,0,4,937
blue,1,3,2,938
orange,2,2,2,939
blue,3,0,0,940
orange,1,1,1,941
blue,2,1,2,942
orange,2,4,3,943
blue,2,0,4,944
orange,2,3,1,945
blue,3,2,2,946
orange,1,4,4,947
blue,3,0,0,948
orange,3,1,3,949
blue,1,4,3,950
orange,2,1,0,951
blue,2,3,2,952
orange,1,2,2,953
blue,2,2,0,954
orange,1,0,0,955
blue,3,4,4,956
orange,2,2,2,957
blue,3,0,0,958
orange,1,2,2,959
blue,1,3,2,960
orange,2,1,4,961
blue,1,1,0,962
orange,3,2,4,963
blue,1,2,1,964
orange,1,0,3,965
blue,1,4,3,966
orange,1,2,1,967
blue,2,0,1,968
orange,2,3,3,969
blue,2,1,3,970
orange,1,3,0,971
blue,3,2,2,972
orange,2,1,4,973
blue,2,2,1,974
orange,3,1,3,975
blue,3,3,1,976
orange,2,3,3,977
blue,3,2,2,978
orange,3,0,4,979
blue,3,0,0,980
orange,2,1,2,981
blue,1,3,2,982
orange,3,2,2,983
blue,3,1,1,984
orange,3,0,0,985
blue,1,2,3,986
orange,2,3,3,987
blue,3,2,2,988
orange,2,4,1,989
blue,1,4,1,990
orange,2,2,2,991
blue,2,4,2,992
orange,2,3,4,993
blue,1,1,2,994
orange,1,2,1,995
blue,2,2,3,996
orange,1,4,3,997
blue,3,4,0,998
orange,2,1,3,999
blue,1,0,1,1000
orange,1,1,0,1001
blue,3,2,2,1002
orange,2,2,1,1003
blue,2,3,1,1004
orange,2,3,3,1005
blue,1,3,4,1006
orange,3,4,4,1007
blue,3,0,4,1008
orange,2,1,2,1009
blue,2,4,3,1010
orange,2,3,3,1011
blue,3,3,1,1012
orange,2,4,1,1013
blue,3,4,0,1014
orange,2,2,0,1015
blue,1,4,3,1016
orange,2,3,2,1017
blue,1,2,1,1018
orange,2,1,1,1019
blue,2,2,2,1020
orange,2,3,2,1021
blue,2,3,0,1022
orange,1,0,1,1023
blue,2,1,1,1024
orange,2,1,3,1025
blue,1,0,3,1026
orange,1,3,4,1027
blue,1,3,0,1028
orange,3,2,2,1029
blue,2,0,3,1030
orange,1,0,1,1031
blue,1,2,1,1032
orange,3,3,3,1033
blue,2,2,4,1034
orange,3,4,4,1035
blue,3,3,1,1036
orange,1,1,2,1037
blue,2,4,3,1038
orange,3,3,3,1039
blue,3,2,2,1040
orange,2,3,2,1041
blue,1,1,0,1042
orange,2,2,4,1043
blue,1,0,1,1044
orange,2,0,3,1045
blue,2,3,1,1046
orange,2,1,1,1047
blue,1,3,4,1048
orange,2,2,3,1049
blue,3,0,4,1050
orange,1,3,0,1051
blue,1,2,3,1052
orange,3,1,1,1053
blue,1,1,2,1054
orange,3,4,4,1055
blue,3,1,3,1056
orange,2,4,4,1057
blue,1,2,3,1058
orange,1,0,3,1059
blue,1,3,4,1060
orange,3,3,3,1061
blue,2,1,0,1062
orange,1,1,2,1063
blue,1,2,3,1064
orange,3,2,2,1065
blue,2,0,2,1066
orange,2,4,1,1067
blue,3,0,4,1068
orange,1,3,4,1069
blue,2,2,1,1070
orange,3,1,3,1071
blue,2,3,3,1072
orange,3,2,4,1073
blue,2,2,1,1074
orange,3,1,3,1075
blue,2,4,0,1076
orange,2,2,2,1077
blue,1,4,1,1078
orange,3,0,2,1079
blue,1,3,2,1080
orange,3,1,3,1081
blue,1,1,0,1082
orange,1,2,3,1083
blue,2,3,2,1084
orange,2,4,1,1085
blue,2,2,0,1086
orange,2,3,3,1087
blue,1,0,1,1088
orange,1,1,4,1089
blue,2,1,2,1090
orange,1,0,3,1091
blue,2,2,0,1092
orange,1,2,1,1093
blue,1,3,4,1094
orange,1,4,3,1095
blue,1,0,1,1096
orange,3,3,1,1097
blue,1,2,3,1098
orange,3,2,2,1099
blue,1,3,4,1100
orange,3,1,3,1101
blue,2,1,2,1102
orange,3,4,0,1103
blue,3,1,3,1104
orange,2,4,1,1105
blue,3,2,4,1106
orange,3,0,4,1107
blue,2,3,1,1108
orange,3,1,3,1109
blue,2,1,2,1110
orange,2,3,3,1111
blue,2,2,4,1112
orange,1,3,2,1113
blue,1,0,1,1114
orange,3,2,2,1115
blue,1,1,2,1116
orange,2,2,1,1117
blue,1,0,3,1118
orange,1,1,4,1119
blue,3,1,3,1120
orange,1,3,2,1121
blue,2,3,4,1122
orange,3,3,3,1123
blue,2,1,3,1124
orange,1,2,1,1125
blue,3,0,2,1126
orange,2,1,3,1127
blue,1,3,0,1128
orange,1,0,2,1129
blue,2,2,1,1130
orange,1,3,2,1131
blue,2,0,0,1132
orange,1,2,1,1133
blue,2,1,2,1134
orange,3,4,2,1135
blue,2,3,1,1136
orange,2,3,4,1137
blue,3,1,1,1138
orange,3,3,3,1139
blue,3,2,2,1140
orange,3,0,0,1141
blue,2,4,3,1142
orange,1,1,0,1143
blue,2,3,1,1144
orange,2,1,3,1145
blue,1,1,2,1146
orange,1,0,1,1147
blue,1,2,1,1148
orange,2,3,4,1149
blue,1,3,2,1150
orange,1,1,0,1151
blue,1,2,1,1152
orange,2,4,2,1153
blue,1,1,2,1154
orange,2,3,0,1155
blue,3,1,1,1156
orange,1,0,1,1157
blue,1,0,3,1158
orange,2,4,2,1159
blue,2,1,2,1160
orange,2,2,3,1161
blue,2,2,0,1162
orange,1,2,3,1163
blue,1,2,1,1164
orange,2,4,2,1165
blue,2,1,2,1166
orange,2,3,0,1167
blue,1,0,3,1168
orange,1,2,1,1169
blue,2,3,1,1170
orange,1,1,2,1171
blue,3,0,2,1172
orange,2,4,2,1173
blue,1,1,4,1174
orange,2,3,4,1175
blue,1,3,2,1176
orange,3,1,1,1177
blue,1,4,1,1178
orange,2,2,2,1179
blue,2,1,0,1180
orange,3,4,4,1181
blue,3,2,4,1182
orange,1,3,0,1183
blue,1,1,4,1184
orange,2,0,3,1185
blue,2,2,2,1186
orange,1,4,1,1187
blue,3,1,3,1188
orange,1,2,3,1189
blue,3,0,4,1190
orange,3,3,3,1191
blue,1,0,3,1192
orange,3,4,2,1193
blue,1,3,0,1194
orange,2,1,1,1195
blue,1,0,3,1196
orange,1,3,2,1197
blue,2,4,3,1198
orange,1,2,3,1199
blue,3,2,2,1200
orange,2,3,0,1201
blue,3,0,0,1202
orange,2,2,2,1203
blue,2,2,4,1204
orange,3,3,1,1205
blue,1,3,0,1206
orange,2,0,3,1207
blue,1,2,1,1208
orange,1,4,1,1209
blue,1,3,0,1210
orange,1,1,4,1211
blue,1,0,3,1212
orange,3,2,0,1213
blue,2,1,2,1214
orange,1,3,2,1215
blue,1,1,4,1216
orange,3,1,1,1217
blue,3,3,3,1218
orange,1,4,1,1219
blue,2,3,1,1220
orange,1,2,3,1221
blue,2,4,3,1222
orange,1,1,2,1223
blue,3,2,2,1224
orange,1,3,4,1225
blue,3,3,1,1226
orange,1,1,2,1227
blue,2,3,1,1228
orange,3,0,2,1229
blue,1,0,3,1230
orange,1,3,4,1231
blue,3,2,0,1232
orange,2,1,1,1233
blue,2,1,2,1234
orange,3,1,3,1235
blue,2,2,4,1236
orange,3,0,4,1237
blue,1,4,4,1238
orange,2,2,3,1239
blue,3,0,2,1240
orange,2,0,2,1241
blue,1,3,3,1242
orange,3,1,3,1243
blue,3,2,0,1244
orange,2,4,1,1245
blue,2,4,3,1246
