Color,Pawn,X,Y,Turn
orange,1,2,1,657
blue,3,4,4,658
orange,2,2,3,659
blue,1,3,1,660
orange,2,4,2,661
blue,1,2,2,662
orange,3,2,0,663
blue,1,0,0,664
orange,1,3,0,665
blue,3,3,3,666
orange,3,1,1,667
blue,3,4,4,668
orange,1,0,3,669
blue,2,2,2,670
orange,2,2,3,671
blue,2,1,0,672
orange,3,2,2,673
blue,3,3,3,674
orange,2,3,1,675
blue,3,4,2,676
orange,3,1,3,677
blue,1,1,1,678
orange,2,1,2,679
blue,2,0,2,680
orange,2,2,4,681
blue,1,0,2,682
orange,1,3,0,683
blue,1,1,1,684
orange,3,3,1,685
blue,1,0,2,686
orange,3,1,3,687
blue,2,2,1,688
orange,3,4,0,689
blue,3,3,1,690
orange,2,0,3,691
blue,1,4,3,692
orange,2,2,2,693
blue,1,3,2,694
orange,2,1,0,695
blue,2,3,3,696
orange,1,4,1,697
blue,1,2,1,698
orange,1,1,4,699
blue,1,3,2,700
orange,2,3,1,701
blue,3,4,2,702
orange,2,3,4,703
blue,1,4,1,704
orange,1,2,3,705
blue,1,3,2,706
orange,1,1,2,707
blue,1,2,3,708
orange,3,2,2,709
blue,1,4,1,710
orange,1,3,4,711
blue,1,3,0,712
orange,3,0,0,713
blue,3,3,1,714
orange,1,4,3,715
blue,2,1,4,716
orange,3,2,2,717
blue,3,4,0,718
orange,3,0,0,719
blue,3,1,3,720
orange,2,2,2,721
blue,1,4,1,722
orange,1,3,4,723
blue,1,3,2,724
orange,2,4,1,725
blue,3,0,4,726
orange,1,1,2,727
blue,2,0,2,728
orange,1,0,1,729
blue,1,1,4,730
orange,1,2,3,731
blue,3,4,0,732
orange,2,3,3,733
blue,2,1,0,734
orange,1,1,2,735
blue,2,2,2,736
orange,1,3,4,737
blue,2,3,0,738
orange,2,2,1,739
blue,2,2,2,740
orange,2,4,2,741
blue,2,0,1,742
orange,1,2,3,743
blue,3,1,3,744
orange,1,3,2,745
blue,3,2,4,746
orange,3,2,2,747
blue,1,2,3,748
orange,3,0,4,749
blue,2,2,2,750
orange,3,1,3,751
blue,2,3,0,752
orange,3,2,2,753
blue,1,1,4,754
orange,1,2,3,755
blue,3,3,3,756
orange,1,3,4,757
blue,1,0,3,758
orange,3,4,0,759
blue,1,3,0,760
orange,3,2,2,761
blue,1,4,1,762
orange,1,4,3,763
blue,1,1,4,764
orange,3,1,1,765
blue,3,2,4,766
orange,1,3,4,767
blue,2,1,1,768
orange,3,0,0,769
blue,3,0,2,770
orange,1,0,1,771
blue,1,0,3,772
orange,1,1,2,773
blue,3,2,4,774
orange,3,1,1,775
blue,3,3,3,776
orange,3,0,2,777
blue,2,2,1,778
orange,1,2,1,779
blue,3,4,4,780
orange,2,2,3,781
blue,2,3,3,782
orange,2,3,1,783
blue,3,2,2,784
orange,1,2,2,785
blue,1,3,0,786
orange,1,3,3,787
blue,2,1,2,788
orange,1,2,1,789
blue,3,0,4,790
orange,1,1,2,791
blue,3,2,2,792
orange,3,1,3,793
blue,2,0,0,794
orange,1,2,2,795
blue,1,2,1,796
orange,1,3,1,797
blue,1,1,0,798
orange,3,0,2,799
blue,1,0,1,800
orange,1,4,2,801
blue,3,1,3,802
orange,1,3,3,803
blue,2,1,2,804
orange,1,1,1,805
blue,1,3,4,806
orange,2,2,3,807
blue,2,3,1,808
orange,2,0,4,809
blue,2,2,3,810
orange,1,2,0,811
blue,2,4,4,812
orange,1,3,1,813
blue,2,2,3,814
orange,1,4,0,815
blue,3,3,1,816
orange,1,0,4,817
blue,1,2,3,818
orange,3,1,1,819
blue,1,1,2,820
orange,1,2,2,821
blue,3,2,0,822
orange,1,3,3,823
blue,2,0,2,824
orange,1,0,0,825
blue,3,4,2,826
orange,1,3,3,827
blue,1,0,1,828
orange,3,0,0,829
blue,1,1,0,830
orange,3,2,2,831
blue,1,0,1,832
orange,3,4,0,833
blue,1,2,3,834
orange,2,1,2,835
blue,3,2,0,836
orange,2,3,1,837
blue,1,1,4,838
orange,1,4,4,839
blue,2,2,1,840
orange,1,1,1,841
blue,2,4,0,842
orange,2,4,3,843
blue,1,0,3,844
orange,3,3,1,845
blue,1,1,2,846
orange,1,0,0,847
blue,3,0,2,848
orange,3,2,0,849
blue,3,1,1,850
orange,2,3,1,851
blue,2,3,2,852
orange,1,1,1,853
blue,1,0,1,854
orange,1,0,2,855
blue,1,3,4,856
orange,1,1,1,857
blue,1,4,3,858
orange,2,2,3,859
blue,1,3,4,860
orange,1,2,0,861
blue,2,2,4,862
orange,1,0,2,863
blue,2,1,2,864
orange,3,4,2,865
blue,3,2,2,866
orange,2,4,4,867
blue,2,3,3,868
orange,2,2,3,869
blue,1,1,2,870
orange,2,1,1,871
blue,2,4,1,872
orange,1,1,3,873
blue,2,3,3,874
orange,3,2,0,875
blue,1,2,3,876
orange,3,3,1,877
blue,1,1,2,878
orange,3,2,0,879
blue,1,2,1,880
orange,2,2,3,881
blue,2,1,4,882
orange,1,2,4,883
blue,3,0,4,884
orange,1,4,2,885
blue,2,0,2,886
orange,2,4,4,887
blue,2,1,4,888
orange,3,0,2,889
blue,1,0,3,890
orange,1,2,0,891
blue,3,1,3,892
orange,3,1,1,893
blue,1,2,1,894
orange,1,1,1,895
blue,1,3,0,896
orange,1,2,2,897
blue,1,0,3,898
orange,1,4,0,899
blue,3,0,2,900
orange,1,2,2,901
blue,2,0,2,902
orange,1,0,0,903
blue,1,2,1,904
orange,3,3,3,905
blue,1,3,0,906
orange,3,4,2,907
blue,2,2,1,908
orange,1,2,2,909
blue,1,1,2,910
orange,3,3,1,911
blue,1,3,0,912
orange,1,4,4,913
blue,1,4,1,914
orange,2,3,2,915
blue,3,1,3,916
orange,3,2,0,917
blue,2,3,3,918
orange,1,2,3,919
blue,3,0,2,920
orange,2,2,4,921
blue,2,2,1,922
orange,2,3,2,923
blue,2,0,2,924
orange,3,3,1,925
blue,3,2,0,926
orange,1,3,4,927
blue,1,3,0,928
orange,3,0,4,929
blue,2,4,1,930
orange,3,4,0,931
blue,1,2,1,932
orange,3,1,3,933
blue,2,2,0,934
orange,1,1,2,935
blue,3,3,1,936
orange,3,2,4,937
blue,1,3,2,938
orange,3,3,3,939
blue,3,2,2,940
orange,2,4,4,941
blue,1,3,3,942
orange,1,3,0,943
blue,2,0,3,944
orange,2,2,3,945
blue,2,2,4,946
orange,3,1,1,947
blue,2,1,2,948
orange,1,2,1,949
blue,2,0,0,950
orange,2,3,1,951
blue,1,2,2,952
orange,2,2,3,953
blue,2,1,2,954
orange,1,1,2,955
blue,3,4,0,956
orange,1,3,0,957
blue,1,0,4,958
orange,2,3,1,959
blue,1,2,2,960
orange,3,2,0,961
blue,1,3,3,962
orange,1,1,2,963
blue,1,2,4,964
orange,1,3,0,965
blue,2,0,0,966
orange,3,1,1,967
blue,1,0,2,968
orange,2,4,3,969
blue,3,3,1,970
orange,2,2,2,971
blue,3,4,2,972
orange,2,0,3,973
blue,1,2,0,974
orange,3,0,2,975
blue,1,3,1,976
orange,1,1,2,977
blue,1,4,0,978
orange,3,2,4,979
blue,3,3,1,980
orange,1,2,1,981
blue,1,1,3,982
orange,3,4,2,983
blue,1,2,4,984
orange,1,3,0,985
blue,3,2,0,986
orange,1,2,1,987
blue,3,0,2,988
orange,3,3,3,989
blue,1,0,2,990
orange,1,1,0,991
blue,1,1,3,992
orange,3,4,4,993
blue,2,1,2,994
orange,2,2,2,995
blue,1,2,2,996
orange,2,0,1,997
blue,1,3,4,998
orange,2,2,2,999
blue,2,3,3,1000
orange,1,0,1,1001
blue,2,4,1,1002
orange,3,3,3,1003
blue,3,1,1,1004
orange,3,2,4,1005
blue,3,0,0,1006
orange,3,3,3,1007
blue,2,3,3,1008
orange,1,1,0,1009
blue,1,2,3,1010
orange,3,4,4,1011
blue,2,3,2,1012
orange,2,0,3,1013
blue,1,3,4,1014
orange,3,3,3,1015
blue,1,4,3,1016
orange,3,1,1,1017
blue,2,1,3,1018
orange,3,3,3,1019
blue,3,4,4,1020
orange,3,1,1,1021
blue,2,0,1,1022
orange,1,0,1,1023
blue,2,1,3,1024
orange,3,0,2,1025
blue,3,2,2,1026
orange,1,0,2,1027
blue,3,3,3,1028
orange,3,2,0,1029
blue,1,2,1,1030
orange,3,3,1,1031
blue,3,4,4,1032
orange,1,2,2,1033
blue,3,3,3,1034
orange,1,4,0,1035
blue,3,4,2,1036
orange,2,2,4,1037
blue,1,0,3,1038
orange,1,3,1,1039
blue,2,0,1,1040
orange,1,2,0,1041
blue,1,2,1,1042
orange,2,1,2,1043
blue,1,1,0,1044
orange,2,3,3,1045
blue,1,4,3,1046
orange,3,2,2,1047
blue,2,2,2,1048
orange,1,0,2,1049
blue,3,2,0,1050
orange,1,2,0,1051
blue,2,3,4,1052
orange,2,4,1,1053
blue,1,3,4,1054
orange,3,0,0,1055
blue,3,3,1,1056
orange,3,2,2,1057
blue,3,2,0,1058
orange,1,1,1,1059
blue,1,0,1,1060
orange,3,1,3,1061
blue,2,4,2,1062
orange,2,2,0,1063
blue,2,2,1,1064
orange,1,3,3,1065
blue,2,0,0,1066
orange,3,0,4,1067
blue,3,3,1,1068
orange,2,1,2,1069
blue,3,2,0,1070
orange,3,4,0,1071
blue,1,2,3,1072
orange,3,2,2,1073
blue,1,4,1,1074
orange,3,4,0,1075
blue,1,3,0,1076
orange,1,0,0,1077
blue,1,2,1,1078
orange,2,3,1,1079
blue,1,3,0,1080
orange,2,1,0,1081
blue,1,1,2,1082
orange,3,1,3,1083
blue,1,0,3,1084
orange,2,0,2,1085
blue,2,1,2,1086
orange,1,2,3,1087
blue,2,2,0,1088
orange,1,4,1,1089
blue,2,0,1,1090
orange,3,0,4,1091
blue,3,1,1,1092
orange,2,2,1,1093
blue,1,1,2,1094
orange,2,4,0,1095
blue,2,1,3,1096
orange,1,3,0,1097
blue,3,2,0,1098
orange,2,2,1,1099
blue,3,3,1,1100
orange,2,4,0,1101
blue,2,3,4,1102
orange,1,4,1,1103
blue,1,0,1,1104
orange,1,2,3,1105
blue,3,1,3,1106
orange,2,2,1,1107
blue,1,1,2,1108
orange,1,3,2,1109
blue,1,3,0,1110
orange,2,0,2,1111
blue,1,2,1,1112
orange,1,1,4,1113
blue,3,2,2,1114
orange,1,4,1,1115
blue,1,1,0,1116
orange,1,1,4,1117
blue,3,3,3,1118
orange,1,0,3,1119
blue,2,2,2,1120
orange,1,3,0,1121
blue,1,2,1,1122
orange,2,1,0,1123
blue,3,0,0,1124
orange,2,0,2,1125
blue,2,1,4,1126
orange,3,3,1,1127
blue,1,3,2,1128
orange,2,1,0,1129
blue,2,0,2,1130
orange,1,4,1,1131
blue,3,2,2,1132
orange,2,3,1,1133
blue,2,2,3,1134
orange,1,3,0,1135
blue,2,4,4,1136
orange,1,2,1,1137
blue,3,0,0,1138
orange,3,4,0,1139
blue,1,1,4,1140
orange,3,1,3,1141
blue,1,4,1,1142
orange,1,4,3,1143
blue,1,2,3,1144
orange,1,1,0,1145
blue,3,1,1,1146
orange,1,0,1,1147
blue,1,4,1,1148
orange,1,3,4,1149
blue,1,3,0,1150
orange,2,2,1,1151
blue,1,4,1,1152
orange,2,0,0,1153
blue,3,2,0,1154
orange,3,4,0,1155
blue,1,2,3,1156
orange,3,3,1,1157
blue,1,1,2,1158
orange,1,4,3,1159
blue,1,0,1,1160
orange,1,2,1,1161
blue,3,0,2,1162
orange,1,3,0,1163
blue,3,1,3,1164
orange,3,2,2,1165
blue,1,3,4,1166
orange,3,3,1,1167
blue,3,2,2,1168
orange,1,1,2,1169
blue,3,1,1,1170
orange,3,4,0,1171
blue,3,2,2,1172
orange,1,0,3,1173
blue,3,3,1,1174
orange,1,1,4,1175
blue,1,2,3,1176
orange,2,2,1,1177
blue,1,3,2,1178
orange,2,4,2,1179
blue,3,1,3,1180
orange,3,3,1,1181
blue,2,2,3,1182
orange,1,2,3,1183
blue,1,4,3,1184
orange,1,1,4,1185
blue,1,2,1,1186
orange,2,3,0,1187
blue,1,0,3,1188
orange,1,3,2,1189
blue,1,1,4,1190
orange,1,2,3,1191
blue,2,0,2,1192
orange,2,2,2,1193
blue,3,0,4,1194
orange,2,3,0,1195
blue,1,3,2,1196
orange,1,1,3,1197
blue,2,2,3,1198
orange,1,0,2,1199
blue,1,2,1,1200
orange,3,4,0,1201
blue,2,4,4,1202
orange,1,2,4,1203
blue,1,0,3,1204
orange,3,1,3,1205
blue,1,2,1,1206
orange,3,4,0,1207
blue,1,1,0,1208
orange,2,1,1,1209
blue,1,3,2,1210
orange,1,0,2,1211
blue,3,1,3,1212
orange,2,3,0,1213
blue,2,2,3,1214
orange,1,1,3,1215
blue,2,0,2,1216
orange,2,4,2,1217
blue,2,1,0,1218
orange,1,0,2,1219
blue,1,4,1,1220
orange,2,3,0,1221
blue,3,0,4,1222
orange,3,1,3,1223
blue,1,3,2,1224
orange,2,1,1,1225
blue,1,1,0,1226
orange,2,2,3,1227
blue,1,0,1,1228
orange,2,1,1,1229
blue,2,3,1,1230
orange,3,2,4,1231
blue,2,1,0,1232
orange,1,1,3,1233
blue,2,0,2,1234
orange,1,2,4,1235
blue,1,3,4,1236
orange,2,2,3,1237
blue,1,2,3,1238
orange,2,4,2,1239
blue,1,2,0,1240
orange,2,3,0,1241
blue,2,1,0,1242
orange,2,4,2,1243
blue,3,2,2,1244
orange,1,1,3,1245
blue,3,1,1,1246
