Color,Pawn,X,Y,Turn
orange,4,3,4,257
blue,1,0,1,258
orange,1,4,1,259
blue,1,0,4,260
orange,3,0,3,261
blue,1,1,3,262
orange,4,3,3,263
blue,1,1,0,264
orange,2,4,2,265
blue,1,0,1,266
orange,4,3,4,267
blue,1,0,2,268
orange,1,1,4,269
blue,1,0,1,270
orange,1,3,4,271
blue,1,0,2,272
orange,4,1,4,273
blue,1,0,1,274
orange,2,2,1,275
blue,1,1,0,276
orange,2,1,3,277
blue,1,0,1,278
orange,1,4,4,279
blue,1,0,2,280
orange,4,3,4,281
blue,1,0,1,282
orange,1,3,3,283
blue,1,0,2,284
orange,1,4,4,285
blue,1,0,1,286
orange,2,2,1,287
blue,1,1,0,288
orange,1,0,0,289
blue,1,1,1,290
orange,4,1,4,291
blue,1,1,2,292
orange,1,0,2,293
blue,1,0,3,294
orange,2,4,2,295
blue,1,1,2,296
orange,1,2,0,297
blue,1,0,2,298
orange,4,4,4,299
blue,1,0,1,300
orange,2,2,3,301
blue,1,1,0,302
orange,1,4,0,303
blue,1,1,2,304
orange,4,4,1,305
blue,1,0,2,306
orange,3,1,4,307
blue,1,0,4,308
orange,2,4,2,309
blue,1,0,1,310
orange,1,3,0,311
blue,1,0,2,312
orange,3,3,2,313
blue,1,0,1,314
orange,3,2,1,315
blue,1,0,2,316
orange,3,3,2,317
blue,1,0,1,318
orange,1,3,2,319
blue,1,0,2,320
orange,1,1,4,321
blue,1,0,1,322
orange,1,2,4,323
blue,1,0,2,324
orange,1,2,3,325
blue,1,0,1,326
orange,1,4,1,327
blue,1,0,2,328
orange,1,4,2,329
blue,1,0,1,330
orange,3,2,1,331
blue,1,0,2,332
orange,3,3,2,333
blue,1,0,1,334
orange,4,1,1,335
blue,1,0,2,336
orange,3,1,4,337
blue,1,0,1,338
orange,4,3,1,339
blue,1,0,2,340
orange,1,4,1,341
blue,1,0,1,342
orange,3,3,2,343
blue,1,0,2,344
orange,3,1,4,345
blue,1,0,1,346
orange,2,3,0,347
blue,1,0,2,348
orange,1,4,4,349
blue,1,0,4,350
orange,1,2,4,351
blue,1,0,1,352
orange,4,3,4,353
blue,1,0,4,354
orange,1,3,3,355
blue,1,0,1,356
orange,1,3,0,357
blue,1,0,4,358
orange,2,2,2,359
blue,1,0,1,360
orange,1,1,2,361
blue,1,0,4,362
orange,1,3,4,363
blue,1,0,1,364
orange,1,3,0,365
blue,1,0,4,366
orange,1,2,0,367
blue,1,0,1,368
orange,2,4,1,369
blue,1,0,4,370
orange,1,4,2,371
blue,1,0,1,372
orange,2,2,0,373
blue,1,0,4,374
orange,3,0,3,375
blue,1,1,3,376
orange,1,3,3,377
blue,1,0,3,378
orange,1,3,2,379
blue,1,0,4,380
orange,3,1,4,381
blue,1,0,1,382
orange,1,1,4,383
blue,1,0,4,384
orange,3,0,3,385
blue,1,1,4,386
orange,1,3,0,387
blue,1,0,4,388
orange,4,1,4,389
blue,1,1,3,390
orange,2,4,1,391
blue,1,1,0,392
orange,1,3,1,393
blue,1,1,2,394
orange,4,2,4,395
blue,1,0,2,396
orange,1,4,1,397
blue,1,1,1,398
orange,4,4,4,399
blue,1,1,0,400
orange,4,3,4,401
blue,1,1,2,402
orange,1,3,1,403
blue,1,0,2,404
orange,3,3,0,405
blue,1,0,4,406
orange,4,3,3,407
blue,1,0,1,408
orange,1,3,0,409
blue,1,0,4,410
orange,4,4,3,411
blue,1,0,1,412
orange,1,4,0,413
blue,1,0,4,414
orange,4,4,2,415
blue,1,0,1,416
orange,1,3,0,417
blue,1,0,4,418
orange,2,2,0,419
blue,1,0,1,420
orange,2,3,2,421
blue,1,0,4,422
orange,3,1,2,423
blue,1,0,1,424
orange,3,2,1,425
blue,1,0,4,426
orange,2,2,4,427
blue,1,0,1,428
orange,1,1,0,429
blue,1,0,4,430
orange,4,4,4,431
blue,1,0,1,432
orange,4,4,3,433
blue,1,0,4,434
orange,1,1,2,435
blue,1,0,1,436
orange,1,3,0,437
blue,1,0,2,438
orange,4,3,3,439
blue,1,0,4,440
orange,4,3,4,441
blue,1,0,1,442
orange,1,2,0,443
blue,1,0,2,444
orange,1,1,0,445
blue,1,0,4,446
orange,4,3,0,447
blue,1,0,1,448
orange,2,3,2,449
blue,1,0,4,450
orange,1,1,2,451
blue,1,0,1,452
orange,1,2,1,453
blue,1,0,4,454
orange,1,2,4,455
blue,1,0,1,456
orange,2,4,0,457
blue,1,0,2,458
orange,1,4,2,459
blue,1,0,1,460
orange,3,0,3,461
blue,1,0,2,462
orange,1,3,1,463
blue,1,0,1,464
orange,1,3,4,465
blue,1,0,2,466
orange,4,3,2,467
blue,1,0,1,468
orange,4,3,0,469
blue,1,0,2,470
orange,2,3,2,471
blue,1,0,1,472
orange,1,0,4,473
blue,1,1,0,474
orange,1,1,3,475
blue,1,0,1,476
orange,1,0,3,477
blue,1,0,2,478
orange,1,4,3,479
blue,1,0,1,480
orange,1,3,4,481
blue,1,0,2,482
orange,3,3,0,483
blue,1,0,1,484
orange,1,4,3,485
blue,1,0,2,486
orange,1,4,2,487
blue,1,0,4,488
orange,1,3,2,489
blue,1,0,1,490
orange,1,2,1,491
blue,1,0,2,492
orange,1,0,3,493
blue,1,0,1,494
orange,1,0,4,495
blue,1,0,2,496
orange,1,3,1,497
blue,1,0,1,498
orange,2,4,0,499
blue,1,0,2,500
orange,3,4,1,501
blue,1,0,1,502
orange,1,3,3,503
blue,1,0,2,504
orange,1,4,2,505
blue,1,0,4,506
orange,4,3,3,507
blue,1,0,3,508
orange,4,3,0,509
blue,1,0,4,510
orange,3,2,3,511
blue,1,0,1,512
orange,3,4,1,513
blue,1,0,4,514
orange,3,3,2,515
