Color,Pawn,X,Y,Turn
blue,1,2,3,210
orange,1,0,1,211
blue,1,1,4,212
orange,1,1,0,213
blue,3,1,2,214
orange,1,2,1,215
blue,1,0,3,216
orange,1,1,0,217
blue,2,2,3,218
orange,3,1,3,219
blue,3,3,0,220
orange,1,0,1,221
blue,1,3,0,222
orange,3,4,0,223
blue,2,0,4,224
orange,1,1,2,225
blue,1,4,1,226
orange,3,3,1,227
blue,1,3,2,228
orange,1,3,4,229
blue,3,1,2,230
orange,3,4,2,231
blue,1,1,0,232
orange,1,0,1,233
blue,3,0,3,234
orange,2,2,3,235
blue,3,1,4,236
orange,3,2,0,237
blue,1,4,3,238
orange,2,0,2,239
blue,3,4,1,240
orange,2,2,1,241
blue,2,1,2,242
orange,3,1,1,243
blue,2,3,1,244
orange,3,2,0,245
blue,3,3,0,246
orange,1,2,3,247
blue,3,4,1,248
orange,2,4,0,249
blue,1,2,1,250
orange,1,3,4,251
blue,1,3,0,252
orange,3,1,1,253
blue,3,3,2,254
orange,3,2,0,255
blue,1,2,1,256
orange,3,1,1,257
blue,3,4,1,258
orange,3,2,2,259
blue,3,1,4,260
orange,3,0,4,261
blue,1,0,3,262
orange,3,2,2,263
blue,3,4,1,264
orange,1,1,2,265
blue,2,1,0,266
orange,1,3,0,267
blue,1,2,1,268
orange,2,3,2,269
blue,2,3,1,270
orange,2,2,4,271
blue,3,1,4,272
orange,2,0,3,273
blue,1,4,3,274
orange,3,1,3,275
blue,3,2,3,276
orange,1,2,1,277
blue,1,3,2,278
orange,2,2,2,279
blue,1,4,3,280
orange,2,3,0,281
blue,3,4,1,282
orange,3,0,4,283
blue,3,1,4,284
orange,1,0,3,285
blue,1,3,4,286
orange,1,1,4,287
blue,1,4,3,288
orange,2,4,2,289
blue,3,0,3,290
orange,3,2,2,291
blue,2,2,3,292
orange,2,3,4,293
blue,3,3,0,294
orange,1,4,1,295
blue,1,3,4,296
orange,3,1,1,297
blue,2,4,2,298
orange,2,2,2,299
blue,1,0,4,300
orange,2,0,3,301
blue,2,3,4,302
orange,2,2,2,303
blue,2,4,2,304
orange,1,3,0,305
blue,1,1,3,306
orange,2,0,3,307
blue,3,2,1,308
orange,2,2,2,309
blue,2,3,0,310
orange,3,0,2,311
blue,3,0,3,312
orange,2,1,0,313
blue,1,2,4,314
orange,3,1,1,315
blue,2,1,1,316
orange,1,1,4,317
blue,1,1,3,318
orange,1,2,3,319
blue,1,2,2,320
orange,1,1,4,321
blue,3,2,1,322
orange,3,3,3,323
blue,3,1,2,324
orange,2,3,1,325
blue,1,1,3,326
orange,1,3,2,327
blue,2,2,1,328
orange,3,0,0,329
blue,2,3,3,330
orange,2,4,3,331
blue,2,4,1,332
orange,3,1,1,333
blue,1,2,2,334
orange,2,3,1,335
blue,2,3,3,336
orange,1,1,4,337
blue,1,4,4,338
orange,2,1,0,339
blue,3,2,3,340
orange,2,2,2,341
blue,1,2,2,342
orange,2,0,3,343
blue,2,4,1,344
orange,2,2,4,345
blue,1,3,3,346
orange,2,3,2,347
blue,1,0,0,348
orange,1,3,2,349
blue,3,3,4,350
orange,1,1,4,351
blue,1,1,1,352
orange,3,0,0,353
blue,2,2,0,354
orange,2,4,0,355
blue,2,1,2,356
orange,1,2,3,357
blue,2,0,4,358
orange,2,2,1,359
blue,1,3,3,360
orange,1,0,1,361
blue,3,1,2,362
orange,3,1,1,363
blue,3,0,3,364
orange,1,1,0,365
blue,3,1,2,366
orange,2,4,2,367
blue,2,2,3,368
orange,2,3,0,369
blue,1,4,2,370
orange,1,2,1,371
blue,2,0,2,372
orange,1,0,3,373
blue,1,2,0,374
orange,2,4,2,375
blue,1,4,2,376
orange,2,2,1,377
blue,2,2,3,378
orange,2,0,0,379
blue,3,0,1,380
orange,1,1,2,381
blue,2,4,2,382
orange,1,2,1,383
blue,1,1,1,384
orange,1,1,2,385
blue,2,3,4,386
orange,3,2,0,387
blue,1,3,1,388
orange,1,3,4,389
blue,1,2,2,390
orange,2,2,1,391
blue,3,1,0,392
orange,2,0,2,393
blue,3,2,1,394
orange,3,1,1,395
blue,1,3,3,396
orange,3,0,0,397
blue,1,0,0,398
orange,1,1,2,399
blue,2,2,2,400
orange,2,2,3,401
blue,3,1,0,402
orange,1,0,3,403
blue,1,1,1,404
orange,1,3,0,405
blue,1,2,0,406
orange,2,4,4,407
blue,1,1,1,408
orange,2,3,2,409
blue,1,2,0,410
orange,2,1,1,411
blue,2,3,4,412
orange,1,2,1,413
blue,3,0,1,414
orange,1,4,3,415
blue,2,2,2,416
orange,1,3,4,417
blue,2,4,1,418
orange,3,3,3,419
blue,2,3,3,420
orange,3,2,4,421
blue,2,3,2,422
orange,3,0,2,423
blue,2,4,4,424
orange,1,1,2,425
blue,1,3,1,426
orange,3,1,3,427
blue,1,4,2,428
orange,3,2,4,429
blue,3,2,3,430
orange,2,0,3,431
blue,3,1,4,432
orange,1,2,3,433
blue,2,3,2,434
orange,1,0,1,435
blue,1,3,3,436
orange,2,2,4,437
blue,2,4,4,438
orange,1,2,3,439
blue,1,2,2,440
orange,1,0,1,441
blue,2,3,2,442
orange,3,3,3,443
blue,1,4,0,444
orange,2,2,1,445
blue,3,0,3,446
orange,2,3,3,447
blue,1,3,1,448
orange,1,2,3,449
blue,2,1,1,450
orange,3,2,2,451
blue,2,3,0,452
orange,2,1,4,453
blue,1,2,0,454
orange,3,4,0,455
blue,3,1,2,456
orange,2,0,2,457
blue,3,0,1,458
orange,1,1,4,459
blue,3,1,0,460
orange,1,2,3,461
blue,2,2,2,462
orange,1,1,4,463
blue,1,1,1,464
orange,3,3,1,465
blue,2,3,4,466
orange,3,0,4,467
blue,1,3,3,468
orange,3,3,1,469
blue,1,2,2,470
orange,1,4,1,471
blue,1,1,3,472
orange,3,2,0,473
blue,2,2,2,474
orange,2,2,1,475
blue,1,2,4,476
orange,2,3,3,477
blue,2,3,0,478
orange,2,2,1,479
blue,3,0,1,480
orange,1,3,2,481
blue,3,2,3,482
orange,3,1,1,483
blue,1,0,2,484
orange,2,1,3,485
blue,1,2,4,486
orange,2,3,4,487
blue,2,1,1,488
orange,3,2,2,489
blue,1,1,3,490
orange,3,3,1,491
blue,2,1,0,492
orange,1,2,3,493
blue,2,3,1,494
orange,1,1,4,495
blue,1,0,2,496
orange,2,2,2,497
blue,3,1,2,498
orange,2,0,3,499
blue,1,1,3,500
orange,1,2,3,501
blue,2,1,2,502
orange,1,1,4,503
blue,2,3,1,504
orange,2,2,4,505
blue,3,0,1,506
orange,3,2,2,507
blue,2,1,0,508
orange,2,0,3,509
blue,1,4,0,510
orange,3,1,3,511
blue,1,0,4,512
orange,1,3,2,513
blue,3,1,2,514
orange,2,2,2,515
blue,3,3,0,516
orange,2,4,3,517
blue,2,0,2,518
orange,1,4,1,519
blue,3,1,2,520
orange,2,2,2,521
blue,2,1,0,522
orange,1,3,2,523
blue,3,2,1,524
orange,1,4,3,525
blue,3,0,3,526
orange,2,3,0,527
blue,3,2,1,528
orange,3,4,0,529
blue,1,2,2,530
orange,2,1,1,531
blue,3,3,2,532
orange,1,1,0,533
blue,1,4,4,534
orange,1,3,2,535
blue,1,3,3,536
orange,3,3,1,537
blue,2,0,2,538
orange,1,1,4,539
blue,3,2,1,540
orange,2,2,3,541
blue,3,0,3,542
orange,2,3,1,543
blue,1,1,1,544
orange,3,2,2,545
blue,2,2,1,546
orange,2,0,1,547
blue,1,0,2,548
orange,1,3,2,549
blue,1,1,1,550
orange,3,3,1,551
blue,1,0,0,552
orange,1,4,3,553
blue,3,1,4,554
orange,1,3,2,555
blue,3,2,3,556
orange,2,1,3,557
blue,2,4,0,558
orange,2,3,4,559
blue,3,1,4,560
orange,1,1,4,561
blue,3,3,2,562
orange,1,2,3,563
blue,2,3,2,564
orange,2,4,2,565
blue,1,1,1,566
orange,2,3,4,567
blue,2,1,3,568
orange,1,3,4,569
blue,1,2,0,570
orange,3,2,2,571
blue,3,2,3,572
orange,3,0,0,573
blue,1,1,1,574
orange,2,2,2,575
blue,3,1,4,576
orange,1,3,3,577
blue,1,0,2,578
orange,2,4,1,579
blue,3,2,3,580
orange,1,4,4,581
blue,2,3,4,582
orange,1,1,1,583
blue,2,1,3,584
orange,1,0,0,585
blue,2,3,2,586
orange,2,3,3,587
blue,2,2,0,588
orange,1,1,1,589
blue,2,3,2,590
orange,2,4,1,591
blue,1,2,4,592
orange,1,3,3,593
blue,3,1,4,594
orange,1,0,0,595
blue,2,1,1,596
orange,1,1,1,597
blue,1,0,2,598
orange,1,3,3,599
blue,3,2,3,600
orange,1,2,4,601
blue,2,3,0,602
orange,2,2,0,603
blue,3,3,2,604
orange,3,1,1,605
blue,3,1,4,606
orange,3,2,2,607
blue,2,1,1,608
orange,3,0,0,609
blue,1,2,0,610
orange,3,3,3,611
blue,2,2,3,612
orange,1,1,3,613
blue,2,0,4,614
orange,1,0,4,615
blue,2,2,3,616
orange,1,0,1,617
blue,2,4,4,618
orange,1,3,4,619
blue,1,0,2,620
orange,2,4,1,621
blue,3,2,3,622
orange,3,4,2,623
blue,2,3,2,624
orange,1,1,2,625
blue,1,2,0,626
orange,2,3,3,627
blue,2,1,1,628
orange,2,4,1,629
blue,2,0,3,630
orange,1,3,4,631
blue,3,1,2,632
orange,2,3,3,633
blue,3,0,1,634
orange,1,0,1,635
blue,3,1,0,636
orange,1,4,3,637
blue,3,2,1,638
orange,1,3,4,639
blue,1,3,1,640
orange,2,4,1,641
blue,2,2,4,642
orange,1,1,2,643
blue,1,4,0,644
orange,1,2,3,645
blue,3,3,2,646
orange,3,2,0,647
blue,1,2,2,648
orange,3,3,1,649
blue,1,0,4,650
orange,1,1,4,651
blue,3,1,0,652
orange,1,0,3,653
blue,2,4,3,654
orange,3,4,0,655
blue,1,3,1,656
orange,2,3,3,657
blue,1,4,0,658
orange,1,3,0,659
blue,2,2,2,660
orange,1,2,1,661
blue,1,3,1,662
orange,1,3,0,663
blue,2,3,4,664
orange,1,4,1,665
blue,3,0,1,666
orange,2,1,4,667
blue,2,4,2,668
orange,1,3,0,669
blue,1,2,0,670
orange,1,2,1,671
blue,1,3,1,672
orange,1,1,2,673
blue,3,1,0,674
orange,1,3,4,675
blue,1,2,0,676
orange,3,0,4,677
blue,3,2,1,678
orange,1,4,3,679
blue,2,3,4,680
orange,3,3,1,681
blue,1,3,1,682
orange,3,4,2,683
blue,1,2,0,684
orange,3,2,4,685
blue,2,2,2,686
orange,3,4,2,687
blue,2,0,3,688
orange,3,2,4,689
blue,1,4,2,690
orange,3,1,3,691
blue,3,1,0,692
orange,2,0,2,693
blue,3,2,1,694
orange,1,3,4,695
blue,1,2,4,696
orange,1,0,1,697
blue,1,1,3,698
orange,1,1,2,699
blue,3,1,0,700
orange,2,2,1,701
blue,2,1,1,702
orange,2,4,2,703
blue,1,0,4,704
orange,2,3,0,705
blue,1,2,2,706
orange,3,0,2,707
blue,1,4,4,708
orange,1,0,1,709
blue,1,2,2,710
orange,1,1,2,711
blue,1,1,3,712
orange,1,2,1,713
blue,3,0,1,714
orange,1,3,0,715
blue,2,2,3,716
orange,1,0,3,717
blue,1,4,0,718
orange,1,1,4,719
blue,1,3,1,720
orange,1,3,2,721
blue,2,0,2,722
orange,2,4,2,723
blue,1,4,0,724
orange,3,2,0,725
blue,1,2,2,726
orange,1,2,3,727
blue,1,3,1,728
orange,2,3,4,729
blue,1,2,0,730
