Color,Pawn,X,Y,Turn
orange,1,1,0,139
blue,2,2,4,140
orange,2,4,3,141
blue,1,0,4,142
orange,3,3,1,143
blue,1,0,4,144
orange,2,2,2,145
blue,3,3,0,146
orange,3,4,0,147
blue,2,0,3,148
orange,1,2,1,149
blue,2,2,4,150
orange,2,4,1,151
blue,2,4,3,152
orange,2,2,0,153
blue,2,2,4,154
orange,1,1,2,155
blue,1,1,3,156
orange,1,2,3,157
blue,1,2,4,158
orange,1,3,2,159
blue,2,1,2,160
orange,3,2,2,161
blue,3,2,1,162
orange,1,2,3,163
blue,3,1,0,164
orange,3,4,4,165
blue,1,2,1,166
orange,1,1,2,167
blue,1,1,0,168
orange,2,4,1,169
blue,3,3,2,170
orange,1,0,1,171
blue,3,2,3,172
orange,1,1,2,173
blue,2,0,4,174
orange,2,2,2,175
blue,1,3,2,176
orange,1,1,3,177
blue,3,0,1,178
orange,1,4,0,179
blue,2,2,3,180
orange,2,0,3,181
blue,1,1,0,182
orange,1,3,1,183
blue,2,4,2,184
orange,1,0,4,185
blue,1,3,2,186
orange,2,2,4,187
blue,2,2,3,188
orange,2,1,2,189
blue,1,2,3,190
orange,3,3,3,191
blue,1,3,4,192
orange,2,2,0,193
blue,1,0,1,194
orange,3,2,4,195
blue,3,1,0,196
orange,3,0,2,197
blue,1,4,3,198
orange,2,4,1,199
blue,1,2,1,200
orange,3,1,3,201
blue,1,3,0,202
orange,1,3,1,203
blue,1,0,3,204
orange,3,0,2,205
blue,3,2,1,206
orange,1,2,2,207
blue,2,1,1,208
orange,1,1,3,209
blue,1,3,0,210
orange,1,2,2,211
blue,1,2,1,212
orange,3,1,3,213
blue,3,0,3,214
orange,3,2,4,215
blue,2,3,2,216
orange,1,3,3,217
blue,3,1,2,218
orange,1,4,4,219
blue,3,2,3,220
orange,2,2,0,221
blue,1,3,4,222
orange,1,1,1,223
blue,2,4,4,224
orange,2,4,1,225
blue,2,2,3,226
orange,1,3,3,227
blue,2,4,2,228
orange,1,4,4,229
blue,3,1,4,230
orange,2,3,3,231
blue,3,4,1,232
orange,2,1,4,233
blue,1,0,1,234
orange,2,2,2,235
blue,1,2,3,236
orange,2,0,1,237
blue,1,0,1,238
orange,1,3,3,239
blue,2,2,3,240
orange,1,2,2,241
blue,2,0,2,242
orange,3,4,2,243
blue,1,1,0,244
orange,2,1,3,245
blue,2,1,4,246
orange,2,2,1,247
blue,3,3,0,248
orange,3,3,1,249
blue,1,4,3,250
orange,2,0,0,251
blue,3,4,1,252
orange,3,4,0,253
blue,2,0,2,254
orange,1,0,4,255
blue,2,1,0,256
orange,1,1,3,257
blue,2,2,2,258
orange,1,4,0,259
blue,1,2,1,260
orange,1,1,3,261
blue,1,0,3,262
orange,1,2,4,263
blue,3,1,4,264
orange,1,1,3,265
blue,2,0,1,266
orange,2,1,2,267
blue,3,4,1,268
orange,3,2,2,269
blue,2,2,2,270
orange,1,3,1,271
blue,1,2,1,272
orange,2,0,4,273
blue,2,1,4,274
orange,1,2,0,275
blue,2,3,3,276
orange,2,2,3,277
blue,3,3,2,278
orange,1,0,2,279
blue,1,3,0,280
orange,2,0,4,281
blue,1,4,1,282
orange,3,4,4,283
blue,3,1,0,284
orange,3,1,1,285
blue,1,2,3,286
orange,3,2,2,287
blue,3,2,1,288
orange,3,4,4,289
blue,1,1,4,290
orange,2,1,2,291
blue,1,4,1,292
orange,1,1,1,293
blue,1,1,4,294
orange,2,2,4,295
blue,3,0,3,296
orange,2,1,2,297
blue,1,4,1,298
orange,1,2,0,299
blue,1,1,4,300
orange,2,0,4,301
blue,3,3,0,302
orange,3,2,2,303
blue,1,4,1,304
orange,2,2,3,305
blue,1,3,2,306
orange,3,3,1,307
blue,2,1,2,308
orange,2,1,1,309
blue,2,2,4,310
orange,2,2,3,311
blue,2,4,3,312
orange,1,3,1,313
blue,1,4,1,314
orange,1,0,4,315
blue,1,3,2,316
orange,1,1,3,317
blue,1,2,1,318
orange,3,4,0,319
blue,1,1,2,320
orange,1,4,0,321
blue,1,3,4,322
orange,2,0,2,323
blue,2,2,4,324
orange,3,1,3,325
blue,1,2,3,326
orange,1,3,1,327
blue,2,3,2,328
orange,3,2,4,329
blue,2,4,4,330
orange,1,1,3,331
blue,1,1,4,332
orange,1,0,4,333
blue,2,3,2,334
orange,1,3,1,335
blue,3,4,1,336
orange,3,1,3,337
blue,2,1,3,338
orange,1,4,2,339
blue,2,0,1,340
orange,3,2,4,341
blue,3,3,2,342
orange,3,1,3,343
blue,3,2,1,344
orange,3,3,1,345
blue,2,1,3,346
orange,2,2,3,347
blue,2,3,2,348
orange,2,4,4,349
blue,1,0,3,350
orange,1,2,4,351
blue,1,3,0,352
orange,1,0,2,353
blue,2,4,0,354
orange,2,3,2,355
blue,1,2,1,356
orange,3,2,2,357
blue,3,1,0,358
orange,2,2,0,359
blue,1,3,2,360
orange,1,2,0,361
blue,1,1,4,362
orange,1,1,1,363
blue,2,3,2,364
orange,1,4,4,365
blue,2,2,4,366
orange,1,3,3,367
blue,2,1,2,368
orange,3,1,3,369
blue,3,3,2,370
orange,2,4,1,371
blue,1,0,3,372
orange,1,1,1,373
blue,2,3,1,374
orange,3,0,2,375
blue,2,2,3,376
orange,2,2,2,377
blue,2,4,4,378
orange,2,3,4,379
blue,3,1,4,380
orange,1,2,0,381
blue,1,3,0,382
orange,3,1,1,383
blue,2,2,3,384
orange,1,1,1,385
blue,2,4,4,386
orange,2,2,2,387
blue,1,0,3,388
orange,1,2,2,389
blue,1,3,0,390
orange,1,3,3,391
blue,2,3,2,392
orange,2,3,4,393
blue,3,2,3,394
orange,1,2,4,395
blue,1,0,3,396
orange,3,0,0,397
blue,2,4,4,398
orange,1,1,3,399
blue,3,3,2,400
orange,1,2,2,401
blue,3,1,4,402
orange,1,4,0,403
blue,3,2,3,404
orange,2,2,2,405
blue,3,0,1,406
orange,1,1,3,407
blue,2,3,2,408
orange,2,4,3,409
blue,2,2,0,410
orange,1,4,0,411
blue,2,1,2,412
orange,3,1,1,413
blue,1,3,0,414
orange,1,1,3,415
blue,1,2,1,416
orange,2,2,2,417
blue,1,3,0,418
orange,1,4,0,419
blue,2,3,3,420
orange,2,1,0,421
blue,1,2,1,422
orange,2,2,2,423
blue,2,1,2,424
orange,1,3,1,425
blue,1,1,0,426
orange,2,4,3,427
blue,3,2,3,428
orange,3,0,0,429
blue,3,1,4,430
orange,1,1,3,431
blue,2,2,4,432
orange,1,3,1,433
blue,2,3,2,434
orange,2,2,2,435
blue,2,2,4,436
orange,1,2,2,437
blue,1,0,1,438
orange,2,3,0,439
blue,3,0,3,440
orange,3,1,1,441
blue,3,1,4,442
orange,1,1,2,443
blue,3,3,2,444
orange,1,3,4,445
blue,1,2,3,446
orange,3,0,0,447
blue,3,2,1,448
orange,3,3,3,449
blue,1,1,4,450
orange,3,2,2,451
blue,1,2,3,452
orange,1,4,3,453
blue,1,3,4,454
orange,3,3,1,455
blue,2,0,3,456
orange,2,4,2,457
blue,1,1,2,458
orange,3,2,0,459
blue,1,0,1,460
orange,2,2,1,461
blue,2,2,4,462
orange,1,3,4,463
blue,3,1,0,464
orange,2,2,2,465
blue,1,1,0,466
orange,2,0,1,467
blue,3,4,3,468
orange,2,1,3,469
blue,3,3,2,470
orange,1,4,3,471
blue,3,2,3,472
orange,2,0,1,473
blue,2,0,3,474
orange,1,1,0,475
blue,3,3,2,476
orange,2,2,2,477
blue,2,1,1,478
orange,2,4,3,479
blue,2,2,3,480
orange,1,0,1,481
blue,2,1,1,482
orange,1,1,0,483
blue,3,2,3,484
orange,3,4,2,485
blue,3,1,4,486
orange,3,3,1,487
blue,1,3,2,488
orange,3,1,3,489
blue,1,4,1,490
orange,3,4,0,491
blue,3,2,3,492
orange,2,2,2,493
blue,1,3,2,494
orange,2,3,4,495
blue,1,4,1,496
orange,1,3,2,497
blue,2,0,3,498
orange,3,3,1,499
blue,2,2,2,500
orange,3,4,0,501
blue,2,0,1,502
orange,1,2,3,503
blue,2,2,2,504
orange,2,4,2,505
blue,3,1,2,506
orange,1,0,3,507
blue,2,0,1,508
orange,3,1,3,509
blue,3,3,0,510
orange,3,0,2,511
blue,3,2,1,512
orange,3,1,1,513
blue,1,3,0,514
orange,1,1,2,515
blue,3,1,0,516
orange,3,3,3,517
blue,3,4,3,518
orange,1,2,3,519
blue,1,0,3,520
orange,1,3,2,521
blue,1,1,2,522
orange,1,2,3,523
blue,1,2,1,524
orange,3,4,4,525
blue,1,1,0,526
orange,1,1,2,527
blue,2,2,2,528
orange,2,2,1,529
blue,1,0,1,530
orange,2,0,2,531
blue,1,3,4,532
orange,2,2,1,533
blue,1,4,3,534
orange,3,3,3,535
blue,3,3,4,536
orange,1,3,0,537
blue,2,4,1,538
orange,3,2,4,539
blue,1,0,1,540
orange,3,4,2,541
blue,1,3,4,542
orange,2,3,3,543
blue,3,2,3,544
orange,2,1,4,545
blue,2,3,3,546
orange,1,1,2,547
blue,3,0,1,548
orange,1,3,0,549
blue,3,1,0,550
orange,2,2,2,551
blue,3,4,3,552
orange,2,3,4,553
blue,3,2,1,554
orange,2,4,2,555
blue,1,3,2,556
orange,2,3,4,557
blue,1,2,1,558
orange,1,4,1,559
blue,1,0,3,560
orange,2,2,2,561
blue,1,1,4,562
orange,2,1,0,563
blue,2,1,2,564
orange,1,3,2,565
blue,2,2,4,566
orange,2,0,2,567
blue,3,1,2,568
orange,1,2,3,569
blue,1,0,3,570
orange,1,4,1,571
blue,1,3,0,572
orange,1,2,3,573
blue,1,1,2,574
orange,3,3,1,575
blue,1,0,3,576
orange,2,1,0,577
blue,2,1,2,578
orange,3,1,3,579
blue,3,2,1,580
orange,1,0,1,581
blue,1,2,1,582
orange,1,1,2,583
blue,1,1,0,584
orange,1,0,3,585
blue,2,0,0,586
orange,3,4,0,587
blue,3,4,3,588
orange,2,2,2,589
blue,3,1,0,590
orange,1,3,0,591
blue,1,4,4,592
orange,2,0,3,593
blue,2,2,1,594
orange,1,4,1,595
blue,2,3,3,596
orange,1,2,3,597
blue,1,1,1,598
orange,1,3,4,599
blue,1,2,2,600
orange,3,3,1,601
blue,1,0,0,602
orange,3,0,4,603
blue,1,3,3,604
orange,1,4,3,605
blue,3,3,2,606
orange,1,2,1,607
blue,3,1,4,608
orange,1,1,2,609
blue,3,2,3,610
orange,1,3,0,611
blue,2,2,1,612
orange,2,1,1,613
blue,3,3,2,614
orange,2,3,2,615
blue,2,4,0,616
orange,2,4,4,617
blue,2,3,2,618
orange,3,2,2,619
blue,3,1,0,620
orange,1,4,1,621
blue,1,0,1,622
orange,3,1,1,623
blue,1,3,4,624
orange,3,2,0,625
blue,1,0,1,626
orange,1,3,0,627
blue,1,3,4,628
orange,2,2,3,629
blue,3,3,2,630
orange,2,0,4,631
blue,3,1,4,632
orange,1,1,2,633
blue,3,2,3,634
orange,1,0,3,635
blue,3,3,2,636
orange,3,0,2,637
blue,3,2,3,638
orange,3,2,0,639
blue,2,0,2,640
orange,3,1,1,641
blue,3,1,2,642
orange,2,1,2,643
blue,3,2,1,644
orange,3,0,0,645
blue,1,4,3,646
orange,1,3,0,647
blue,1,3,2,648
orange,2,1,3,649
blue,2,1,0,650
orange,2,3,4,651
blue,3,1,2,652
orange,1,4,1,653
blue,2,3,1,654
orange,3,1,1,655
blue,2,1,2,656
orange,2,4,2,657
blue,3,3,4,658
orange,3,0,2,659
blue,1,2,3,660
orange,3,1,1,661
blue,2,2,2,662
orange,2,3,0,663
blue,2,1,4,664
orange,2,4,2,665
blue,1,1,2,666
orange,3,0,2,667
blue,1,3,4,668
orange,2,2,1,669
blue,2,2,2,670
orange,2,0,0,671
blue,2,1,4,672
orange,2,1,2,673
blue,3,4,3,674
orange,3,1,1,675
blue,1,2,1,676
orange,3,0,2,677
blue,1,0,3,678
orange,1,3,0,679
blue,2,3,3,680
orange,2,0,4,681
blue,1,1,2,682
orange,3,2,0,683
blue,1,3,4,684
orange,1,1,2,685
blue,3,2,1,686
orange,1,2,3,687
blue,1,4,3,688
orange,1,4,1,689
blue,1,3,4,690
orange,3,3,1,691
blue,3,0,3,692
orange,3,2,2,693
blue,3,2,1,694
orange,3,3,1,695
blue,3,1,0,696
orange,1,3,2,697
blue,1,4,3,698
orange,3,2,0,699
blue,1,1,0,700
orange,3,3,1,701
blue,2,4,1,702
orange,3,4,0,703
blue,2,3,3,704
orange,3,2,2,705
blue,3,2,1,706
orange,1,4,1,707
blue,1,4,3,708
orange,1,2,3,709
blue,1,3,4,710
orange,3,1,3,711
blue,3,1,2,712
orange,3,2,2,713
blue,3,3,0,714
orange,1,1,4,715
blue,3,0,3,716
orange,3,0,0,717
blue,2,2,1,718
orange,1,2,3,719
blue,1,0,1,720
orange,1,1,4,721
blue,1,2,3,722
orange,2,1,2,723
blue,2,0,2,724
orange,3,3,3,725
blue,2,1,0,726
orange,2,2,0,727
blue,1,0,1,728
orange,1,0,3,729
blue,1,1,0,730
orange,2,4,1,731
blue,1,3,2,732
orange,2,2,0,733
blue,1,1,4,734
orange,2,3,2,735
blue,3,1,2,736
orange,1,2,1,737
blue,2,3,1,738
orange,1,1,2,739
blue,3,0,1,740
orange,3,4,2,741
blue,1,4,1,742
orange,2,2,4,743
blue,3,3,4,744
orange,3,2,0,745
blue,2,4,3,746
orange,1,0,1,747
blue,2,3,1,748
orange,3,0,2,749
blue,1,1,4,750
orange,2,4,3,751
blue,2,1,2,752
orange,1,1,0,753
blue,2,0,4,754
orange,3,1,3,755
blue,3,0,1,756
orange,3,0,2,757
blue,1,4,1,758
orange,1,3,2,759
blue,1,3,0,760
orange,2,3,1,761
blue,3,1,2,762
orange,1,2,1,763
blue,1,4,1,764
orange,1,0,3,765
blue,2,1,2,766
orange,1,2,1,767
blue,2,0,4,768
orange,1,0,3,769
blue,1,3,2,770
orange,2,4,3,771
blue,3,2,1,772
orange,3,1,1,773
blue,1,1,4,774
orange,3,0,0,775
blue,1,2,3,776
orange,2,3,1,777
blue,1,3,2,778
orange,1,2,1,779
blue,1,4,1,780
orange,1,0,3,781
blue,1,2,3,782
orange,2,4,3,783
blue,1,1,4,784
orange,2,3,1,785
blue,1,4,1,786
orange,2,1,2,787
blue,3,1,0,788
orange,2,2,0,789
blue,3,2,1,790
orange,1,1,4,791
blue,3,4,3,792
orange,1,2,3,793
blue,3,2,1,794
orange,1,0,1,795
blue,1,1,4,796
orange,1,1,0,797
blue,3,0,3,798
orange,2,1,2,799
blue,2,2,3,800
orange,2,2,4,801
blue,2,1,1,802
orange,1,0,1,803
blue,3,2,1,804
orange,2,4,3,805
blue,3,1,0,806
orange,3,3,3,807
blue,2,2,3,808
orange,3,4,2,809
blue,2,1,1,810
orange,2,3,1,811
blue,2,3,0,812
orange,2,1,0,813
blue,2,1,1,814
orange,3,3,3,815
blue,3,3,2,816
orange,1,1,0,817
blue,1,4,1,818
orange,3,2,4,819
blue,1,1,4,820
orange,3,3,3,821
blue,3,2,3,822
orange,2,0,2,823
blue,3,4,1,824
orange,3,4,4,825
blue,1,0,3,826
orange,1,2,1,827
blue,3,2,3,828
orange,3,3,3,829
blue,3,4,1,830
orange,1,3,2,831
blue,1,1,4,832
orange,2,2,1,833
blue,2,0,3,834
orange,3,0,0,835
blue,2,2,4,836
orange,1,2,1,837
blue,3,3,0,838
orange,2,4,0,839
blue,1,3,2,840
orange,1,3,1,841
blue,1,2,1,842
orange,1,4,2,843
blue,2,1,2,844
orange,3,1,1,845
blue,1,3,2,846
orange,1,3,3,847
blue,2,2,4,848
orange,3,0,0,849
blue,3,4,1,850
orange,3,2,2,851
blue,1,4,3,852
orange,1,1,1,853
blue,3,3,2,854
orange,3,1,3,855
blue,1,2,1,856
orange,3,3,1,857
blue,1,3,0,858
orange,1,0,2,859
blue,2,4,3,860
orange,2,3,2,861
blue,1,1,2,862
orange,3,2,0,863
blue,1,2,3,864
orange,2,2,0,865
blue,3,4,1,866
orange,2,4,1,867
blue,1,1,2,868
orange,3,1,1,869
blue,1,0,3,870
orange,1,1,1,871
blue,2,2,4,872
orange,3,3,3,873
blue,2,3,2,874
orange,1,0,0,875
blue,2,2,0,876
orange,3,2,4,877
blue,1,1,2,878
orange,2,2,2,879
blue,2,0,1,880
orange,2,0,3,881
blue,2,1,3,882
orange,2,2,2,883
blue,3,2,3,884
orange,2,4,3,885
blue,1,2,1,886
orange,1,3,3,887
blue,3,4,1,888
orange,1,0,0,889
blue,3,3,2,890
orange,1,1,1,891
blue,2,3,2,892
orange,1,0,2,893
blue,2,2,0,894
orange,3,3,3,895
blue,2,3,2,896
orange,3,4,2,897
blue,3,4,1,898
orange,2,2,2,899
blue,1,1,2,900
orange,1,2,4,901
blue,1,3,0,902
orange,1,4,2,903
blue,1,0,3,904
orange,3,2,0,905
blue,2,3,3,906
orange,2,0,1,907
blue,3,2,3,908
orange,3,3,1,909
blue,3,1,4,910
orange,3,2,2,911
blue,3,3,2,912
orange,3,1,1,913
blue,2,1,4,914
orange,3,2,2,915
blue,1,1,4,916
orange,3,1,3,917
blue,3,4,1,918
orange,2,2,2,919
blue,1,4,1,920
orange,1,2,4,921
blue,3,2,3,922
orange,1,1,3,923
blue,1,1,2,924
orange,1,2,2,925
blue,1,0,1,926
orange,1,1,3,927
blue,2,0,2,928
orange,1,0,4,929
blue,1,1,0,930
orange,2,3,0,931
blue,3,1,2,932
orange,2,1,1,933
blue,3,0,1,934
orange,1,2,2,935
blue,3,3,4,936
orange,1,3,1,937
blue,3,0,1,938
orange,1,0,4,939
blue,2,2,1,940
orange,2,2,3,941
blue,3,1,2,942
orange,1,1,3,943
blue,1,3,2,944
orange,3,0,2,945
blue,1,1,0,946
orange,1,2,0,947
blue,2,4,2,948
orange,1,3,1,949
blue,3,0,1,950
orange,2,4,4,951
blue,2,3,0,952
orange,1,4,0,953
blue,1,3,2,954
orange,1,3,1,955
blue,1,1,4,956
orange,2,2,3,957
blue,2,4,2,958
orange,3,2,0,959
blue,3,1,2,960
orange,3,0,2,961
blue,1,3,2,962
orange,3,1,3,963
blue,2,3,0,964
orange,3,0,4,965
blue,2,1,1,966
orange,1,1,3,967
blue,1,2,1,968
orange,2,4,2,969
blue,1,4,3,970
orange,2,3,4,971
blue,1,2,1,972
orange,2,4,2,973
blue,2,2,3,974
orange,1,0,4,975
blue,1,4,3,976
orange,2,3,0,977
blue,1,3,2,978
orange,2,4,2,979
blue,1,1,4,980
orange,2,3,4,981
blue,2,3,1,982
orange,1,4,0,983
blue,1,4,1,984
orange,3,2,2,985
blue,3,2,1,986
orange,1,0,4,987
blue,2,1,2,988
orange,2,4,2,989
blue,2,0,0,990
orange,3,1,1,991
blue,3,1,0,992
orange,2,3,4,993
blue,1,3,0,994
orange,3,2,2,995
blue,3,0,1,996
orange,3,3,3,997
blue,1,2,1,998
orange,1,4,0,999
blue,1,1,2,1000
orange,1,2,2,1001
blue,3,1,0,1002
orange,2,1,3,1003
blue,1,2,1,1004
orange,2,3,2,1005
blue,2,1,2,1006
orange,2,1,3,1007
blue,2,3,1,1008
orange,3,0,0,1009
blue,2,2,3,1010
orange,1,3,3,1011
blue,1,3,0,1012
orange,1,4,4,1013
blue,3,2,1,1014
orange,3,1,1,1015
blue,2,0,2,1016
orange,2,3,2,1017
blue,2,2,1,1018
orange,1,2,2,1019
blue,2,0,0,1020
orange,1,3,3,1021
blue,1,2,1,1022
orange,2,4,4,1023
blue,3,0,3,1024
orange,2,2,3,1025
blue,2,1,2,1026
orange,1,4,2,1027
blue,2,3,1,1028
orange,3,0,0,1029
blue,3,1,2,1030
orange,2,0,4,1031
blue,2,1,0,1032
orange,1,2,4,1033
blue,3,0,3,1034
orange,1,3,3,1035
blue,1,2,1,1036
orange,2,2,3,1037
blue,1,3,0,1038
orange,1,4,2,1039
blue,3,1,4,1040
orange,3,1,1,1041
blue,1,1,2,1042
orange,2,0,2,1043
blue,3,4,1,1044
orange,2,2,1,1045
blue,3,1,4,1046
orange,1,2,4,1047
blue,1,3,0,1048
orange,1,1,3,1049
blue,2,0,2,1050
orange,1,0,2,1051
blue,2,1,4,1052
orange,3,2,0,1053
blue,3,2,3,1054
orange,3,1,1,1055
blue,3,4,1,1056
orange,3,2,0,1057
blue,3,3,2,1058
orange,2,4,0,1059
blue,1,2,1,1060
orange,1,1,0,1061
blue,1,1,2,1062
orange,1,4,3,1063
blue,2,2,4,1064
orange,3,0,2,1065
blue,1,0,1,1066
orange,1,1,0,1067
blue,1,2,3,1068
orange,1,0,1,1069
blue,2,0,3,1070
orange,1,1,2,1071
blue,2,2,2,1072
orange,1,3,0,1073
blue,1,4,1,1074
orange,1,2,1,1075
blue,3,2,3,1076
orange,1,1,2,1077
blue,3,3,4,1078
orange,2,3,2,1079
blue,2,3,0,1080
orange,3,1,1,1081
blue,1,3,0,1082
orange,2,4,4,1083
blue,1,2,1,1084
orange,3,0,0,1085
blue,1,3,2,1086
orange,1,3,4,1087
blue,3,4,3,1088
orange,2,2,3,1089
blue,1,2,1,1090
orange,2,1,1,1091
blue,1,0,3,1092
orange,1,2,1,1093
blue,3,3,4,1094
orange,3,4,4,1095
blue,3,2,3,1096
orange,1,1,2,1097
blue,1,1,4,1098
orange,1,3,4,1099
blue,1,3,2,1100
orange,1,1,2,1101
blue,3,3,4,1102
orange,1,3,0,1103
blue,3,0,1,1104
orange,1,4,1,1105
blue,1,2,3,1106
orange,2,3,2,1107
blue,1,3,2,1108
orange,2,1,3,1109
blue,2,2,2,1110
orange,1,3,2,1111
blue,2,3,4,1112
orange,2,2,1,1113
blue,3,1,2,1114
orange,1,4,1,1115
blue,2,2,2,1116
orange,2,0,0,1117
blue,3,3,4,1118
orange,2,2,1,1119
blue,2,1,4,1120
orange,2,3,3,1121
blue,2,0,2,1122
orange,3,1,1,1123
blue,1,0,0,1124
orange,2,2,1,1125
blue,2,1,4,1126
orange,3,4,4,1127
blue,1,3,3,1128
orange,2,0,2,1129
blue,3,0,1,1130
orange,3,0,0,1131
blue,1,1,1,1132
orange,1,2,3,1133
blue,1,2,2,1134
orange,1,4,1,1135
blue,1,0,0,1136
orange,1,2,3,1137
blue,3,1,2,1138
orange,1,1,4,1139
blue,3,3,0,1140
orange,2,2,1,1141
blue,2,2,2,1142
orange,1,3,3,1143
blue,2,0,3,1144
orange,2,1,3,1145
blue,3,1,2,1146
orange,1,2,2,1147
blue,3,2,3,1148
orange,2,3,4,1149
blue,3,0,1,1150
orange,1,3,1,1151
blue,1,4,4,1152
orange,3,2,2,1153
blue,3,1,0,1154
orange,3,1,1,1155
blue,3,2,1,1156
orange,1,4,2,1157
blue,3,1,2,1158
orange,1,3,1,1159
blue,2,2,2,1160
orange,3,3,3,1161
blue,2,1,4,1162
orange,1,4,0,1163
blue,1,2,2,1164
orange,3,2,4,1165
blue,3,0,3,1166
orange,3,4,2,1167
blue,1,3,1,1168
orange,3,2,4,1169
blue,1,0,4,1170
orange,2,2,2,1171
blue,1,1,3,1172
orange,2,4,3,1173
blue,3,2,1,1174
orange,3,0,2,1175
blue,3,1,0,1176
orange,3,2,0,1177
blue,1,2,4,1178
orange,3,4,2,1179
blue,3,2,1,1180
orange,1,2,2,1181
blue,1,3,3,1182
orange,1,4,0,1183
blue,1,2,2,1184
orange,3,2,4,1185
blue,1,0,4,1186
orange,2,2,4,1187
blue,3,1,2,1188
orange,3,1,3,1189
blue,1,2,2,1190
orange,3,0,2,1191
blue,1,0,0,1192
orange,3,1,1,1193
blue,1,2,2,1194
orange,2,2,3,1195
blue,3,0,3,1196
orange,1,3,1,1197
blue,1,3,3,1198
orange,3,2,2,1199
blue,2,2,2,1200
orange,3,1,1,1201
blue,1,1,1,1202
orange,1,4,2,1203
blue,3,2,1,1204
orange,2,3,1,1205
blue,3,3,2,1206
orange,1,3,3,1207
blue,2,2,3,1208
orange,3,0,0,1209
blue,2,0,2,1210
orange,1,2,4,1211
blue,2,2,3,1212
orange,3,1,1,1213
blue,2,4,4,1214
orange,2,2,3,1215
blue,3,4,3,1216
orange,1,0,2,1217
blue,3,3,2,1218
orange,2,1,1,1219
blue,2,3,2,1220
orange,1,1,1,1221
blue,1,1,4,1222
orange,3,0,2,1223
blue,3,4,1,1224
orange,2,2,1,1225
blue,1,3,2,1226
orange,3,1,1,1227
blue,1,4,1,1228
orange,1,1,0,1229
blue,3,3,2,1230
orange,2,1,3,1231
blue,3,4,3,1232
orange,3,0,0,1233
blue,2,2,4,1234
orange,3,2,2,1235
blue,1,3,3,1236
orange,3,3,1,1237
blue,1,0,0,1238
orange,2,2,1,1239
blue,1,2,2,1240
orange,3,4,2,1241
blue,2,1,2,1242
orange,2,0,2,1243
blue,2,3,3,1244
orange,2,2,3,1245
blue,3,3,4,1246
