Color,Pawn,X,Y,Turn
orange,3,1,1,139
blue,1,3,4,140
orange,3,2,0,141
blue,1,4,3,142
orange,3,1,1,143
blue,1,3,4,144
orange,1,4,2,145
blue,1,4,3,146
orange,1,2,0,147
blue,1,3,4,148
orange,1,4,2,149
blue,1,4,3,150
orange,3,2,0,151
blue,1,3,4,152
orange,2,2,3,153
blue,1,4,3,154
orange,1,2,0,155
blue,1,3,4,156
orange,1,3,1,157
blue,1,4,3,158
orange,3,1,1,159
blue,2,1,2,160
orange,1,0,4,161
blue,1,3,4,162
orange,3,2,0,163
blue,1,4,3,164
orange,2,4,4,165
blue,1,3,4,166
orange,3,0,2,167
blue,1,4,3,168
orange,2,3,2,169
blue,1,3,4,170
orange,2,4,4,171
blue,1,4,3,172
orange,3,2,0,173
blue,1,3,4,174
orange,3,4,2,175
blue,1,4,3,176
orange,1,3,1,177
blue,2,0,0,178
orange,1,1,3,179
blue,1,3,4,180
orange,1,4,0,181
blue,1,4,3,182
orange,3,3,1,183
blue,1,3,4,184
orange,1,1,3,185
blue,2,1,2,186
orange,1,2,2,187
blue,2,0,0,188
orange,3,4,2,189
blue,2,1,2,190
orange,2,2,3,191
blue,2,0,0,192
orange,1,3,1,193
blue,1,4,3,194
orange,2,0,4,195
blue,2,1,2,196
orange,1,4,0,197
blue,1,3,4,198
orange,3,3,1,199
blue,1,4,3,200
orange,2,2,3,201
blue,1,3,4,202
orange,3,4,2,203
blue,1,4,3,204
orange,3,2,0,205
blue,1,3,4,206
orange,2,1,1,207
blue,1,4,3,208
orange,3,4,2,209
blue,1,3,4,210
orange,2,2,3,211
blue,1,4,3,212
orange,1,1,3,213
blue,1,3,4,214
orange,1,3,1,215
blue,1,4,3,216
orange,3,3,3,217
blue,2,0,0,218
orange,3,2,2,219
blue,2,1,2,220
orange,2,1,1,221
blue,2,0,0,222
orange,1,2,0,223
blue,1,3,4,224
orange,3,0,4,225
blue,1,4,3,226
orange,1,1,1,227
blue,2,1,2,228
orange,2,0,3,229
blue,1,3,4,230
orange,3,3,1,231
blue,2,0,0,232
orange,1,1,2,233
blue,3,1,3,234
orange,1,0,1,235
blue,2,1,2,236
orange,2,2,4,237
blue,2,0,0,238
orange,2,3,2,239
blue,2,1,2,240
orange,2,4,0,241
blue,2,0,0,242
orange,3,2,0,243
blue,2,1,2,244
orange,3,3,1,245
blue,2,0,0,246
orange,3,2,0,247
blue,2,1,2,248
orange,1,1,0,249
blue,1,4,3,250
orange,3,1,1,251
blue,2,0,0,252
orange,1,2,1,253
blue,3,0,2,254
orange,3,2,0,255
blue,3,1,1,256
orange,1,0,3,257
blue,1,3,4,258
orange,1,3,0,259
blue,1,4,3,260
orange,2,2,1,261
blue,2,1,2,262
orange,1,1,2,263
blue,2,0,0,264
orange,1,3,3,265
blue,1,3,4,266
orange,1,1,1,267
blue,1,4,3,268
orange,1,3,3,269
blue,1,3,4,270
orange,2,4,2,271
blue,1,4,3,272
orange,2,2,3,273
blue,1,3,4,274
orange,1,4,2,275
blue,1,4,3,276
orange,3,3,1,277
blue,1,3,4,278
orange,2,3,1,279
blue,1,4,3,280
orange,2,1,0,281
blue,1,3,4,282
orange,3,4,0,283
blue,1,4,3,284
orange,3,3,1,285
blue,1,3,4,286
orange,3,4,0,287
blue,1,4,3,288
orange,1,2,0,289
blue,1,3,4,290
orange,3,1,3,291
blue,1,4,3,292
orange,1,4,2,293
blue,1,3,4,294
orange,3,4,0,295
blue,1,4,3,296
orange,1,2,0,297
blue,1,3,4,298
orange,3,0,4,299
blue,1,4,3,300
orange,2,3,1,301
blue,1,3,4,302
orange,2,1,2,303
blue,1,4,3,304
orange,3,1,3,305
blue,1,3,4,306
orange,1,4,2,307
blue,1,4,3,308
orange,3,0,2,309
blue,1,3,4,310
orange,3,2,4,311
blue,1,4,3,312
orange,1,2,0,313
blue,1,3,4,314
orange,1,0,2,315
blue,2,2,1,316
orange,2,0,4,317
blue,2,0,0,318
orange,1,2,4,319
blue,1,4,3,320
orange,2,2,3,321
blue,1,3,4,322
orange,2,3,1,323
blue,1,4,3,324
orange,3,4,2,325
blue,1,3,4,326
orange,1,3,3,327
blue,1,4,3,328
orange,1,4,4,329
blue,1,3,4,330
orange,1,0,0,331
blue,1,4,3,332
orange,3,2,0,333
blue,1,3,4,334
orange,1,4,4,335
blue,1,4,3,336
orange,2,2,3,337
blue,1,3,4,338
orange,1,2,2,339
blue,2,1,2,340
orange,2,0,4,341
blue,2,0,0,342
orange,1,0,4,343
blue,1,4,3,344
orange,1,2,2,345
blue,2,1,2,346
orange,1,4,0,347
blue,1,3,4,348
orange,1,2,2,349
blue,2,0,0,350
orange,1,3,3,351
blue,1,4,3,352
orange,3,3,1,353
blue,1,3,4,354
orange,3,4,0,355
blue,1,4,3,356
orange,1,1,1,357
blue,2,1,2,358
orange,1,2,0,359
blue,1,3,4,360
orange,1,0,2,361
blue,2,0,0,362
orange,1,2,4,363
blue,1,4,3,364
orange,3,1,3,365
blue,1,3,4,366
orange,1,0,2,367
blue,2,1,2,368
orange,2,2,3,369
blue,2,0,0,370
orange,2,0,4,371
blue,2,1,2,372
orange,3,2,4,373
blue,2,0,0,374
orange,2,1,2,375
blue,2,2,1,376
orange,1,2,0,377
blue,1,4,3,378
orange,3,4,2,379
blue,1,3,4,380
orange,2,3,1,381
blue,1,4,3,382
orange,1,0,2,383
blue,1,3,4,384
orange,2,1,0,385
blue,2,0,0,386
orange,1,2,4,387
blue,1,4,3,388
orange,1,1,3,389
blue,1,3,4,390
orange,2,3,1,391
blue,2,1,2,392
orange,1,2,4,393
blue,1,4,3,394
orange,1,3,3,395
blue,1,3,4,396
orange,1,4,4,397
blue,1,4,3,398
orange,1,0,0,399
blue,1,3,4,400
orange,2,1,0,401
blue,1,4,3,402
orange,1,3,3,403
blue,1,3,4,404
orange,1,2,2,405
blue,2,0,0,406
orange,3,3,3,407
blue,2,1,2,408
orange,1,1,3,409
blue,2,0,0,410
orange,2,3,1,411
blue,2,1,2,412
orange,3,2,4,413
blue,2,0,0,414
orange,1,0,4,415
blue,1,4,3,416
orange,1,3,1,417
blue,2,1,2,418
orange,1,4,0,419
blue,1,3,4,420
orange,2,1,0,421
blue,1,4,3,422
orange,1,2,2,423
blue,2,0,0,424
orange,3,3,3,425
blue,2,1,2,426
orange,1,3,3,427
blue,1,3,4,428
orange,1,0,0,429
blue,1,4,3,430
orange,2,0,2,431
blue,1,3,4,432
orange,1,1,1,433
blue,1,4,3,434
orange,1,2,0,435
blue,1,3,4,436
orange,2,1,4,437
blue,1,4,3,438
orange,1,3,1,439
blue,2,0,0,440
orange,1,2,2,441
blue,2,1,2,442
orange,1,1,3,443
blue,1,3,4,444
orange,1,0,2,445
blue,2,0,0,446
orange,2,3,3,447
blue,2,1,2,448
orange,1,2,0,449
blue,1,4,3,450
orange,2,1,4,451
blue,1,3,4,452
orange,3,4,4,453
blue,1,4,3,454
orange,1,0,2,455
blue,1,3,4,456
orange,3,3,3,457
blue,2,0,0,458
orange,3,4,2,459
blue,2,1,2,460
orange,1,2,0,461
blue,1,4,3,462
orange,1,4,2,463
blue,1,3,4,464
orange,3,2,4,465
blue,1,4,3,466
orange,3,4,2,467
blue,1,3,4,468
orange,1,2,0,469
blue,1,4,3,470
orange,3,3,1,471
blue,1,3,4,472
orange,1,3,1,473
blue,1,4,3,474
orange,1,2,2,475
blue,2,0,0,476
orange,1,1,3,477
blue,1,3,4,478
orange,3,4,2,479
blue,2,1,2,480
orange,1,3,1,481
blue,1,4,3,482
orange,3,2,4,483
blue,2,0,0,484
orange,2,0,2,485
blue,2,1,2,486
orange,3,4,2,487
blue,2,0,0,488
orange,1,4,2,489
blue,1,3,4,490
orange,2,1,4,491
blue,1,4,3,492
orange,2,2,2,493
blue,1,3,4,494
orange,2,3,0,495
blue,1,4,3,496
orange,3,2,4,497
blue,1,3,4,498
orange,1,0,2,499
blue,2,1,2,500
orange,2,4,2,501
blue,2,0,0,502
orange,1,1,3,503
blue,2,1,2,504
orange,1,3,1,505
blue,1,4,3,506
orange,2,3,4,507
blue,2,0,0,508
orange,2,4,2,509
blue,2,1,2,510
orange,2,2,1,511
blue,2,0,0,512
orange,3,4,2,513
blue,2,1,2,514
orange,2,0,2,515
blue,2,0,0,516
orange,1,0,4,517
blue,1,3,4,518
orange,1,2,2,519
blue,2,1,2,520
orange,3,3,3,521
blue,2,0,0,522
orange,2,1,0,523
blue,2,1,2,524
orange,3,4,2,525
blue,2,0,0,526
orange,1,1,3,527
blue,2,1,2,528
orange,3,3,1,529
blue,2,0,0,530
orange,1,2,4,531
blue,1,4,3,532
orange,3,0,4,533
blue,1,3,4,534
orange,1,4,2,535
blue,1,4,3,536
orange,2,2,2,537
blue,1,3,4,538
orange,1,3,3,539
blue,1,4,3,540
orange,2,0,3,541
blue,1,3,4,542
orange,3,3,1,543
blue,1,4,3,544
orange,1,2,2,545
blue,2,1,2,546
orange,1,3,3,547
blue,1,3,2,548
orange,3,4,0,549
blue,1,2,1,550
orange,1,4,4,551
blue,1,3,0,552
orange,1,3,3,553
blue,1,2,1,554
orange,1,2,2,555
blue,1,3,0,556
orange,1,0,4,557
blue,1,2,1,558
orange,1,3,1,559
blue,1,3,0,560
orange,2,2,2,561
blue,1,2,1,562
orange,1,1,3,563
blue,1,3,0,564
orange,1,4,0,565
blue,1,4,1,566
orange,2,1,4,567
blue,1,3,2,568
orange,3,0,4,569
blue,2,2,4,570
orange,1,4,0,571
blue,2,4,3,572
orange,1,3,1,573
blue,3,0,0,574
orange,2,0,2,575
blue,3,1,1,576
orange,1,1,3,577
blue,3,0,0,578
orange,1,0,4,579
blue,2,3,1,580
orange,2,1,4,581
blue,2,2,3,582
orange,3,2,2,583
blue,2,1,1,584
orange,1,0,0,585
blue,2,3,0,586
orange,1,2,2,587
blue,3,1,1,588
orange,3,4,0,589
blue,1,2,3,590
orange,2,2,2,591
blue,1,3,2,592
orange,2,0,1,593
blue,1,2,3,594
orange,2,2,0,595
blue,1,3,2,596
orange,3,2,2,597
blue,3,0,0,598
orange,3,4,4,599
blue,2,4,2,600
orange,2,0,1,601
blue,2,3,0,602
orange,2,1,3,603
blue,2,4,2,604
orange,2,3,4,605
blue,2,3,0,606
orange,1,0,0,607
blue,2,4,2,608
orange,3,1,1,609
blue,1,2,1,610
orange,3,3,3,611
blue,1,1,0,612
orange,3,2,2,613
blue,1,3,2,614
orange,1,2,2,615
blue,1,1,4,616
orange,3,1,3,617
blue,1,2,3,618
orange,1,4,0,619
blue,3,1,1,620
orange,3,0,4,621
blue,3,0,0,622
orange,2,1,3,623
blue,1,1,2,624
orange,2,2,1,625
blue,1,0,3,626
orange,2,0,0,627
blue,1,1,4,628
orange,1,1,3,629
blue,1,3,2,630
orange,1,0,4,631
blue,2,3,0,632
orange,3,2,2,633
blue,1,1,4,634
orange,1,4,4,635
blue,1,2,3,636
orange,2,2,1,637
blue,1,1,2,638
orange,2,3,3,639
blue,1,0,3,640
orange,2,2,1,641
blue,1,1,4,642
orange,1,2,2,643
blue,1,2,3,644
orange,2,4,0,645
blue,1,1,2,646
orange,1,3,3,647
blue,1,0,3,648
orange,1,4,2,649
blue,1,3,0,650
orange,2,3,2,651
blue,1,2,1,652
orange,3,1,1,653
blue,1,1,2,654
orange,2,1,3,655
blue,1,2,1,656
orange,2,3,2,657
blue,1,1,2,658
orange,3,2,2,659
blue,1,0,3,660
orange,2,1,3,661
blue,1,2,1,662
orange,2,3,2,663
blue,1,1,2,664
orange,2,2,0,665
blue,1,2,1,666
orange,3,4,4,667
blue,1,1,2,668
orange,3,3,3,669
blue,1,0,3,670
orange,1,3,1,671
blue,1,1,4,672
orange,1,2,2,673
blue,1,2,3,674
orange,2,3,2,675
blue,1,1,2,676
orange,1,4,4,677
blue,1,0,3,678
orange,3,2,4,679
blue,1,1,4,680
orange,2,1,3,681
blue,1,2,3,682
orange,3,3,3,683
blue,1,1,2,684
orange,2,3,4,685
blue,1,0,3,686
orange,1,3,3,687
blue,1,1,4,688
orange,1,1,1,689
blue,1,2,3,690
orange,1,2,0,691
blue,1,1,2,692
orange,1,3,1,693
blue,1,0,3,694
orange,2,2,2,695
blue,1,1,4,696
orange,1,2,2,697
blue,1,2,3,698
orange,2,4,3,699
blue,1,1,2,700
orange,1,2,1,701
blue,1,0,3,702
orange,1,4,3,703
blue,1,1,4,704
orange,3,4,4,705
blue,1,3,2,706
orange,3,1,1,707
blue,1,2,1,708
orange,3,2,0,709
blue,1,1,2,710
orange,1,2,1,711
blue,1,0,3,712
orange,1,1,2,713
blue,2,2,2,714
orange,3,3,1,715
blue,2,1,0,716
orange,3,1,3,717
blue,2,0,2,718
orange,1,3,4,719
blue,1,1,4,720
orange,3,3,1,721
blue,1,2,3,722
orange,1,0,1,723
blue,1,1,4,724
orange,2,2,4,725
blue,1,2,3,726
orange,2,3,2,727
blue,1,1,4,728
orange,2,2,0,729
blue,1,3,2,730
orange,2,4,1,731
blue,1,2,1,732
orange,3,4,0,733
blue,1,1,2,734
orange,3,2,2,735
blue,1,2,1,736
orange,1,1,0,737
blue,1,3,0,738
orange,3,3,3,739
blue,1,1,2,740
orange,1,3,2,741
blue,1,0,3,742
orange,1,2,3,743
blue,1,1,4,744
orange,3,4,2,745
blue,2,1,0,746
orange,3,2,4,747
blue,2,0,2,748
orange,1,1,2,749
blue,1,2,3,750
orange,1,2,1,751
blue,1,1,2,752
orange,2,3,3,753
blue,1,0,3,754
orange,2,4,1,755
blue,1,1,4,756
orange,3,1,3,757
blue,1,2,3,758
orange,1,4,3,759
blue,1,1,2,760
orange,1,3,4,761
blue,1,0,3,762
orange,3,3,1,763
blue,1,1,4,764
orange,3,0,4,765
blue,1,3,2,766
orange,3,4,0,767
blue,1,2,1,768
orange,3,0,4,769
blue,1,1,2,770
orange,2,2,0,771
blue,1,2,1,772
orange,1,1,2,773
blue,1,3,2,774
orange,3,1,3,775
blue,1,2,1,776
orange,1,3,4,777
blue,1,1,2,778
orange,2,4,1,779
blue,1,0,3,780
orange,3,0,4,781
blue,1,2,1,782
orange,2,2,0,783
blue,1,1,2,784
orange,1,2,3,785
blue,1,0,3,786
orange,3,3,1,787
blue,1,2,1,788
orange,2,4,1,789
blue,1,1,0,790
orange,3,4,2,791
blue,1,2,1,792
orange,1,1,2,793
blue,1,3,0,794
orange,2,2,0,795
blue,2,1,0,796
orange,1,0,3,797
blue,1,4,1,798
orange,2,0,1,799
blue,1,3,0,800
orange,1,1,4,801
blue,1,1,2,802
orange,3,2,0,803
blue,1,0,3,804
orange,2,1,3,805
blue,1,3,0,806
orange,1,2,3,807
blue,1,2,1,808
orange,3,4,2,809
blue,1,1,0,810
orange,1,3,2,811
blue,2,0,2,812
orange,1,1,0,813
blue,1,1,3,814
orange,2,0,1,815
blue,1,2,3,816
orange,1,0,1,817
blue,1,1,4,818
orange,1,2,3,819
blue,2,1,0,820
orange,1,1,2,821
blue,1,2,3,822
orange,2,2,2,823
blue,1,3,2,824
orange,2,4,1,825
blue,1,1,4,826
orange,3,2,4,827
blue,1,2,3,828
orange,1,3,0,829
blue,1,1,2,830
orange,3,4,2,831
blue,1,0,3,832
orange,3,2,4,833
blue,1,1,4,834
orange,3,0,2,835
blue,1,2,3,836
orange,1,4,1,837
blue,1,1,2,838
orange,3,1,1,839
blue,1,2,1,840
orange,1,2,3,841
blue,1,1,2,842
orange,1,3,2,843
blue,1,2,1,844
orange,3,2,0,845
blue,1,1,2,846
orange,1,1,4,847
blue,1,0,3,848
orange,2,2,2,849
blue,1,3,0,850
orange,2,4,3,851
blue,1,2,1,852
orange,2,2,4,853
blue,1,1,2,854
orange,1,3,2,855
blue,1,0,3,856
orange,3,3,1,857
blue,1,2,1,858
orange,2,0,3,859
blue,1,1,2,860
orange,1,1,0,861
blue,1,2,1,862
orange,3,1,3,863
blue,1,3,0,864
orange,3,2,4,865
blue,1,2,1,866
orange,3,3,3,867
blue,1,3,0,868
orange,2,2,4,869
blue,1,1,2,870
orange,1,4,3,871
blue,1,0,3,872
orange,3,1,1,873
blue,1,2,1,874
orange,2,1,2,875
blue,1,1,2,876
orange,2,2,4,877
blue,1,3,3,878
orange,1,1,0,879
blue,1,1,1,880
orange,2,4,3,881
blue,1,2,0,882
orange,1,0,1,883
blue,1,4,2,884
orange,1,1,0,885
blue,1,3,1,886
orange,2,2,4,887
blue,1,1,3,888
orange,1,2,1,889
blue,1,2,2,890
orange,3,2,0,891
blue,1,1,1,892
orange,1,4,3,893
blue,1,2,0,894
orange,1,3,2,895
blue,1,3,1,896
orange,1,4,3,897
blue,1,4,2,898
orange,2,0,3,899
blue,1,3,1,900
orange,1,3,2,901
blue,1,2,0,902
orange,3,0,2,903
blue,1,2,0,904
orange,3,1,3,905
blue,1,3,1,906
orange,2,2,4,907
blue,1,4,2,908
orange,2,1,2,909
blue,1,3,1,910
orange,2,2,4,911
blue,1,4,2,912
orange,3,0,2,913
blue,1,3,1,914
orange,1,2,1,915
blue,1,4,2,916
orange,3,1,1,917
blue,1,3,3,918
orange,1,1,0,919
blue,1,2,2,920
orange,1,4,3,921
blue,1,1,1,922
orange,1,3,2,923
blue,1,2,0,924
orange,1,1,4,925
blue,1,3,1,926
orange,1,4,1,927
blue,1,2,0,928
orange,1,3,0,929
blue,2,2,2,930
orange,1,1,2,931
blue,1,3,1,932
orange,1,2,1,933
blue,1,4,2,934
orange,2,4,3,935
blue,1,3,3,936
orange,2,2,4,937
blue,1,2,4,938
orange,3,0,2,939
blue,2,0,3,940
orange,3,1,3,941
blue,2,2,2,942
orange,3,0,4,943
blue,2,0,3,944
orange,1,3,2,945
blue,2,2,2,946
orange,1,1,4,947
blue,2,0,3,948
orange,3,2,2,949
blue,2,2,2,950
orange,3,4,4,951
blue,2,2,3,952
orange,1,0,3,953
blue,2,4,4,954
orange,3,2,2,955
blue,2,1,4,956
orange,3,4,4,957
blue,3,3,3,958
orange,2,1,2,959
blue,2,2,2,960
orange,2,3,3,961
blue,1,4,4,962
orange,2,2,1,963
blue,2,1,4,964
orange,1,1,2,965
blue,3,0,0,966
orange,2,1,3,967
blue,3,1,1,968
orange,1,3,0,969
blue,1,1,1,970
orange,1,2,1,971
blue,1,0,0,972
orange,1,4,3,973
blue,1,1,1,974
orange,2,0,1,975
blue,1,0,0,976
orange,1,3,2,977
blue,1,1,1,978
orange,1,4,1,979
blue,1,0,0,980
orange,2,1,3,981
blue,1,1,1,982
orange,1,1,4,983
blue,1,0,0,984
orange,1,4,1,985
blue,1,1,1,986
orange,3,3,3,987
blue,1,0,0,988
orange,1,3,0,989
blue,1,1,1,990
orange,2,3,4,991
blue,1,0,0,992
orange,2,2,2,993
blue,1,1,1,994
orange,2,0,1,995
blue,1,0,0,996
orange,3,4,4,997
blue,1,1,1,998
orange,1,2,1,999
blue,1,0,0,1000
orange,1,1,2,1001
blue,1,1,1,1002
orange,2,1,3,1003
blue,1,0,0,1004
orange,2,3,4,1005
blue,1,1,1,1006
orange,2,1,3,1007
blue,1,0,0,1008
orange,2,3,4,1009
blue,1,1,1,1010
orange,3,2,2,1011
blue,1,0,0,1012
orange,1,2,1,1013
blue,1,1,1,1014
orange,1,4,3,1015
blue,1,0,0,1016
orange,3,3,1,1017
blue,1,1,1,1018
orange,2,4,2,1019
blue,1,0,0,1020
orange,2,3,0,1021
blue,1,1,1,1022
orange,1,2,1,1023
blue,1,0,0,1024
orange,1,1,2,1025
blue,1,1,1,1026
orange,3,1,3,1027
blue,1,0,0,1028
orange,2,4,2,1029
blue,1,1,1,1030
orange,2,2,1,1031
blue,1,4,4,1032
orange,1,3,0,1033
blue,1,1,1,1034
orange,3,4,0,1035
blue,1,0,0,1036
orange,1,1,2,1037
blue,1,1,1,1038
orange,1,3,0,1039
blue,1,0,0,1040
orange,3,1,3,1041
blue,1,1,1,1042
orange,2,4,2,1043
blue,1,0,0,1044
orange,1,4,1,1045
blue,1,1,1,1046
orange,3,2,2,1047
blue,1,0,0,1048
orange,1,2,3,1049
blue,3,0,2,1050
orange,1,1,4,1051
blue,3,1,1,1052
orange,2,2,1,1053
blue,1,1,1,1054
orange,2,3,3,1055
blue,1,0,0,1056
orange,2,4,1,1057
blue,3,0,2,1058
orange,3,4,0,1059
blue,3,1,1,1060
orange,3,0,4,1061
blue,3,0,2,1062
orange,3,4,0,1063
blue,3,1,1,1064
orange,1,4,1,1065
blue,3,0,2,1066
orange,2,3,3,1067
blue,3,1,3,1068
orange,2,1,2,1069
blue,3,0,2,1070
orange,2,0,4,1071
blue,2,3,3,1072
orange,3,1,3,1073
blue,2,2,1,1074
orange,3,2,4,1075
blue,2,3,3,1076
orange,1,2,2,1077
blue,3,1,1,1078
orange,2,1,2,1079
blue,3,2,0,1080
orange,1,3,3,1081
blue,3,0,2,1082
orange,1,2,2,1083
blue,3,1,3,1084
orange,2,2,0,1085
blue,3,0,2,1086
orange,1,3,3,1087
blue,2,4,1,1088
orange,3,3,3,1089
blue,3,1,3,1090
orange,1,3,2,1091
blue,3,2,2,1092
orange,1,2,1,1093
blue,3,1,1,1094
orange,1,3,0,1095
blue,3,0,2,1096
orange,1,2,1,1097
blue,3,1,3,1098
orange,3,4,4,1099
blue,3,0,4,1100
orange,2,3,2,1101
blue,3,1,3,1102
orange,2,1,1,1103
blue,3,0,2,1104
orange,1,3,2,1105
blue,3,2,4,1106
orange,1,1,4,1107
blue,3,0,2,1108
orange,2,3,0,1109
blue,3,1,1,1110
orange,2,1,1,1111
blue,3,0,2,1112
orange,3,3,3,1113
blue,3,1,1,1114
orange,3,4,2,1115
blue,1,2,2,1116
orange,3,3,1,1117
blue,1,4,0,1118
orange,2,0,3,1119
blue,2,3,3,1120
orange,3,2,0,1121
blue,2,4,1,1122
orange,1,3,2,1123
blue,2,3,3,1124
orange,2,1,1,1125
blue,2,2,1,1126
orange,2,2,3,1127
blue,2,1,3,1128
orange,1,2,3,1129
blue,2,3,2,1130
orange,2,4,4,1131
blue,2,2,0,1132
orange,1,2,2,1133
blue,3,0,2,1134
orange,2,3,2,1135
blue,3,2,4,1136
orange,1,0,0,1137
blue,2,4,1,1138
orange,2,1,3,1139
blue,2,3,3,1140
orange,1,2,2,1141
blue,2,1,4,1142
orange,2,2,1,1143
blue,2,3,3,1144
orange,1,3,1,1145
blue,2,4,1,1146
orange,2,0,2,1147
blue,2,3,3,1148
orange,2,2,3,1149
blue,2,2,1,1150
orange,3,4,2,1151
blue,2,1,3,1152
orange,1,4,2,1153
blue,1,2,2,1154
orange,1,2,0,1155
blue,1,1,1,1156
orange,2,3,1,1157
blue,1,2,2,1158
orange,3,3,3,1159
blue,1,1,1,1160
orange,3,4,2,1161
blue,1,2,2,1162
orange,1,1,1,1163
blue,1,1,3,1164
orange,1,0,0,1165
blue,1,2,2,1166
orange,1,1,1,1167
blue,1,1,3,1168
orange,1,2,0,1169
blue,1,2,2,1170
orange,1,4,2,1171
blue,1,1,1,1172
orange,3,2,0,1173
blue,1,2,2,1174
orange,3,0,2,1175
blue,1,1,1,1176
orange,2,1,0,1177
blue,1,2,2,1178
orange,1,2,4,1179
blue,1,1,1,1180
orange,1,4,2,1181
blue,1,2,0,1182
orange,2,3,1,1183
blue,1,3,1,1184
orange,2,2,3,1185
blue,1,1,4,1186
orange,1,3,3,1187
blue,1,4,1,1188
orange,1,0,0,1189
blue,1,3,0,1190
orange,2,0,4,1191
blue,1,2,1,1192
orange,1,1,1,1193
blue,1,1,2,1194
orange,1,0,2,1195
blue,1,2,1,1196
orange,3,1,1,1197
blue,1,1,2,1198
orange,3,0,2,1199
blue,1,2,1,1200
orange,3,2,0,1201
blue,1,1,2,1202
orange,3,3,1,1203
blue,1,2,1,1204
orange,1,2,0,1205
blue,1,1,2,1206
orange,3,4,2,1207
blue,1,2,1,1208
orange,1,1,1,1209
blue,1,1,2,1210
orange,2,2,3,1211
blue,1,2,1,1212
orange,1,0,2,1213
blue,1,3,0,1214
orange,1,2,0,1215
blue,1,2,1,1216
orange,1,1,1,1217
blue,1,1,2,1218
orange,1,0,2,1219
blue,1,0,1,1220
orange,3,2,0,1221
blue,1,2,3,1222
orange,1,1,3,1223
blue,1,0,1,1224
orange,3,0,2,1225
blue,1,3,4,1226
orange,1,3,1,1227
blue,1,2,3,1228
orange,1,2,2,1229
blue,1,1,4,1230
orange,2,3,1,1231
blue,1,0,3,1232
orange,3,1,1,1233
blue,1,1,2,1234
orange,3,2,0,1235
blue,1,0,1,1236
orange,1,0,4,1237
blue,1,1,0,1238
orange,2,1,2,1239
blue,1,0,1,1240
orange,3,4,2,1241
blue,1,1,0,1242
orange,3,3,3,1243
blue,1,0,1,1244
orange,1,4,0,1245
blue,1,1,0,1246
