Color,Pawn,X,Y,Turn
orange,4,0,0,159
blue,1,0,1,160
orange,3,2,1,161
blue,1,0,2,162
orange,1,0,4,163
blue,1,0,1,164
orange,1,1,3,165
blue,1,0,2,166
orange,1,4,3,167
blue,1,0,1,168
orange,1,3,4,169
blue,1,0,2,170
orange,2,2,4,171
blue,1,0,1,172
orange,1,3,3,173
blue,1,0,2,174
orange,1,3,1,175
blue,1,0,1,176
orange,1,1,3,177
blue,1,0,2,178
orange,4,1,0,179
blue,1,0,1,180
orange,1,0,3,181
blue,1,0,2,182
orange,1,1,3,183
blue,1,0,1,184
orange,1,2,3,185
blue,1,0,2,186
orange,1,2,4,187
blue,1,0,1,188
orange,4,1,4,189
blue,1,0,2,190
orange,4,1,2,191
blue,1,0,1,192
orange,3,0,3,193
blue,1,0,2,194
orange,4,1,3,195
blue,1,0,1,196
orange,3,2,1,197
blue,1,0,2,198
orange,4,1,4,199
blue,1,0,1,200
orange,2,4,3,201
blue,1,0,2,202
orange,1,3,3,203
blue,1,0,1,204
orange,2,2,2,205
blue,1,0,2,206
orange,1,3,0,207
blue,1,0,1,208
orange,1,2,1,209
blue,1,0,2,210
orange,1,0,3,211
blue,1,0,1,212
orange,1,3,0,213
blue,1,0,2,214
orange,3,0,3,215
blue,1,0,1,216
orange,2,1,0,217
blue,1,0,2,218
orange,4,4,4,219
blue,1,1,1,220
orange,2,2,2,221
blue,1,0,1,222
orange,3,1,2,223
blue,1,0,2,224
orange,3,3,4,225
blue,1,0,1,226
orange,2,4,3,227
blue,1,0,4,228
orange,1,3,4,229
blue,1,0,1,230
orange,1,0,4,231
blue,1,1,0,232
orange,1,2,2,233
blue,1,1,2,234
orange,1,3,2,235
blue,1,0,2,236
orange,1,3,3,237
blue,1,0,1,238
orange,1,2,3,239
blue,1,0,2,240
orange,2,2,4,241
blue,1,0,1,242
orange,4,4,3,243
blue,1,0,2,244
orange,2,0,3,245
blue,1,0,1,246
orange,4,4,1,247
blue,1,0,2,248
orange,1,1,4,249
blue,1,0,1,250
orange,4,4,2,251
blue,1,0,2,252
orange,3,1,2,253
blue,1,1,1,254
orange,1,1,2,255
blue,1,1,0,256
orange,1,0,3,257
blue,1,0,1,258
orange,1,0,4,259
blue,1,1,0,260
orange,1,1,4,261
blue,1,1,2,262
orange,1,0,3,263
blue,1,0,2,264
orange,3,2,3,265
blue,1,1,2,266
orange,2,2,4,267
blue,1,0,2,268
orange,3,1,4,269
blue,1,0,1,270
orange,4,1,2,271
blue,1,0,2,272
orange,1,1,3,273
blue,1,0,1,274
orange,3,3,2,275
blue,1,0,2,276
orange,2,1,2,277
blue,1,0,1,278
orange,3,4,3,279
blue,1,0,2,280
orange,1,1,4,281
blue,1,0,1,282
orange,4,0,2,283
blue,1,0,2,284
orange,2,2,3,285
blue,1,0,3,286
orange,4,0,1,287
blue,1,0,2,288
orange,2,0,4,289
blue,1,0,3,290
orange,1,3,2,291
blue,1,0,2,292
orange,4,1,1,293
blue,1,0,1,294
orange,1,1,2,295
blue,1,0,2,296
orange,1,4,2,297
blue,1,0,4,298
orange,4,1,0,299
blue,1,0,1,300
orange,1,2,4,301
blue,1,0,2,302
orange,3,1,0,303
blue,1,0,1,304
orange,2,1,2,305
blue,1,0,2,306
orange,1,1,4,307
blue,1,0,1,308
orange,3,4,3,309
blue,1,0,2,310
orange,1,1,3,311
blue,1,0,1,312
orange,1,3,1,313
blue,1,0,2,314
orange,3,1,0,315
blue,1,0,1,316
orange,1,4,0,317
blue,1,0,2,318
orange,1,0,4,319
blue,1,0,1,320
orange,1,3,4,321
blue,1,0,2,322
orange,1,0,1,323
blue,1,0,4,324
orange,1,0,3,325
blue,1,1,4,326
orange,1,0,4,327
blue,1,1,2,328
orange,2,0,0,329
blue,1,0,2,330
orange,3,3,2,331
blue,1,0,1,332
orange,2,2,1,333
blue,1,0,2,334
orange,2,3,3,335
blue,1,0,1,336
orange,2,1,2,337
blue,1,0,2,338
orange,3,2,3,339
blue,1,1,1,340
orange,3,3,2,341
blue,1,0,1,342
orange,2,2,4,343
blue,1,0,2,344
orange,4,1,2,345
blue,1,0,1,346
orange,3,2,3,347
blue,1,1,0,348
orange,1,0,1,349
blue,1,2,0,350
orange,1,2,1,351
blue,1,1,1,352
orange,1,0,3,353
blue,1,1,0,354
orange,1,1,4,355
blue,1,1,2,356
orange,1,4,1,357
blue,1,0,2,358
orange,2,1,2,359
blue,1,0,4,360
orange,2,2,4,361
blue,1,0,1,362
orange,1,2,1,363
blue,1,0,4,364
orange,2,4,3,365
blue,1,0,1,366
orange,3,1,4,367
blue,1,1,0,368
orange,1,2,4,369
blue,1,0,1,370
orange,1,2,0,371
blue,1,0,2,372
orange,4,1,0,373
blue,1,0,1,374
orange,1,2,1,375
blue,1,0,2,376
orange,1,4,3,377
blue,1,0,1,378
orange,4,1,3,379
blue,1,0,2,380
orange,1,1,3,381
blue,1,0,1,382
orange,1,0,4,383
blue,1,0,2,384
orange,2,2,2,385
blue,1,0,1,386
orange,4,1,0,387
blue,1,0,2,388
orange,4,0,0,389
blue,1,0,1,390
orange,3,3,2,391
blue,1,0,2,392
orange,4,0,1,393
blue,1,0,3,394
orange,2,4,3,395
blue,1,0,2,396
orange,1,2,2,397
blue,1,0,3,398
orange,1,3,1,399
blue,1,0,2,400
orange,4,0,0,401
blue,1,0,1,402
orange,3,4,1,403
blue,1,0,2,404
orange,2,2,2,405
blue,1,0,1,406
orange,3,3,2,407
blue,1,0,2,408
orange,2,0,3,409
blue,1,0,1,410
orange,3,1,0,411
blue,1,0,2,412
orange,1,4,1,413
blue,1,0,1,414
orange,2,2,4,415
blue,1,0,2,416
orange,1,1,1,417
blue,1,0,1,418
orange,1,0,2,419
blue,1,1,0,420
orange,4,0,1,421
blue,1,0,1,422
orange,1,2,2,423
blue,1,0,2,424
orange,4,4,1,425
blue,1,0,1,426
orange,4,4,4,427
blue,1,0,2,428
orange,1,4,2,429
blue,1,0,1,430
orange,3,4,3,431
blue,1,0,4,432
orange,3,3,4,433
blue,1,0,1,434
orange,3,4,3,435
blue,1,0,4,436
orange,1,3,3,437
blue,1,0,1,438
orange,3,3,2,439
blue,1,0,2,440
orange,1,1,3,441
blue,1,0,1,442
orange,3,2,1,443
blue,1,0,2,444
orange,1,2,4,445
blue,1,0,1,446
orange,2,3,2,447
blue,1,0,4,448
orange,1,4,2,449
blue,1,0,3,450
orange,3,1,2,451
blue,1,0,4,452
orange,1,3,3,453
blue,1,0,1,454
orange,1,0,0,455
blue,1,1,0,456
orange,1,2,2,457
blue,1,1,2,458
orange,4,4,2,459
blue,1,0,2,460
orange,1,0,0,461
blue,1,1,1,462
orange,1,0,1,463
blue,1,1,2,464
orange,1,0,4,465
blue,1,0,2,466
orange,3,2,3,467
blue,1,1,1,468
orange,1,0,0,469
blue,1,1,2,470
orange,1,4,4,471
blue,1,1,0,472
orange,1,3,3,473
blue,1,1,2,474
orange,1,2,2,475
blue,1,1,0,476
orange,1,0,4,477
blue,1,1,2,478
orange,2,1,1,479
blue,1,1,1,480
orange,3,3,2,481
blue,1,1,0,482
orange,1,4,4,483
blue,1,2,0,484
orange,3,2,3,485
blue,1,1,1,486
orange,1,4,2,487
blue,1,1,0,488
orange,2,3,2,489
blue,1,1,2,490
orange,2,1,3,491
blue,1,0,2,492
orange,1,3,2,493
blue,1,0,4,494
orange,1,1,0,495
blue,1,0,3,496
orange,1,2,1,497
blue,1,0,4,498
orange,4,4,1,499
blue,1,0,1,500
orange,4,4,3,501
blue,1,0,4,502
orange,1,4,1,503
blue,1,0,1,504
orange,3,3,2,505
blue,1,0,2,506
orange,1,2,3,507
blue,1,0,1,508
orange,1,2,1,509
blue,1,0,2,510
orange,2,0,1,511
blue,1,0,3,512
orange,2,2,2,513
blue,1,0,1,514
orange,1,1,2,515
blue,1,0,2,516
orange,1,1,0,517
blue,1,0,4,518
orange,3,2,3,519
blue,1,0,3,520
orange,2,4,3,521
blue,1,0,4,522
orange,1,1,1,523
blue,1,0,1,524
orange,3,3,2,525
blue,1,0,2,526
orange,4,1,3,527
blue,1,0,1,528
orange,3,2,3,529
blue,1,0,2,530
orange,2,0,1,531
blue,1,0,3,532
orange,2,2,2,533
blue,1,0,4,534
orange,1,3,1,535
blue,1,0,1,536
orange,1,4,1,537
blue,1,0,4,538
orange,4,1,2,539
blue,1,0,1,540
orange,1,4,0,541
blue,1,0,4,542
orange,2,4,3,543
blue,1,0,1,544
orange,3,4,1,545
blue,1,0,4,546
orange,2,2,4,547
blue,1,0,1,548
orange,2,4,3,549
blue,1,0,4,550
orange,1,1,3,551
blue,1,0,1,552
orange,4,2,2,553
blue,1,0,2,554
orange,4,2,4,555
blue,1,0,4,556
orange,1,2,3,557
blue,1,0,1,558
orange,1,1,4,559
blue,1,0,4,560
orange,3,3,2,561
blue,1,0,1,562
orange,4,2,1,563
blue,1,0,4,564
orange,1,1,2,565
blue,1,0,1,566
orange,3,2,1,567
blue,1,0,4,568
orange,4,3,1,569
blue,1,0,1,570
orange,1,1,3,571
blue,1,0,2,572
orange,3,2,2,573
blue,1,0,1,574
orange,4,3,2,575
blue,1,0,4,576
orange,3,0,0,577
blue,1,0,1,578
orange,2,2,2,579
blue,1,0,2,580
orange,2,1,4,581
blue,1,0,1,582
orange,1,3,3,583
blue,1,0,2,584
orange,1,1,1,585
blue,1,0,1,586
orange,1,2,2,587
blue,1,0,4,588
orange,1,1,3,589
blue,1,0,1,590
orange,1,0,2,591
blue,1,1,0,592
orange,4,1,2,593
blue,1,0,1,594
orange,1,0,3,595
blue,1,0,2,596
orange,3,3,3,597
blue,1,0,1,598
orange,4,4,2,599
blue,1,0,2,600
orange,1,1,2,601
blue,1,0,1,602
orange,1,1,3,603
blue,1,0,2,604
orange,4,2,2,605
blue,1,0,1,606
orange,4,4,2,607
blue,1,0,2,608
orange,4,3,2,609
blue,1,0,1,610
orange,2,0,2,611
blue,1,0,2,612
orange,1,0,4,613
blue,1,0,1,614
orange,4,2,2,615
blue,1,0,2,616
orange,2,2,1,617
blue,1,0,3,618
orange,2,1,3,619
blue,1,0,1,620
orange,4,2,1,621
blue,1,0,2,622
orange,3,0,0,623
blue,1,0,1,624
orange,1,0,2,625
blue,1,1,0,626
orange,1,1,3,627
blue,1,0,1,628
orange,1,0,4,629
blue,1,1,0,630
orange,1,3,1,631
blue,1,0,1,632
orange,1,3,4,633
blue,1,0,4,634
orange,1,1,4,635
blue,1,0,1,636
orange,4,3,1,637
blue,1,0,2,638
orange,1,2,3,639
blue,1,0,1,640
orange,3,2,2,641
blue,1,0,2,642
orange,1,2,2,643
blue,1,0,1,644
orange,1,0,0,645
blue,1,0,3,646
orange,4,3,3,647
blue,1,1,2,648
orange,3,4,4,649
blue,1,0,2,650
orange,1,2,0,651
blue,1,0,1,652
orange,1,3,0,653
blue,1,0,2,654
orange,1,2,0,655
blue,1,0,1,656
orange,3,0,0,657
blue,1,0,2,658
orange,1,2,3,659
blue,1,0,1,660
orange,4,3,4,661
blue,1,0,2,662
orange,1,2,1,663
blue,1,0,4,664
orange,1,2,4,665
blue,1,0,1,666
orange,1,4,2,667
blue,1,0,2,668
orange,1,2,0,669
blue,1,0,1,670
orange,2,2,1,671
blue,1,0,4,672
orange,3,2,2,673
blue,1,0,1,674
orange,4,0,4,675
blue,1,0,4,676
orange,4,1,4,677
blue,1,1,1,678
orange,1,3,0,679
blue,1,1,0,680
orange,2,3,3,681
blue,1,1,2,682
orange,1,3,3,683
blue,1,0,2,684
orange,1,2,4,685
blue,1,0,4,686
orange,4,1,2,687
blue,1,0,1,688
orange,4,1,0,689
blue,1,0,4,690
orange,3,3,1,691
blue,1,0,1,692
orange,3,2,2,693
blue,1,0,4,694
orange,4,0,0,695
blue,1,0,1,696
orange,2,1,4,697
blue,1,0,4,698
orange,3,3,1,699
blue,1,0,1,700
orange,1,1,3,701
blue,1,0,2,702
orange,1,4,0,703
blue,1,0,4,704
orange,1,4,2,705
blue,1,0,1,706
orange,3,2,2,707
blue,1,0,4,708
orange,3,3,3,709
blue,1,0,1,710
orange,3,0,0,711
blue,1,0,2,712
orange,3,4,4,713
blue,1,0,1,714
orange,1,3,3,715
blue,1,0,2,716
orange,4,0,1,717
blue,1,0,3,718
orange,1,3,0,719
blue,1,0,2,720
orange,1,3,3,721
blue,1,0,3,722
orange,1,3,0,723
blue,1,0,2,724
orange,1,4,1,725
blue,1,0,3,726
orange,2,3,3,727
blue,1,0,2,728
orange,4,0,0,729
blue,1,0,1,730
orange,1,3,2,731
blue,1,0,2,732
orange,2,4,1,733
blue,1,0,1,734
orange,3,3,3,735
blue,1,0,2,736
orange,3,1,1,737
blue,1,0,1,738
orange,3,4,4,739
blue,1,0,2,740
orange,1,4,3,741
blue,1,0,1,742
orange,1,4,1,743
blue,1,0,2,744
orange,1,4,4,745
blue,1,0,1,746
orange,1,4,3,747
blue,1,0,2,748
orange,4,1,0,749
blue,1,0,1,750
orange,2,2,2,751
blue,1,0,2,752
orange,4,1,4,753
blue,1,0,1,754
orange,1,4,0,755
blue,1,0,2,756
orange,4,2,4,757
blue,1,0,1,758
orange,1,4,1,759
blue,1,0,2,760
orange,4,2,3,761
blue,1,0,1,762
orange,4,2,4,763
blue,1,0,2,764
orange,3,3,3,765
blue,1,0,1,766
orange,3,4,2,767
blue,1,0,2,768
orange,1,2,1,769
blue,1,0,4,770
orange,1,2,2,771
blue,1,0,1,772
orange,1,4,2,773
blue,1,0,4,774
orange,1,3,3,775
blue,1,0,1,776
orange,1,0,3,777
blue,1,0,2,778
orange,3,2,0,779
blue,1,0,1,780
orange,1,0,2,781
blue,1,1,0,782
orange,1,0,1,783
blue,1,1,3,784
orange,1,1,2,785
blue,1,0,3,786
orange,4,4,4,787
blue,1,0,4,788
orange,1,1,3,789
blue,1,0,1,790
orange,4,3,4,791
blue,1,0,2,792
orange,4,4,4,793
blue,1,0,1,794
orange,1,0,4,795
blue,1,1,0,796
orange,1,2,4,797
blue,1,1,2,798
orange,3,1,1,799
blue,1,0,2,800
orange,1,1,3,801
blue,1,0,1,802
orange,1,2,3,803
blue,1,0,2,804
orange,3,0,0,805
blue,1,0,4,806
orange,2,3,0,807
blue,1,0,1,808
orange,4,4,3,809
blue,1,0,4,810
orange,3,2,2,811
blue,1,0,1,812
orange,1,0,3,813
blue,1,1,1,814
orange,1,1,2,815
blue,1,1,0,816
orange,3,1,3,817
blue,1,2,0,818
orange,1,1,3,819
blue,1,0,2,820
orange,1,4,0,821
blue,1,0,4,822
orange,1,4,1,823
blue,1,0,1,824
orange,3,2,2,825
blue,1,0,4,826
orange,1,0,1,827
blue,1,1,4,828
orange,1,0,4,829
blue,1,1,2,830
orange,4,4,1,831
blue,1,1,0,832
orange,4,4,2,833
blue,1,1,2,834
orange,2,4,2,835
blue,1,0,2,836
orange,1,4,0,837
blue,1,0,4,838
orange,2,3,4,839
blue,1,0,3,840
orange,3,3,3,841
blue,1,0,4,842
orange,3,2,4,843
blue,1,0,1,844
orange,1,1,3,845
blue,1,0,2,846
orange,1,1,2,847
blue,1,0,4,848
orange,1,1,0,849
blue,1,0,3,850
orange,1,1,4,851
blue,1,0,4,852
orange,1,0,3,853
blue,1,1,4,854
orange,4,2,2,855
blue,1,1,0,856
orange,3,3,3,857
blue,1,0,1,858
orange,1,1,2,859
blue,1,0,2,860
orange,1,1,0,861
blue,1,0,1,862
orange,4,4,2,863
blue,1,0,4,864
orange,1,2,0,865
blue,1,0,1,866
orange,3,0,0,867
blue,1,0,4,868
orange,3,2,2,869
blue,1,0,1,870
orange,3,1,3,871
blue,1,0,2,872
orange,2,4,2,873
blue,1,0,1,874
orange,4,4,4,875
blue,1,0,4,876
orange,3,2,4,877
blue,1,0,1,878
orange,4,4,3,879
blue,1,0,2,880
orange,2,2,2,881
blue,1,0,1,882
orange,4,3,3,883
blue,1,0,4,884
orange,4,3,2,885
blue,1,0,1,886
orange,2,3,0,887
blue,1,0,4,888
orange,3,0,2,889
blue,1,0,3,890
orange,1,2,3,891
blue,1,1,3,892
orange,1,2,2,893
blue,1,1,0,894
orange,1,1,1,895
blue,1,0,1,896
orange,1,4,4,897
blue,1,1,1,898
orange,1,1,4,899
blue,1,1,0,900
orange,1,3,2,901
blue,1,1,2,902
orange,1,1,4,903
blue,1,0,2,904
orange,3,1,3,905
blue,1,1,0,906
orange,4,3,4,907
blue,1,1,2,908
orange,4,3,2,909
blue,1,1,0,910
orange,1,3,4,911
blue,1,1,2,912
orange,1,0,4,913
blue,1,0,2,914
orange,1,3,1,915
blue,1,0,4,916
orange,1,0,1,917
blue,1,1,4,918
orange,4,3,4,919
blue,1,2,3,920
orange,1,3,1,921
blue,1,1,2,922
orange,3,2,4,923
blue,1,0,2,924
orange,2,4,2,925
blue,1,0,1,926
orange,2,2,1,927
blue,1,0,4,928
orange,1,4,0,929
blue,1,0,1,930
orange,4,4,4,931
blue,1,0,4,932
orange,3,4,2,933
blue,1,0,1,934
orange,1,2,2,935
blue,1,0,4,936
orange,2,1,3,937
blue,1,0,1,938
orange,4,2,4,939
blue,1,0,2,940
orange,1,2,4,941
blue,1,0,1,942
orange,4,2,1,943
blue,1,0,2,944
orange,1,3,0,945
blue,1,0,1,946
orange,1,3,4,947
blue,1,0,2,948
orange,4,4,1,949
blue,1,0,1,950
orange,1,3,0,951
blue,1,0,2,952
orange,2,2,1,953
blue,1,0,4,954
orange,2,1,3,955
blue,1,0,1,956
orange,1,3,3,957
blue,1,0,2,958
orange,1,2,3,959
blue,1,0,1,960
orange,4,2,1,961
blue,1,0,2,962
orange,4,1,1,963
blue,1,0,1,964
orange,1,3,3,965
blue,1,0,2,966
orange,1,3,4,967
blue,1,0,1,968
orange,1,1,2,969
blue,1,0,2,970
orange,3,3,3,971
blue,1,0,1,972
orange,1,1,1,973
blue,1,0,2,974
orange,1,2,0,975
blue,1,0,1,976
orange,2,3,4,977
blue,1,0,2,978
orange,4,1,0,979
blue,1,0,1,980
orange,1,2,1,981
blue,1,0,2,982
orange,1,1,0,983
blue,1,0,1,984
orange,3,2,4,985
blue,1,0,4,986
orange,2,4,2,987
blue,1,0,1,988
orange,1,3,2,989
blue,1,0,2,990
orange,4,0,0,991
blue,1,0,1,992
orange,3,3,3,993
blue,1,0,2,994
orange,1,1,4,995
blue,1,0,1,996
orange,1,1,2,997
blue,1,0,2,998
orange,3,4,4,999
blue,1,0,1,1000
orange,1,2,2,1001
blue,1,0,2,1002
orange,4,1,0,1003
blue,1,0,1,1004
orange,2,2,1,1005
blue,1,0,2,1006
orange,4,0,0,1007
blue,1,0,1,1008
orange,4,1,0,1009
blue,1,0,2,1010
orange,1,2,3,1011
blue,1,0,1,1012
orange,1,1,3,1013
blue,1,0,2,1014
orange,1,1,0,1015
blue,1,0,4,1016
orange,2,0,2,1017
blue,1,0,3,1018
orange,3,3,3,1019
blue,1,0,4,1020
orange,2,2,3,1021
blue,1,0,1,1022
orange,3,4,4,1023
blue,1,0,4,1024
orange,1,4,3,1025
blue,1,0,1,1026
orange,3,3,3,1027
blue,1,0,2,1028
orange,4,1,1,1029
blue,1,0,1,1030
orange,4,1,4,1031
blue,1,0,4,1032
orange,2,4,4,1033
blue,1,0,1,1034
orange,4,0,4,1035
blue,1,0,2,1036
orange,2,2,3,1037
blue,1,0,4,1038
orange,2,4,4,1039
blue,1,0,1,1040
orange,4,0,3,1041
blue,1,1,0,1042
orange,4,1,3,1043
blue,1,0,1,1044
orange,4,2,3,1045
blue,1,0,2,1046
orange,1,2,1,1047
blue,1,0,1,1048
orange,1,1,0,1049
blue,1,0,4,1050
orange,1,2,1,1051
blue,1,0,1,1052
orange,1,1,0,1053
blue,1,0,4,1054
orange,2,3,2,1055
blue,1,0,3,1056
orange,1,1,4,1057
blue,1,0,4,1058
orange,2,1,3,1059
blue,1,0,1,1060
orange,1,2,3,1061
blue,1,0,2,1062
orange,4,2,2,1063
blue,1,0,1,1064
orange,1,0,0,1065
blue,1,0,3,1066
orange,1,3,3,1067
blue,1,0,1,1068
orange,1,2,2,1069
blue,1,0,2,1070
orange,1,4,4,1071
blue,1,0,1,1072
orange,1,4,1,1073
blue,1,0,2,1074
orange,3,2,2,1075
blue,1,0,1,1076
orange,1,1,1,1077
blue,1,0,2,1078
orange,1,0,1,1079
blue,1,1,2,1080
orange,2,3,2,1081
blue,1,1,1,1082
orange,1,0,4,1083
blue,1,1,0,1084
orange,4,2,4,1085
blue,1,1,2,1086
orange,1,0,2,1087
blue,1,0,3,1088
orange,4,2,2,1089
blue,1,1,4,1090
orange,4,2,4,1091
blue,1,0,4,1092
orange,4,2,2,1093
blue,1,1,3,1094
orange,1,1,1,1095
blue,1,1,2,1096
orange,2,2,0,1097
blue,1,0,2,1098
orange,1,2,2,1099
blue,1,0,4,1100
orange,1,2,1,1101
blue,1,0,1,1102
orange,1,1,1,1103
blue,1,0,4,1104
orange,4,4,2,1105
blue,1,0,1,1106
orange,1,0,2,1107
blue,1,1,0,1108
orange,4,4,4,1109
blue,1,0,1,1110
orange,3,1,1,1111
blue,1,1,0,1112
orange,3,4,4,1113
blue,1,0,1,1114
orange,3,0,0,1115
blue,1,1,0,1116
orange,3,3,3,1117
blue,1,0,1,1118
orange,1,0,3,1119
blue,1,0,2,1120
orange,3,2,4,1121
blue,1,1,2,1122
orange,2,4,1,1123
blue,1,0,2,1124
orange,4,3,4,1125
blue,1,1,2,1126
orange,1,0,1,1127
blue,1,1,1,1128
orange,2,2,0,1129
blue,1,1,2,1130
orange,1,1,0,1131
blue,1,1,1,1132
orange,3,3,3,1133
blue,1,1,2,1134
orange,1,0,1,1135
blue,1,0,3,1136
orange,4,2,4,1137
blue,1,1,3,1138
orange,2,4,1,1139
blue,1,1,0,1140
orange,4,1,4,1141
blue,1,1,3,1142
orange,1,0,3,1143
blue,1,0,4,1144
orange,3,0,0,1145
blue,1,1,4,1146
orange,1,0,0,1147
blue,1,0,4,1148
orange,1,0,2,1149
blue,1,1,3,1150
orange,1,3,2,1151
blue,1,1,0,1152
orange,1,2,1,1153
blue,1,1,2,1154
orange,1,2,4,1155
blue,1,0,2,1156
orange,4,1,2,1157
blue,1,0,1,1158
orange,1,2,1,1159
blue,1,0,4,1160
orange,4,1,3,1161
blue,1,0,1,1162
orange,4,1,4,1163
blue,1,0,4,1164
orange,4,1,0,1165
blue,1,0,1,1166
orange,2,2,2,1167
blue,1,0,2,1168
orange,2,0,3,1169
blue,1,0,1,1170
orange,1,4,1,1171
blue,1,0,2,1172
orange,1,1,1,1173
blue,1,0,1,1174
orange,2,2,4,1175
blue,1,0,2,1176
orange,1,2,2,1177
blue,1,0,1,1178
orange,1,3,1,1179
blue,1,0,2,1180
orange,2,0,3,1181
blue,1,0,1,1182
orange,4,1,1,1183
blue,1,0,2,1184
orange,1,0,4,1185
blue,1,0,1,1186
orange,4,1,3,1187
blue,1,0,2,1188
orange,1,1,3,1189
blue,1,0,1,1190
orange,4,1,2,1191
blue,1,0,2,1192
orange,4,4,2,1193
blue,1,1,1,1194
orange,1,4,4,1195
blue,1,1,0,1196
orange,4,4,3,1197
blue,1,1,2,1198
orange,1,1,4,1199
blue,1,0,2,1200
orange,1,1,2,1201
blue,1,1,1,1202
orange,1,2,1,1203
blue,1,1,0,1204
orange,4,4,2,1205
blue,1,1,2,1206
orange,2,2,4,1207
blue,1,0,2,1208
orange,2,0,3,1209
blue,1,1,1,1210
orange,1,3,1,1211
blue,1,1,0,1212
orange,1,2,0,1213
blue,1,1,2,1214
orange,2,2,2,1215
blue,1,0,2,1216
orange,1,3,1,1217
blue,1,0,4,1218
orange,1,4,2,1219
blue,1,0,1,1220
orange,4,3,2,1221
blue,1,0,4,1222
orange,1,2,2,1223
blue,1,0,1,1224
orange,1,0,4,1225
blue,1,1,0,1226
orange,1,2,4,1227
blue,1,1,2,1228
orange,2,1,4,1229
blue,1,0,2,1230
orange,1,1,3,1231
blue,1,0,1,1232
orange,2,2,2,1233
blue,1,0,2,1234
orange,1,1,4,1235
blue,1,0,4,1236
orange,4,3,4,1237
blue,1,0,1,1238
orange,2,0,3,1239
blue,1,1,0,1240
orange,1,1,2,1241
blue,1,2,0,1242
orange,1,4,2,1243
blue,1,1,1,1244
orange,2,2,2,1245
blue,1,1,0,1246
