Color,Pawn,X,Y,Turn
orange,1,0,0,223
blue,1,1,3,224
orange,3,3,1,225
blue,3,1,1,226
orange,3,2,2,227
blue,1,2,2,228
orange,2,1,3,229
blue,3,0,0,230
orange,1,4,4,231
blue,1,4,0,232
orange,2,3,4,233
blue,2,4,1,234
orange,1,0,0,235
blue,3,1,1,236
orange,1,0,2,237
blue,1,3,1,238
orange,2,4,2,239
blue,2,2,2,240
orange,1,2,0,241
blue,3,3,3,242
orange,1,0,2,243
blue,3,4,4,244
orange,3,3,3,245
blue,1,1,3,246
orange,1,2,0,247
blue,2,4,1,248
orange,1,3,1,249
blue,3,0,0,250
orange,2,2,3,251
blue,2,2,2,252
orange,2,4,2,253
blue,3,1,1,254
orange,2,3,4,255
blue,3,0,2,256
orange,3,4,4,257
blue,2,3,0,258
orange,2,2,2,259
blue,2,4,2,260
orange,2,4,3,261
blue,1,0,4,262
orange,1,2,0,263
blue,1,3,1,264
orange,1,4,2,265
blue,1,0,4,266
orange,3,2,2,267
blue,3,1,1,268
orange,1,2,0,269
blue,2,2,1,270
orange,2,2,4,271
blue,1,1,3,272
orange,1,4,2,273
blue,2,0,2,274
orange,2,3,2,275
blue,1,2,2,276
orange,1,2,0,277
blue,1,4,0,278
orange,3,0,0,279
blue,3,2,2,280
orange,1,1,1,281
blue,1,2,2,282
orange,1,2,0,283
blue,2,1,4,284
orange,1,0,2,285
blue,3,3,1,286
orange,1,1,1,287
blue,1,1,3,288
orange,1,0,0,289
blue,3,4,2,290
orange,2,4,0,291
blue,3,2,4,292
orange,3,2,2,293
blue,2,0,2,294
orange,3,4,4,295
blue,3,4,2,296
orange,2,3,2,297
blue,3,3,1,298
orange,2,1,1,299
blue,3,4,0,300
orange,2,3,2,301
blue,1,2,2,302
orange,1,3,3,303
blue,1,0,4,304
orange,1,2,4,305
blue,1,3,1,306
orange,1,1,3,307
blue,2,2,1,308
orange,2,1,1,309
blue,1,2,0,310
orange,1,4,0,311
blue,1,4,2,312
orange,3,3,3,313
blue,1,3,3,314
orange,1,0,4,315
blue,2,4,2,316
orange,2,3,2,317
blue,3,1,3,318
orange,1,4,0,319
blue,2,3,4,320
orange,1,2,2,321
blue,3,0,2,322
orange,1,4,4,323
blue,1,2,2,324
orange,1,3,3,325
blue,3,1,3,326
orange,2,2,4,327
blue,1,4,4,328
orange,3,0,0,329
blue,2,4,2,330
orange,2,3,2,331
blue,2,2,1,332
orange,3,1,1,333
blue,2,3,3,334
orange,1,3,3,335
blue,1,1,1,336
orange,3,2,0,337
blue,3,4,0,338
orange,1,2,2,339
blue,1,0,2,340
orange,2,2,4,341
blue,2,2,1,342
orange,2,4,3,343
blue,2,3,3,344
orange,1,1,1,345
blue,2,2,1,346
orange,2,2,4,347
blue,2,4,0,348
orange,2,1,2,349
blue,2,2,1,350
orange,1,2,2,351
blue,2,4,0,352
orange,2,0,4,353
blue,1,1,1,354
orange,1,1,3,355
blue,1,4,4,356
orange,1,0,4,357
blue,1,2,2,358
orange,2,2,3,359
blue,1,3,3,360
orange,1,3,4,361
blue,3,2,2,362
orange,1,2,3,363
blue,1,2,4,364
orange,2,0,2,365
blue,2,4,1,366
orange,1,1,1,367
blue,2,2,2,368
orange,2,1,0,369
blue,1,1,3,370
orange,1,2,2,371
blue,3,4,0,372
orange,1,2,2,373
blue,2,2,1,374
orange,2,3,1,375
blue,2,4,0,376
orange,3,0,2,377
blue,2,3,2,378
orange,3,2,4,379
blue,2,2,4,380
orange,2,4,3,381
blue,3,3,1,382
orange,3,3,3,383
blue,1,2,4,384
orange,1,1,3,385
blue,3,2,0,386
orange,2,2,2,387
blue,1,4,2,388
orange,2,3,0,389
blue,1,2,4,390
orange,1,4,0,391
blue,1,1,3,392
orange,2,1,1,393
blue,1,0,2,394
orange,1,1,3,395
blue,2,4,1,396
orange,3,4,2,397
blue,1,2,4,398
orange,2,2,3,399
blue,2,2,0,400
orange,2,0,4,401
blue,3,3,1,402
orange,1,0,4,403
blue,1,3,3,404
orange,1,4,0,405
blue,3,2,0,406
orange,1,2,2,407
blue,1,1,1,408
orange,1,0,0,409
blue,1,2,2,410
orange,3,2,4,411
blue,2,1,2,412
orange,3,3,3,413
blue,2,2,0,414
orange,3,1,1,415
blue,1,1,3,416
orange,1,1,1,417
blue,2,3,2,418
orange,1,0,0,419
blue,2,2,4,420
orange,1,2,2,421
blue,2,1,2,422
orange,3,0,2,423
blue,2,3,1,424
orange,1,1,1,425
blue,1,2,2,426
orange,2,2,3,427
blue,1,0,4,428
orange,1,4,4,429
blue,2,1,0,430
orange,2,0,2,431
blue,1,3,1,432
orange,2,2,3,433
blue,1,2,0,434
orange,2,1,1,435
blue,1,1,1,436
orange,2,2,3,437
blue,2,0,2,438
orange,3,1,1,439
blue,1,3,4,440
orange,2,3,1,441
blue,1,2,3,442
orange,1,1,1,443
blue,2,0,3,444
orange,1,1,2,445
blue,2,2,4,446
orange,1,3,4,447
blue,2,0,3,448
orange,2,1,0,449
blue,2,2,2,450
orange,1,4,3,451
blue,1,1,4,452
orange,3,3,3,453
blue,2,0,3,454
orange,2,0,2,455
blue,2,2,2,456
orange,1,1,0,457
blue,1,3,2,458
orange,3,4,4,459
blue,1,4,3,460
orange,3,0,0,461
blue,1,3,4,462
orange,3,4,4,463
blue,1,1,2,464
orange,1,2,1,465
blue,1,2,3,466
orange,1,4,3,467
blue,3,3,1,468
orange,1,1,0,469
blue,3,4,0,470
orange,2,2,1,471
blue,1,3,4,472
orange,1,0,1,473
blue,2,4,1,474
orange,2,4,0,475
blue,2,2,0,476
orange,1,2,3,477
blue,1,1,2,478
orange,1,1,4,479
blue,1,3,0,480
orange,1,2,3,481
blue,1,2,1,482
orange,1,1,2,483
blue,2,4,1,484
orange,3,1,1,485
blue,2,2,0,486
orange,1,0,1,487
blue,1,0,3,488
orange,1,1,0,489
blue,2,0,1,490
orange,1,3,2,491
blue,1,2,1,492
orange,1,2,3,493
blue,1,1,0,494
orange,2,2,1,495
blue,2,2,2,496
orange,2,4,0,497
blue,1,3,2,498
orange,1,1,4,499
blue,1,2,3,500
orange,3,4,4,501
blue,2,1,0,502
orange,2,3,2,503
blue,3,2,2,504
orange,3,3,3,505
blue,3,4,0,506
orange,2,1,3,507
blue,1,3,2,508
orange,3,4,4,509
blue,3,2,2,510
orange,3,0,0,511
blue,1,4,1,512
orange,1,2,3,513
blue,3,4,0,514
orange,1,3,4,515
blue,3,3,1,516
orange,2,0,1,517
blue,3,4,2,518
orange,2,2,0,519
blue,2,2,2,520
orange,3,1,1,521
blue,1,3,0,522
orange,2,1,2,523
blue,1,4,1,524
orange,2,3,3,525
blue,2,1,4,526
orange,1,1,2,527
blue,1,2,3,528
orange,1,2,1,529
blue,3,3,1,530
orange,3,2,0,531
blue,3,4,0,532
orange,1,0,3,533
blue,3,2,2,534
orange,2,4,1,535
blue,2,0,2,536
orange,2,2,0,537
blue,2,2,1,538
orange,1,1,4,539
blue,3,4,4,540
orange,3,0,2,541
blue,3,1,1,542
orange,1,0,3,543
blue,2,4,2,544
orange,2,2,1,545
blue,3,2,2,546
orange,1,2,1,547
blue,3,1,3,548
orange,1,4,3,549
blue,1,0,1,550
orange,3,1,1,551
blue,1,1,0,552
orange,2,0,0,553
blue,1,3,2,554
orange,2,2,1,555
blue,1,2,1,556
orange,3,2,2,557
blue,1,1,0,558
orange,1,3,2,559
blue,3,0,4,560
orange,2,3,3,561
blue,2,2,1,562
orange,2,4,1,563
blue,1,2,1,564
orange,1,1,0,565
blue,1,3,2,566
orange,1,0,1,567
blue,1,2,3,568
orange,1,1,2,569
blue,1,3,2,570
orange,1,2,3,571
blue,3,1,3,572
orange,2,2,0,573
blue,2,3,3,574
orange,3,4,4,575
blue,3,0,4,576
orange,2,4,1,577
blue,2,2,1,578
orange,1,1,4,579
blue,1,4,3,580
orange,3,1,1,581
blue,2,3,3,582
orange,2,2,2,583
blue,1,2,1,584
orange,2,0,3,585
blue,2,1,2,586
orange,1,4,1,587
blue,3,4,0,588
orange,1,2,3,589
blue,2,0,0,590
orange,1,1,4,591
blue,1,1,0,592
orange,3,2,0,593
blue,2,2,1,594
orange,1,3,2,595
blue,2,1,3,596
orange,1,2,1,597
blue,1,4,3,598
orange,3,4,2,599
blue,1,3,4,600
orange,1,0,3,601
blue,3,2,2,602
orange,2,2,4,603
blue,3,3,3,604
orange,2,4,3,605
blue,3,0,0,606
orange,3,2,4,607
blue,3,1,1,608
orange,1,2,1,609
blue,3,3,3,610
orange,1,1,0,611
blue,2,3,2,612
orange,1,3,2,613
blue,2,1,3,614
orange,2,2,4,615
blue,3,2,2,616
orange,2,1,2,617
blue,1,4,3,618
orange,3,3,3,619
blue,2,0,1,620
orange,3,4,4,621
blue,1,3,2,622
orange,1,1,2,623
blue,3,3,1,624
orange,2,0,4,625
blue,1,2,1,626
orange,2,1,2,627
blue,3,4,2,628
orange,3,1,1,629
blue,2,1,3,630
orange,3,2,0,631
blue,2,3,4,632
orange,1,0,3,633
blue,2,1,3,634
orange,3,1,1,635
blue,2,3,2,636
orange,1,1,2,637
blue,3,3,3,638
orange,1,0,3,639
blue,1,3,2,640
orange,3,2,2,641
blue,3,4,4,642
orange,1,2,1,643
blue,1,4,3,644
orange,1,0,3,645
blue,2,1,1,646
orange,1,1,4,647
blue,2,3,0,648
orange,1,0,3,649
blue,2,1,1,650
orange,2,3,1,651
blue,3,3,3,652
orange,1,1,2,653
blue,2,3,0,654
orange,1,0,3,655
blue,2,1,1,656
orange,2,2,3,657
blue,1,1,0,658
orange,3,1,3,659
blue,3,2,2,660
orange,2,0,2,661
blue,1,3,2,662
orange,1,1,4,663
blue,2,2,3,664
orange,3,0,4,665
blue,2,1,1,666
orange,2,1,0,667
blue,3,3,1,668
orange,1,2,3,669
blue,1,2,1,670
orange,1,4,1,671
blue,2,0,3,672
orange,1,2,3,673
blue,3,4,2,674
orange,2,0,2,675
blue,1,1,2,676
orange,3,4,0,677
blue,1,0,3,678
orange,2,1,4,679
blue,1,2,1,680
orange,3,0,4,681
blue,2,2,4,682
orange,1,3,2,683
blue,1,1,0,684
orange,3,1,3,685
blue,1,0,1,686
orange,3,3,1,687
blue,2,4,3,688
orange,1,2,1,689
blue,1,2,3,690
orange,1,4,3,691
blue,1,3,2,692
orange,3,2,0,693
blue,3,3,3,694
orange,2,0,2,695
blue,1,2,1,696
orange,3,3,1,697
blue,3,2,2,698
orange,3,2,0,699
blue,3,4,0,700
orange,2,1,4,701
blue,1,3,0,702
orange,3,0,2,703
blue,1,4,1,704
orange,3,2,0,705
blue,3,2,2,706
orange,3,3,1,707
blue,3,0,0,708
orange,3,1,3,709
blue,1,3,2,710
orange,2,3,3,711
blue,1,2,3,712
orange,3,0,4,713
blue,1,1,2,714
orange,2,4,1,715
blue,2,2,4,716
orange,3,2,2,717
blue,1,0,1,718
orange,1,4,2,719
blue,2,0,3,720
orange,1,3,1,721
blue,1,2,3,722
orange,1,2,2,723
blue,1,1,4,724
orange,3,4,0,725
blue,3,2,2,726
orange,2,2,0,727
blue,3,4,4,728
orange,1,2,2,729
blue,1,0,3,730
orange,3,3,1,731
blue,3,3,3,732
orange,1,4,4,733
blue,1,2,1,734
orange,1,1,1,735
blue,1,1,2,736
orange,1,3,3,737
blue,2,1,1,738
orange,1,2,4,739
blue,3,4,2,740
orange,3,0,4,741
blue,3,3,3,742
orange,2,0,1,743
blue,1,0,3,744
orange,3,4,0,745
blue,1,3,0,746
orange,1,1,3,747
blue,1,4,1,748
orange,1,3,1,749
blue,1,3,0,750
orange,2,2,0,751
blue,3,2,4,752
orange,1,1,3,753
blue,3,3,3,754
orange,2,3,2,755
blue,3,4,2,756
orange,1,2,4,757
blue,3,3,3,758
orange,1,0,2,759
blue,3,2,2,760
orange,3,3,1,761
blue,3,0,0,762
orange,1,1,3,763
blue,1,2,1,764
orange,2,4,0,765
blue,1,1,0,766
orange,1,0,4,767
blue,1,2,1,768
orange,3,1,3,769
blue,1,1,0,770
orange,1,4,0,771
blue,1,3,2,772
orange,1,0,4,773
blue,1,2,1,774
orange,2,3,2,775
blue,1,1,0,776
orange,1,1,3,777
blue,2,2,3,778
orange,1,4,0,779
blue,3,2,2,780
orange,1,3,1,781
blue,3,3,3,782
orange,3,0,2,783
blue,3,2,2,784
orange,1,4,0,785
blue,3,3,1,786
orange,3,2,0,787
blue,2,3,1,788
orange,2,4,4,789
blue,1,3,2,790
orange,1,2,2,791
blue,2,1,0,792
orange,1,1,3,793
blue,1,4,3,794
orange,1,2,4,795
blue,2,3,1,796
orange,3,1,1,797
blue,3,0,4,798
orange,2,3,2,799
blue,3,1,3,800
orange,3,2,2,801
blue,1,3,2,802
orange,2,4,4,803
blue,1,0,0,804
orange,3,4,0,805
blue,3,0,4,806
orange,3,2,2,807
blue,1,2,2,808
orange,3,0,0,809
blue,2,1,2,810
orange,2,3,2,811
blue,1,1,1,812
orange,1,3,3,813
blue,2,2,0,814
orange,2,1,3,815
blue,1,2,0,816
orange,2,3,2,817
blue,1,3,1,818
orange,1,2,2,819
blue,1,4,2,820
orange,1,0,4,821
blue,1,3,3,822
orange,1,4,0,823
blue,3,3,1,824
orange,2,4,4,825
blue,2,0,1,826
orange,1,3,1,827
blue,3,2,0,828
orange,1,4,2,829
blue,2,1,3,830
orange,3,1,1,831
blue,1,2,2,832
orange,2,3,2,833
blue,1,1,1,834
orange,2,2,4,835
blue,1,0,2,836
orange,3,3,3,837
blue,1,1,3,838
orange,2,3,2,839
blue,1,3,1,840
orange,3,1,1,841
blue,1,4,0,842
orange,2,2,0,843
blue,1,2,2,844
orange,1,2,4,845
blue,3,4,2,846
orange,1,3,3,847
blue,3,2,0,848
orange,2,0,1,849
blue,1,1,1,850
orange,1,4,2,851
blue,2,3,2,852
orange,2,2,2,853
blue,2,2,4,854
orange,2,3,4,855
blue,3,3,1,856
orange,1,3,3,857
blue,3,4,0,858
orange,2,1,3,859
blue,1,2,2,860
orange,3,0,2,861
blue,2,0,3,862
orange,3,2,4,863
blue,3,3,1,864
orange,2,2,1,865
blue,1,1,3,866
orange,2,0,0,867
blue,1,2,4,868
orange,1,2,2,869
blue,1,4,2,870
orange,1,3,3,871
blue,2,2,2,872
orange,1,1,1,873
blue,2,4,3,874
orange,1,0,2,875
blue,1,3,1,876
orange,1,2,4,877
blue,3,0,4,878
orange,1,3,3,879
blue,3,2,2,880
orange,1,4,4,881
blue,2,2,4,882
orange,1,3,3,883
blue,2,4,3,884
orange,1,1,1,885
blue,3,3,3,886
orange,1,2,0,887
blue,2,3,1,888
orange,3,0,2,889
blue,3,1,1,890
orange,3,1,3,891
blue,2,1,0,892
orange,3,2,4,893
blue,1,0,2,894
orange,1,4,2,895
blue,2,3,1,896
orange,1,2,4,897
blue,1,1,1,898
orange,3,1,3,899
blue,3,3,3,900
orange,1,0,2,901
blue,3,4,4,902
orange,2,2,1,903
blue,2,1,2,904
orange,3,3,1,905
blue,2,2,4,906
orange,2,1,3,907
blue,3,3,3,908
orange,3,2,2,909
blue,1,4,4,910
orange,2,0,1,911
blue,3,1,1,912
orange,3,3,3,913
blue,2,4,3,914
orange,2,2,2,915
blue,3,0,0,916
orange,2,0,1,917
blue,2,2,4,918
orange,1,2,0,919
blue,2,0,3,920
orange,2,2,2,921
blue,2,2,4,922
orange,2,0,1,923
blue,2,3,2,924
orange,3,2,2,925
blue,2,1,1,926
orange,3,1,3,927
blue,3,2,2,928
orange,1,1,1,929
blue,2,0,3,930
orange,2,1,3,931
blue,2,1,1,932
orange,1,3,3,933
blue,3,0,0,934
orange,2,2,1,935
blue,2,3,2,936
orange,2,4,0,937
blue,2,2,4,938
orange,3,0,4,939
blue,3,1,1,940
orange,1,2,2,941
blue,3,0,0,942
orange,1,1,1,943
blue,2,3,2,944
orange,3,3,1,945
blue,2,1,3,946
orange,1,2,0,947
blue,1,2,2,948
orange,1,1,1,949
blue,1,1,3,950
orange,1,4,4,951
blue,1,4,0,952
orange,3,2,2,953
blue,1,1,3,954
orange,3,1,1,955
blue,1,0,2,956
orange,2,2,1,957
blue,1,1,1,958
orange,2,0,2,959
blue,3,2,2,960
orange,2,2,3,961
blue,3,4,0,962
orange,3,2,2,963
blue,1,3,3,964
orange,3,1,1,965
blue,2,2,1,966
orange,3,2,2,967
blue,2,1,3,968
orange,1,1,1,969
blue,2,0,1,970
orange,2,4,4,971
blue,2,1,3,972
orange,3,0,0,973
blue,1,4,2,974
orange,1,0,2,975
blue,2,3,4,976
orange,1,1,1,977
blue,3,3,1,978
orange,2,2,3,979
blue,3,0,4,980
orange,2,4,4,981
blue,1,3,1,982
orange,1,2,2,983
blue,1,4,0,984
orange,1,1,1,985
blue,3,1,3,986
orange,1,2,0,987
blue,3,3,1,988
orange,1,3,1,989
blue,3,2,0,990
orange,1,4,2,991
blue,2,1,3,992
orange,2,2,3,993
blue,2,2,1,994
orange,1,2,0,995
blue,3,4,2,996
orange,3,1,1,997
blue,2,1,3,998
orange,1,2,0,999
blue,2,2,1,1000
orange,2,3,1,1001
blue,2,1,3,1002
orange,1,4,2,1003
blue,2,3,2,1004
orange,2,2,3,1005
blue,2,2,0,1006
orange,2,3,1,1007
blue,2,4,1,1008
orange,2,1,2,1009
blue,2,3,3,1010
orange,3,0,0,1011
blue,2,2,1,1012
orange,2,3,3,1013
blue,1,3,1,1014
orange,1,2,0,1015
blue,2,0,2,1016
orange,1,0,2,1017
blue,2,2,3,1018
orange,1,1,2,1019
blue,2,4,2,1020
orange,2,2,1,1021
blue,3,2,4,1022
orange,2,4,0,1023
blue,1,2,2,1024
orange,1,0,3,1025
blue,2,3,2,1026
orange,1,1,2,1027
blue,1,1,1,1028
orange,1,3,0,1029
blue,3,1,3,1030
orange,3,2,2,1031
blue,3,0,4,1032
orange,3,4,4,1033
blue,3,2,2,1034
orange,1,0,3,1035
blue,2,1,3,1036
orange,1,1,2,1037
blue,1,2,0,1038
orange,1,3,0,1039
blue,2,0,1,1040
orange,2,3,2,1041
blue,3,1,1,1042
orange,2,4,0,1043
blue,2,2,2,1044
orange,1,2,1,1045
blue,2,4,3,1046
orange,1,3,2,1047
blue,2,2,4,1048
orange,1,4,1,1049
blue,2,1,2,1050
orange,2,2,1,1051
blue,3,0,2,1052
orange,3,2,2,1053
blue,2,0,4,1054
orange,3,1,1,1055
blue,1,1,1,1056
orange,2,3,3,1057
blue,3,2,4,1058
orange,2,1,4,1059
blue,1,2,0,1060
orange,1,2,3,1061
blue,1,4,2,1062
orange,2,0,2,1063
blue,2,1,2,1064
orange,2,1,4,1065
blue,2,3,3,1066
orange,1,1,4,1067
blue,1,3,3,1068
orange,3,2,0,1069
blue,1,2,4,1070
orange,1,2,3,1071
blue,1,3,3,1072
orange,2,0,2,1073
blue,1,2,2,1074
orange,2,1,4,1075
blue,3,1,3,1076
orange,2,0,2,1077
blue,2,1,2,1078
orange,2,1,4,1079
blue,2,3,3,1080
orange,1,3,2,1081
blue,2,4,1,1082
orange,2,3,3,1083
blue,3,2,4,1084
orange,2,1,2,1085
blue,3,4,2,1086
orange,2,2,4,1087
blue,1,1,3,1088
orange,3,1,1,1089
blue,3,3,1,1090
orange,3,2,0,1091
blue,1,2,4,1092
orange,2,0,3,1093
blue,2,2,0,1094
orange,1,1,0,1095
blue,1,2,1,1096
orange,2,1,1,1097
blue,1,3,0,1098
orange,1,2,1,1099
blue,2,0,1,1100
orange,2,3,2,1101
blue,2,1,3,1102
orange,3,0,2,1103
blue,2,0,1,1104
orange,1,4,3,1105
blue,3,0,4,1106
orange,2,4,4,1107
blue,3,2,2,1108
orange,1,3,2,1109
blue,3,3,3,1110
orange,3,2,4,1111
blue,3,0,0,1112
orange,3,3,3,1113
blue,3,1,1,1114
orange,1,1,0,1115
blue,2,2,0,1116
orange,1,0,1,1117
blue,3,2,2,1118
orange,3,1,1,1119
blue,1,4,1,1120
orange,1,2,3,1121
blue,2,0,1,1122
orange,2,3,2,1123
blue,3,1,3,1124
orange,2,1,1,1125
blue,3,0,4,1126
orange,3,0,0,1127
blue,2,2,0,1128
orange,2,1,2,1129
blue,2,0,1,1130
orange,2,3,1,1131
blue,3,1,3,1132
orange,3,2,2,1133
blue,3,0,4,1134
orange,2,1,2,1135
blue,1,3,0,1136
orange,2,0,0,1137
blue,3,1,3,1138
orange,3,1,1,1139
blue,1,4,1,1140
orange,1,1,2,1141
blue,1,2,3,1142
orange,1,3,0,1143
blue,1,4,1,1144
orange,1,1,2,1145
blue,1,2,3,1146
orange,1,3,0,1147
blue,2,1,3,1148
orange,1,1,2,1149
blue,3,3,1,1150
orange,1,0,1,1151
blue,3,4,2,1152
orange,1,1,0,1153
blue,3,3,1,1154
orange,3,0,2,1155
blue,3,4,2,1156
orange,2,2,1,1157
blue,1,4,1,1158
orange,1,0,1,1159
blue,3,3,3,1160
orange,1,2,3,1161
blue,1,3,2,1162
orange,1,1,4,1163
blue,2,4,1,1164
orange,2,0,2,1165
blue,2,2,2,1166
orange,3,1,1,1167
blue,1,2,1,1168
orange,1,0,3,1169
blue,1,3,0,1170
orange,2,2,3,1171
blue,1,4,1,1172
orange,2,1,1,1173
blue,1,3,0,1174
orange,1,1,4,1175
blue,1,4,1,1176
orange,3,2,0,1177
blue,3,1,1,1178
orange,1,0,3,1179
blue,3,4,4,1180
orange,3,3,1,1181
blue,2,1,4,1182
orange,2,2,3,1183
blue,2,3,3,1184
orange,3,4,0,1185
blue,1,3,2,1186
orange,3,1,3,1187
blue,1,2,3,1188
orange,1,3,0,1189
blue,2,1,2,1190
orange,1,1,2,1191
blue,3,3,3,1192
orange,2,1,1,1193
blue,2,3,3,1194
orange,3,4,0,1195
blue,3,2,2,1196
orange,2,2,3,1197
blue,2,0,1,1198
orange,1,1,0,1199
blue,1,3,2,1200
orange,1,2,1,1201
blue,1,4,3,1202
orange,3,3,1,1203
blue,2,1,3,1204
orange,1,1,2,1205
blue,2,2,1,1206
orange,1,2,1,1207
blue,3,3,3,1208
orange,3,0,4,1209
blue,3,4,4,1210
orange,2,4,2,1211
blue,2,0,2,1212
orange,2,3,0,1213
blue,2,2,3,1214
orange,2,4,2,1215
blue,2,3,1,1216
orange,3,2,2,1217
blue,2,1,0,1218
orange,1,2,1,1219
blue,2,2,2,1220
orange,1,3,2,1221
blue,2,3,0,1222
orange,1,2,3,1223
blue,1,2,1,1224
orange,3,4,0,1225
blue,1,3,0,1226
orange,1,0,1,1227
blue,3,2,2,1228
orange,3,3,1,1229
blue,3,1,1,1230
orange,3,0,4,1231
blue,3,2,2,1232
orange,1,3,4,1233
blue,2,2,2,1234
orange,2,2,1,1235
blue,3,1,1,1236
orange,3,1,3,1237
blue,3,3,3,1238
orange,1,0,1,1239
blue,1,2,2,1240
orange,2,0,0,1241
blue,1,3,3,1242
orange,3,2,2,1243
blue,1,2,4,1244
orange,2,2,1,1245
blue,2,1,4,1246
