Color,Pawn,X,Y,Turn
orange,3,2,3,299
blue,1,0,1,300
orange,2,3,2,301
blue,1,0,4,302
orange,4,4,2,303
blue,1,0,3,304
orange,1,0,2,305
blue,1,1,4,306
orange,1,2,0,307
blue,1,1,1,308
orange,3,3,4,309
blue,1,1,0,310
orange,3,4,3,311
blue,1,1,2,312
orange,1,4,2,313
blue,1,1,0,314
orange,1,4,1,315
blue,1,1,2,316
orange,1,1,4,317
blue,1,1,0,318
orange,2,1,3,319
blue,1,0,1,320
orange,1,4,4,321
blue,1,0,4,322
orange,4,2,2,323
blue,1,0,1,324
orange,1,1,1,325
blue,1,0,2,326
orange,3,2,1,327
blue,1,0,1,328
orange,1,0,0,329
blue,1,0,3,330
orange,1,0,2,331
blue,1,1,2,332
orange,2,0,1,333
blue,1,0,3,334
orange,1,1,2,335
blue,1,0,2,336
orange,1,0,1,337
blue,1,0,4,338
orange,4,4,2,339
blue,1,0,3,340
orange,4,0,2,341
blue,1,1,3,342
orange,4,2,2,343
blue,1,0,3,344
orange,1,0,2,345
blue,1,1,2,346
orange,4,2,4,347
blue,1,0,3,348
orange,4,4,4,349
blue,1,1,2,350
orange,2,2,0,351
blue,1,0,3,352
orange,4,0,4,353
blue,1,1,4,354
orange,1,0,4,355
blue,1,1,2,356
orange,2,4,1,357
blue,1,2,2,358
orange,1,0,3,359
blue,1,0,2,360
orange,4,3,4,361
blue,1,0,1,362
orange,3,3,2,363
blue,1,0,2,364
orange,4,3,3,365
blue,1,1,2,366
orange,2,3,3,367
blue,1,0,2,368
orange,4,1,3,369
blue,1,0,1,370
orange,4,3,3,371
blue,1,0,2,372
orange,3,2,3,373
blue,1,1,2,374
orange,1,0,1,375
blue,1,1,1,376
orange,3,3,4,377
blue,1,1,2,378
orange,4,1,3,379
blue,1,0,3,380
orange,1,1,0,381
blue,1,0,4,382
orange,3,1,2,383
blue,1,0,1,384
orange,1,2,1,385
blue,1,0,2,386
orange,1,4,1,387
blue,1,0,1,388
orange,1,4,2,389
blue,1,0,4,390
orange,1,4,0,391
blue,1,0,1,392
orange,4,3,3,393
blue,1,0,4,394
orange,1,3,1,395
blue,1,0,1,396
orange,4,3,4,397
blue,1,0,4,398
orange,1,3,3,399
blue,1,0,1,400
orange,4,2,4,401
blue,1,0,2,402
orange,1,2,4,403
blue,1,0,4,404
orange,3,0,3,405
blue,1,1,3,406
orange,1,3,4,407
blue,1,0,3,408
orange,3,3,0,409
blue,1,1,0,410
orange,1,3,2,411
blue,1,0,1,412
orange,1,1,2,413
blue,1,0,2,414
orange,1,3,2,415
blue,1,0,1,416
orange,3,1,2,417
blue,1,0,4,418
orange,3,3,4,419
blue,1,0,1,420
orange,2,1,2,421
blue,1,0,2,422
orange,3,4,3,423
blue,1,0,4,424
orange,1,1,4,425
blue,1,0,1,426
orange,1,0,4,427
blue,1,1,0,428
orange,1,1,3,429
blue,1,0,1,430
orange,1,0,2,431
blue,1,1,0,432
orange,1,1,1,433
blue,1,0,1,434
orange,4,1,4,435
blue,1,0,2,436
orange,1,2,0,437
blue,1,0,1,438
orange,3,3,2,439
blue,1,0,2,440
orange,2,3,3,441
blue,1,0,3,442
orange,4,1,2,443
blue,1,0,1,444
orange,1,2,2,445
blue,1,0,2,446
orange,1,2,1,447
blue,1,0,1,448
orange,1,3,2,449
blue,1,0,2,450
orange,3,4,1,451
blue,1,0,4,452
orange,4,1,4,453
blue,1,0,1,454
orange,1,3,0,455
blue,1,0,4,456
orange,3,1,4,457
blue,1,0,1,458
orange,3,2,3,459
blue,1,0,4,460
orange,4,1,1,461
blue,1,0,1,462
orange,4,3,1,463
blue,1,0,4,464
orange,3,4,1,465
blue,1,0,1,466
orange,4,2,1,467
blue,1,0,4,468
orange,1,1,0,469
blue,1,0,3,470
orange,1,3,0,471
blue,1,0,4,472
orange,1,2,0,473
blue,1,0,1,474
orange,1,0,2,475
blue,1,1,2,476
orange,3,2,3,477
blue,1,1,1,478
orange,3,3,4,479
blue,1,1,2,480
orange,4,3,1,481
blue,1,0,3,482
orange,1,1,1,483
blue,1,0,1,484
orange,3,1,2,485
blue,1,0,2,486
orange,4,2,1,487
blue,1,0,4,488
orange,4,2,4,489
blue,1,0,1,490
orange,3,3,0,491
blue,1,0,2,492
orange,1,2,2,493
blue,1,0,1,494
orange,4,3,4,495
blue,1,0,2,496
orange,2,4,1,497
blue,1,0,4,498
orange,4,3,1,499
blue,1,0,1,500
orange,1,1,3,501
blue,1,0,2,502
orange,1,0,4,503
blue,1,1,1,504
orange,2,3,3,505
blue,1,0,1,506
orange,1,0,3,507
blue,1,0,2,508
orange,1,2,3,509
blue,1,0,1,510
orange,1,2,1,511
blue,1,0,2,512
orange,1,1,1,513
blue,1,0,1,514
orange,2,1,4,515
blue,1,0,2,516
orange,1,4,4,517
blue,1,0,1,518
orange,3,4,1,519
blue,1,0,4,520
orange,4,1,1,521
blue,1,0,1,522
orange,2,2,2,523
blue,1,0,4,524
orange,2,1,0,525
blue,1,0,1,526
orange,1,2,4,527
blue,1,0,4,528
orange,4,1,4,529
blue,1,0,1,530
orange,3,3,0,531
blue,1,0,2,532
orange,2,2,2,533
blue,1,0,1,534
orange,1,2,3,535
blue,1,0,2,536
orange,3,2,1,537
blue,1,0,1,538
orange,2,4,1,539
blue,1,0,2,540
orange,4,0,4,541
blue,1,0,1,542
orange,2,2,0,543
blue,1,0,2,544
orange,1,0,1,545
blue,1,1,1,546
orange,2,4,1,547
blue,1,1,2,548
orange,3,3,0,549
blue,1,2,3,550
orange,3,0,3,551
blue,1,1,4,552
orange,1,0,3,553
blue,1,1,0,554
orange,1,2,3,555
blue,1,1,2,556
orange,1,2,2,557
blue,1,0,2,558
orange,4,2,4,559
blue,1,1,1,560
orange,1,3,2,561
blue,1,1,0,562
orange,4,0,4,563
blue,1,1,2,564
orange,1,4,1,565
blue,1,0,2,566
orange,4,3,4,567
blue,1,1,1,568
orange,1,2,1,569
blue,1,1,0,570
orange,1,2,4,571
blue,1,0,1,572
orange,1,3,4,573
blue,1,1,0,574
orange,3,1,2,575
blue,1,1,2,576
orange,3,0,1,577
blue,1,0,4,578
orange,4,1,4,579
blue,1,0,2,580
orange,1,4,1,581
blue,1,1,1,582
orange,3,1,2,583
blue,1,1,0,584
orange,4,2,4,585
blue,1,1,2,586
orange,2,2,2,587
blue,1,0,2,588
orange,4,1,4,589
blue,1,0,4,590
orange,3,2,3,591
blue,1,0,1,592
orange,1,2,1,593
blue,1,0,4,594
orange,1,3,0,595
blue,1,0,1,596
orange,1,4,0,597
blue,1,0,4,598
orange,2,1,4,599
blue,1,0,1,600
orange,3,1,2,601
blue,1,0,2,602
orange,3,3,0,603
blue,1,0,1,604
orange,4,0,4,605
blue,1,0,4,606
orange,3,4,1,607
blue,1,0,1,608
orange,3,1,4,609
blue,1,0,4,610
orange,2,2,3,611
blue,1,1,3,612
orange,1,4,2,613
blue,1,1,0,614
orange,1,3,3,615
blue,1,0,1,616
orange,4,0,2,617
blue,1,1,1,618
orange,2,4,4,619
blue,1,0,1,620
orange,1,1,3,621
blue,1,0,2,622
orange,1,1,4,623
blue,1,0,1,624
orange,1,1,1,625
blue,1,0,2,626
orange,1,3,1,627
blue,1,0,1,628
orange,1,2,1,629
blue,1,1,1,630
orange,4,0,4,631
blue,1,0,1,632
orange,1,2,2,633
blue,1,0,2,634
orange,1,0,4,635
blue,1,1,1,636
orange,2,2,3,637
blue,1,1,0,638
orange,3,0,3,639
blue,1,1,2,640
orange,1,1,4,641
blue,1,0,2,642
orange,3,1,2,643
blue,1,0,4,644
orange,1,2,3,645
blue,1,0,1,646
orange,4,4,4,647
blue,1,0,4,648
orange,1,4,3,649
blue,1,0,1,650
orange,1,3,4,651
blue,1,0,4,652
orange,4,4,3,653
blue,1,0,1,654
orange,1,3,2,655
blue,1,0,4,656
orange,1,3,1,657
blue,1,0,1,658
orange,3,0,3,659
blue,1,0,2,660
orange,1,2,2,661
blue,1,1,1,662
orange,1,3,1,663
blue,1,1,0,664
orange,3,1,2,665
blue,1,1,2,666
orange,1,1,1,667
blue,1,0,2,668
orange,3,3,0,669
blue,1,0,1,670
orange,1,2,0,671
blue,1,0,2,672
orange,3,2,1,673
blue,1,0,1,674
orange,2,4,2,675
blue,1,0,2,676
orange,2,2,3,677
blue,1,0,1,678
orange,2,0,2,679
blue,1,0,2,680
orange,3,3,0,681
blue,1,0,1,682
orange,3,0,3,683
blue,1,0,2,684
orange,1,1,0,685
blue,1,1,1,686
orange,4,2,3,687
blue,1,1,2,688
orange,4,2,1,689
blue,1,0,2,690
orange,4,2,3,691
blue,1,1,1,692
orange,1,2,1,693
blue,1,0,1,694
orange,1,3,1,695
blue,1,0,2,696
orange,4,2,0,697
blue,1,0,1,698
orange,4,2,1,699
blue,1,0,2,700
orange,1,0,4,701
blue,1,1,1,702
orange,4,4,1,703
blue,1,0,1,704
orange,1,2,4,705
blue,1,0,2,706
orange,4,2,1,707
blue,1,0,1,708
orange,1,0,4,709
blue,1,1,1,710
orange,1,2,2,711
blue,1,0,1,712
orange,4,1,1,713
blue,1,0,2,714
orange,1,4,2,715
blue,1,0,1,716
orange,2,2,3,717
blue,1,1,0,718
orange,3,1,2,719
blue,1,2,0,720
orange,1,2,4,721
blue,1,2,1,722
orange,1,2,3,723
blue,1,1,0,724
orange,2,3,1,725
blue,1,0,1,726
orange,2,2,3,727
blue,1,0,4,728
orange,4,2,1,729
blue,1,0,1,730
orange,1,4,3,731
blue,1,0,4,732
orange,2,1,1,733
blue,1,0,3,734
orange,1,2,1,735
blue,1,0,4,736
orange,4,2,4,737
blue,1,0,1,738
orange,4,0,4,739
blue,1,1,0,740
orange,3,2,3,741
blue,1,2,0,742
orange,1,2,2,743
blue,1,2,1,744
orange,1,1,2,745
blue,1,2,2,746
orange,2,2,3,747
blue,1,1,3,748
orange,1,3,0,749
blue,1,1,0,750
orange,4,0,0,751
blue,1,1,2,752
orange,3,4,1,753
blue,1,0,2,754
orange,2,3,3,755
blue,1,0,1,756
orange,3,3,2,757
blue,1,0,2,758
orange,3,1,4,759
blue,1,0,1,760
orange,3,3,2,761
blue,1,0,2,762
orange,3,2,3,763
blue,1,0,4,764
orange,1,3,2,765
blue,1,0,1,766
orange,3,3,4,767
blue,1,0,2,768
orange,1,3,3,769
blue,1,0,1,770
orange,1,3,4,771
blue,1,0,2,772
orange,1,4,4,773
blue,1,0,1,774
orange,1,2,2,775
blue,1,0,2,776
orange,1,3,1,777
blue,1,0,1,778
orange,1,2,1,779
blue,1,0,2,780
orange,1,3,1,781
blue,1,0,1,782
orange,1,0,4,783
blue,1,1,0,784
orange,3,0,1,785
blue,1,0,1,786
orange,1,0,2,787
blue,1,1,0,788
orange,3,2,3,789
blue,1,0,1,790
orange,1,0,4,791
blue,1,1,0,792
orange,3,3,2,793
blue,1,0,1,794
orange,3,4,3,795
blue,1,1,0,796
orange,1,4,4,797
blue,1,0,1,798
orange,1,3,4,799
blue,1,0,2,800
orange,2,1,4,801
blue,1,0,1,802
orange,1,3,3,803
blue,1,0,2,804
orange,1,3,0,805
blue,1,0,1,806
orange,1,3,3,807
blue,1,0,2,808
orange,3,3,2,809
blue,1,0,1,810
orange,1,4,4,811
blue,1,0,2,812
orange,1,4,3,813
blue,1,0,1,814
orange,1,3,2,815
blue,1,0,2,816
orange,3,4,3,817
blue,1,0,1,818
orange,2,0,2,819
blue,1,0,2,820
orange,2,1,0,821
blue,1,1,2,822
orange,1,2,1,823
blue,1,0,2,824
orange,1,2,2,825
blue,1,0,4,826
orange,1,1,1,827
blue,1,0,1,828
orange,3,3,2,829
blue,1,0,2,830
orange,1,3,3,831
blue,1,0,1,832
orange,1,0,3,833
blue,1,0,2,834
orange,1,1,4,835
blue,1,0,1,836
orange,1,3,4,837
blue,1,0,2,838
orange,1,4,4,839
blue,1,0,1,840
orange,1,2,4,841
blue,1,0,2,842
orange,2,2,2,843
blue,1,0,1,844
orange,3,4,3,845
blue,1,0,2,846
orange,1,4,2,847
blue,1,0,4,848
orange,1,3,3,849
blue,1,0,1,850
orange,1,2,2,851
blue,1,0,2,852
orange,1,2,0,853
blue,1,0,1,854
orange,2,4,1,855
blue,1,0,2,856
orange,1,2,4,857
blue,1,0,1,858
orange,1,2,3,859
blue,1,0,2,860
orange,1,0,1,861
blue,1,1,2,862
orange,2,2,2,863
blue,1,0,3,864
orange,3,3,4,865
blue,1,1,3,866
orange,1,0,4,867
blue,1,0,3,868
orange,2,0,1,869
blue,1,0,2,870
orange,3,2,3,871
blue,1,1,2,872
orange,2,1,3,873
blue,1,0,2,874
orange,3,3,4,875
blue,1,0,1,876
orange,3,2,3,877
blue,1,1,0,878
orange,1,2,2,879
blue,1,0,1,880
orange,1,3,1,881
blue,1,0,2,882
orange,3,1,2,883
blue,1,0,1,884
orange,1,3,4,885
blue,1,0,2,886
orange,1,3,3,887
blue,1,0,1,888
orange,1,3,4,889
blue,1,0,2,890
orange,3,2,1,891
blue,1,0,1,892
orange,3,1,2,893
blue,1,0,2,894
orange,1,1,4,895
blue,1,0,1,896
orange,1,1,3,897
blue,1,0,2,898
orange,1,3,1,899
blue,1,0,1,900
orange,3,3,4,901
blue,1,0,2,902
orange,2,0,1,903
blue,1,0,3,904
orange,1,4,2,905
blue,1,1,2,906
orange,1,2,4,907
blue,1,0,2,908
orange,1,2,1,909
blue,1,0,3,910
orange,1,4,1,911
blue,1,0,2,912
orange,3,4,3,913
blue,1,0,3,914
orange,1,3,0,915
blue,1,0,2,916
orange,1,3,4,917
blue,1,0,3,918
orange,1,0,4,919
blue,1,1,3,920
orange,3,3,4,921
blue,1,0,3,922
orange,2,2,0,923
blue,1,1,2,924
orange,1,0,3,925
blue,1,0,2,926
orange,2,3,2,927
blue,1,0,1,928
orange,1,3,0,929
blue,1,0,4,930
orange,3,4,3,931
blue,1,0,1,932
orange,2,1,3,933
blue,1,0,2,934
orange,1,3,3,935
blue,1,0,1,936
orange,1,4,4,937
blue,1,0,2,938
orange,2,0,1,939
blue,1,0,3,940
orange,2,2,2,941
blue,1,0,4,942
orange,1,2,2,943
blue,1,0,1,944
orange,1,4,0,945
blue,1,0,2,946
orange,1,4,3,947
blue,1,0,1,948
orange,2,4,1,949
blue,1,0,4,950
orange,2,3,3,951
blue,1,0,1,952
orange,3,2,1,953
blue,1,0,2,954
orange,1,3,1,955
blue,1,0,1,956
orange,3,0,3,957
blue,1,0,2,958
orange,3,1,2,959
blue,1,0,1,960
orange,1,4,2,961
blue,1,0,4,962
orange,3,3,4,963
blue,1,0,1,964
orange,1,2,4,965
blue,1,0,2,966
orange,1,2,0,967
blue,1,0,1,968
orange,1,2,1,969
blue,1,0,2,970
orange,1,0,3,971
blue,1,0,1,972
orange,2,1,2,973
blue,1,0,2,974
orange,1,3,0,975
blue,1,0,1,976
orange,1,4,1,977
blue,1,0,2,978
orange,1,1,1,979
blue,1,0,1,980
orange,1,2,2,981
blue,1,0,2,982
orange,2,2,0,983
blue,1,0,1,984
orange,1,2,0,985
blue,1,0,2,986
orange,1,4,2,987
blue,1,0,4,988
orange,1,4,0,989
blue,1,0,1,990
orange,2,3,2,991
blue,1,0,4,992
orange,1,4,4,993
blue,1,0,1,994
orange,1,2,2,995
blue,1,0,4,996
orange,1,3,1,997
blue,1,0,1,998
orange,1,3,0,999
blue,1,0,4,1000
orange,2,2,0,1001
blue,1,0,1,1002
orange,1,2,1,1003
blue,1,0,4,1004
orange,4,0,3,1005
blue,1,2,2,1006
orange,1,3,1,1007
blue,1,0,0,1008
orange,3,4,3,1009
blue,1,1,0,1010
orange,2,1,2,1011
blue,1,1,2,1012
orange,1,3,0,1013
blue,1,0,2,1014
orange,4,2,3,1015
blue,1,0,1,1016
orange,1,3,4,1017
blue,1,0,4,1018
orange,2,2,4,1019
blue,1,0,1,1020
orange,4,1,3,1021
blue,1,0,2,1022
orange,1,3,2,1023
blue,1,0,1,1024
orange,1,3,0,1025
blue,1,0,2,1026
orange,2,1,2,1027
blue,1,0,1,1028
orange,4,0,3,1029
blue,1,1,0,1030
orange,2,3,1,1031
blue,1,1,2,1032
orange,4,0,2,1033
blue,1,1,0,1034
orange,4,0,4,1035
blue,1,1,2,1036
orange,3,2,1,1037
blue,1,0,2,1038
orange,4,0,3,1039
blue,1,1,1,1040
orange,4,1,3,1041
blue,1,1,0,1042
orange,3,4,3,1043
blue,1,1,2,1044
orange,3,2,1,1045
blue,1,0,2,1046
orange,1,2,1,1047
blue,1,0,4,1048
orange,4,1,4,1049
blue,1,0,1,1050
orange,4,2,4,1051
blue,1,0,4,1052
orange,4,2,2,1053
blue,1,0,1,1054
orange,4,3,2,1055
blue,1,0,4,1056
orange,1,2,3,1057
