Color,Pawn,X,Y,Turn
blue,1,3,3,144
orange,3,2,3,145
blue,2,3,2,146
orange,3,1,4,147
blue,3,0,1,148
orange,1,2,1,149
blue,1,2,2,150
orange,1,4,3,151
blue,1,1,3,152
orange,3,0,3,153
blue,1,4,0,154
orange,3,2,1,155
blue,2,4,4,156
orange,3,1,0,157
blue,1,3,1,158
orange,2,2,0,159
blue,2,3,2,160
orange,3,2,1,161
blue,2,2,4,162
orange,1,3,4,163
blue,2,1,2,164
orange,3,4,3,165
blue,3,1,0,166
orange,3,3,2,167
blue,1,0,4,168
orange,3,1,4,169
blue,3,4,3,170
orange,1,4,3,171
blue,1,2,2,172
orange,3,4,1,173
blue,3,3,2,174
orange,1,4,3,175
blue,2,2,4,176
orange,2,4,1,177
blue,3,2,1,178
orange,1,1,0,179
blue,1,1,1,180
orange,3,3,0,181
blue,1,0,2,182
orange,1,0,1,183
blue,3,1,2,184
orange,2,4,2,185
blue,2,3,2,186
orange,2,2,1,187
blue,1,1,1,188
orange,2,4,2,189
blue,1,2,2,190
orange,1,3,4,191
blue,2,1,1,192
orange,1,0,1,193
blue,2,0,3,194
orange,1,1,2,195
blue,1,1,1,196
orange,1,2,1,197
blue,3,2,3,198
orange,3,4,1,199
blue,1,0,0,200
orange,1,4,3,201
blue,3,1,2,202
orange,1,3,4,203
blue,1,2,2,204
orange,3,3,0,205
blue,3,0,1,206
orange,3,2,1,207
blue,3,1,0,208
orange,1,4,3,209
blue,2,2,4,210
orange,2,2,1,211
blue,2,0,3,212
orange,2,0,2,213
blue,1,0,4,214
orange,3,3,0,215
blue,3,2,1,216
orange,1,3,4,217
blue,3,3,2,218
orange,2,2,1,219
blue,1,1,3,220
orange,3,4,1,221
blue,1,0,2,222
orange,1,1,2,223
blue,3,1,4,224
orange,2,4,2,225
blue,3,3,2,226
orange,1,3,4,227
blue,1,1,3,228
orange,1,0,1,229
blue,2,2,2,230
orange,2,2,3,231
blue,2,1,4,232
orange,2,1,1,233
blue,1,0,2,234
orange,3,3,0,235
blue,3,2,3,236
orange,2,0,3,237
blue,3,3,4,238
orange,2,2,2,239
blue,1,2,0,240
orange,2,0,3,241
blue,1,1,1,242
orange,1,3,4,243
blue,1,4,4,244
orange,3,4,1,245
blue,3,1,2,246
orange,2,1,1,247
blue,1,2,2,248
orange,1,3,4,249
blue,1,1,1,250
orange,1,1,2,251
blue,1,2,0,252
orange,3,3,2,253
blue,1,4,2,254
orange,1,2,1,255
blue,2,3,3,256
orange,3,4,1,257
blue,3,0,3,258
orange,2,2,3,259
blue,2,1,2,260
orange,1,3,0,261
blue,1,3,3,262
orange,1,2,1,263
blue,1,4,2,264
orange,3,3,0,265
blue,2,3,3,266
orange,1,3,2,267
blue,1,3,1,268
orange,1,2,1,269
blue,3,1,2,270
orange,2,4,4,271
blue,3,0,1,272
orange,3,4,1,273
blue,3,1,2,274
orange,2,3,2,275
blue,1,1,3,276
orange,2,1,1,277
blue,1,0,4,278
orange,1,1,0,279
blue,2,1,4,280
orange,2,2,3,281
blue,1,1,3,282
orange,2,4,4,283
blue,1,4,0,284
orange,2,3,2,285
blue,1,1,3,286
orange,1,3,2,287
blue,3,2,1,288
orange,1,4,3,289
blue,2,0,2,290
orange,2,1,1,291
blue,2,2,1,292
orange,3,3,2,293
blue,1,2,4,294
orange,1,3,4,295
blue,2,3,3,296
orange,2,3,0,297
blue,3,1,0,298
orange,3,4,1,299
blue,2,1,4,300
orange,3,3,2,301
blue,3,0,1,302
orange,3,1,0,303
blue,3,1,2,304
orange,1,2,3,305
blue,1,0,2,306
orange,3,2,1,307
blue,2,3,3,308
orange,2,4,2,309
blue,3,0,3,310
orange,3,3,2,311
blue,2,4,1,312
orange,3,4,3,313
blue,1,2,0,314
orange,1,1,2,315
blue,1,1,1,316
orange,1,3,0,317
blue,2,2,2,318
orange,3,3,2,319
blue,2,1,0,320
orange,2,2,3,321
blue,2,3,1,322
orange,3,2,1,323
blue,1,0,2,324
orange,1,1,2,325
blue,1,2,0,326
orange,1,0,1,327
blue,2,4,3,328
orange,3,1,2,329
blue,2,2,4,330
orange,3,3,0,331
blue,1,1,1,332
orange,3,1,2,333
blue,2,0,3,334
orange,2,4,4,335
blue,2,2,4,336
orange,1,3,4,337
blue,1,3,3,338
orange,1,2,3,339
blue,1,4,2,340
orange,3,3,0,341
blue,1,3,3,342
orange,1,0,1,343
blue,3,2,1,344
orange,1,1,0,345
blue,1,0,0,346
orange,1,2,1,347
blue,2,1,2,348
orange,1,4,3,349
blue,1,2,2,350
orange,1,3,2,351
blue,2,2,4,352
orange,1,4,3,353
blue,1,1,1,354
orange,2,2,3,355
blue,3,0,3,356
orange,1,3,2,357
blue,2,1,2,358
orange,1,4,1,359
blue,1,0,2,360
orange,2,4,2,361
blue,2,0,4,362
orange,1,3,2,363
blue,1,1,3,364
orange,1,1,0,365
blue,2,2,3,366
orange,1,3,2,367
blue,1,0,4,368
orange,3,4,1,369
blue,3,1,2,370
orange,1,4,3,371
blue,1,1,3,372
orange,1,2,1,373
blue,1,4,0,374
orange,1,1,0,375
blue,1,1,3,376
orange,2,3,0,377
blue,1,3,1,378
orange,1,0,1,379
blue,2,0,4,380
orange,3,2,3,381
blue,2,2,3,382
orange,3,3,2,383
blue,2,2,4,384
orange,1,2,3,385
blue,3,2,1,386
orange,1,3,4,387
blue,3,0,3,388
orange,3,2,1,389
blue,1,0,4,390
orange,1,4,3,391
blue,3,1,2,392
orange,2,4,2,393
blue,3,0,3,394
orange,3,1,0,395
blue,3,1,2,396
orange,3,2,1,397
blue,3,0,1,398
orange,1,1,0,399
blue,2,3,2,400
orange,3,0,3,401
blue,1,2,2,402
orange,1,4,3,403
blue,1,1,3,404
orange,2,2,3,405
blue,1,0,4,406
orange,3,3,0,407
blue,2,4,4,408
orange,3,1,2,409
blue,1,3,1,410
orange,3,3,0,411
blue,3,1,0,412
orange,1,3,2,413
blue,1,1,3,414
orange,1,4,3,415
blue,1,3,1,416
orange,3,2,1,417
blue,1,4,0,418
orange,2,4,2,419
blue,1,3,1,420
orange,3,0,3,421
blue,1,0,4,422
orange,1,2,1,423
blue,2,2,3,424
orange,1,1,0,425
blue,1,4,0,426
orange,2,3,0,427
blue,3,3,2,428
orange,3,2,1,429
blue,1,3,1,430
orange,2,2,2,431
blue,1,2,0,432
orange,1,2,1,433
blue,1,0,2,434
orange,2,4,1,435
blue,2,1,1,436
orange,3,1,0,437
blue,1,2,0,438
orange,3,2,1,439
blue,1,4,2,440
orange,3,3,0,441
blue,3,2,1,442
orange,2,2,0,443
blue,1,3,3,444
orange,1,1,2,445
blue,2,3,0,446
orange,2,0,1,447
blue,1,0,0,448
orange,2,2,0,449
blue,2,1,1,450
orange,2,3,2,451
blue,3,4,3,452
orange,2,2,0,453
blue,1,4,4,454
orange,1,0,3,455
blue,3,3,2,456
orange,3,2,1,457
blue,1,3,3,458
orange,3,1,0,459
blue,1,0,0,460
orange,1,3,0,461
blue,2,3,2,462
orange,2,0,1,463
blue,1,4,4,464
orange,2,2,2,465
blue,2,1,3,466
orange,2,4,3,467
blue,2,3,2,468
orange,1,0,3,469
blue,1,3,3,470
orange,3,2,1,471
blue,1,0,0,472
orange,2,2,4,473
blue,1,1,1,474
orange,2,4,3,475
blue,1,2,2,476
orange,3,1,0,477
blue,2,2,4,478
orange,1,3,0,479
blue,1,3,1,480
orange,1,2,1,481
blue,2,3,2,482
orange,1,3,2,483
blue,1,2,2,484
orange,1,4,1,485
blue,2,4,0,486
orange,1,3,0,487
blue,3,4,1,488
orange,1,4,1,489
blue,1,0,4,490
orange,2,3,1,491
blue,1,3,1,492
orange,2,2,3,493
blue,3,3,0,494
orange,1,1,2,495
blue,1,1,4,496
orange,2,3,1,497
blue,2,2,1,498
orange,2,1,0,499
blue,3,4,1,500
orange,3,0,1,501
blue,1,2,3,502
orange,3,1,0,503
blue,3,3,2,504
orange,2,3,1,505
blue,1,4,1,506
orange,1,3,4,507
blue,1,2,3,508
orange,2,1,2,509
blue,1,1,4,510
orange,2,3,1,511
blue,2,0,2,512
orange,2,1,2,513
blue,3,4,3,514
orange,3,0,1,515
blue,1,0,3,516
orange,1,1,2,517
blue,3,3,4,518
orange,1,3,0,519
blue,2,2,1,520
orange,3,2,3,521
blue,2,1,3,522
orange,3,0,1,523
blue,2,3,2,524
orange,2,0,0,525
blue,3,4,3,526
orange,2,2,1,527
blue,1,1,4,528
orange,1,2,1,529
blue,1,3,2,530
orange,3,2,3,531
blue,1,1,0,532
orange,2,4,0,533
blue,1,4,3,534
orange,1,0,4,535
blue,2,1,3,536
orange,1,3,1,537
blue,1,3,2,538
orange,3,1,2,539
blue,1,1,0,540
orange,3,3,0,541
blue,2,0,1,542
orange,3,2,1,543
blue,2,1,3,544
orange,3,1,2,545
blue,1,2,1,546
orange,1,4,0,547
blue,2,3,4,548
orange,1,3,1,549
blue,1,1,2,550
orange,3,2,3,551
blue,2,1,3,552
orange,3,1,4,553
blue,1,4,1,554
orange,1,1,3,555
blue,2,3,4,556
orange,3,2,3,557
blue,2,4,2,558
orange,3,1,2,559
blue,2,2,1,560
orange,1,1,2,561
blue,2,3,3,562
orange,2,3,2,563
blue,2,1,4,564
orange,3,0,3,565
blue,1,2,3,566
orange,3,3,0,567
blue,2,3,3,568
orange,3,1,2,569
blue,2,4,1,570
orange,3,0,3,571
blue,2,2,0,572
orange,3,2,1,573
blue,1,1,4,574
orange,1,1,2,575
blue,1,4,1,576
orange,3,1,0,577
blue,1,3,0,578
orange,1,0,1,579
blue,3,3,4,580
orange,1,1,2,581
blue,3,4,3,582
orange,1,0,3,583
blue,1,1,2,584
orange,2,1,3,585
blue,1,0,1,586
orange,2,3,4,587
blue,1,1,0,588
orange,2,1,3,589
blue,3,3,2,590
orange,3,2,1,591
blue,1,1,2,592
orange,2,3,2,593
blue,3,4,1,594
orange,2,3,3,595
blue,1,3,0,596
orange,1,1,2,597
blue,3,1,4,598
orange,1,3,4,599
blue,2,1,2,600
orange,2,2,1,601
blue,2,2,4,602
orange,2,1,3,603
blue,1,4,1,604
orange,3,1,0,605
blue,3,2,3,606
orange,3,3,2,607
blue,3,0,1,608
orange,2,2,1,609
blue,3,1,0,610
orange,1,4,3,611
blue,2,0,3,612
orange,2,4,2,613
blue,2,2,2,614
orange,1,1,0,615
blue,2,3,4,616
orange,2,2,1,617
blue,1,3,0,618
orange,3,1,4,619
blue,1,0,3,620
orange,3,3,2,621
blue,2,2,2,622
orange,2,4,2,623
blue,1,1,4,624
orange,2,3,4,625
blue,2,0,1,626
orange,3,2,1,627
blue,3,4,3,628
orange,1,3,4,629
blue,2,1,3,630
orange,1,4,3,631
blue,1,3,2,632
orange,3,1,0,633
blue,1,1,0,634
orange,3,0,1,635
blue,1,2,3,636
orange,2,4,2,637
blue,1,1,2,638
orange,3,3,4,639
blue,2,2,1,640
orange,2,3,0,641
blue,2,0,2,642
orange,2,1,1,643
blue,1,0,3,644
orange,1,2,1,645
blue,3,3,2,646
orange,1,1,2,647
blue,2,1,0,648
orange,1,3,0,649
blue,2,0,2,650
orange,1,1,2,651
blue,3,1,4,652
orange,1,2,1,653
blue,3,4,1,654
orange,1,3,0,655
blue,1,1,2,656
orange,2,0,3,657
blue,2,1,0,658
orange,3,2,3,659
blue,2,0,2,660
orange,3,1,4,661
blue,1,0,3,662
orange,2,2,2,663
blue,1,4,0,664
orange,2,4,1,665
blue,2,1,4,666
orange,3,0,3,667
blue,1,0,4,668
orange,2,2,0,669
blue,2,2,4,670
orange,2,3,2,671
blue,2,0,3,672
orange,2,2,0,673
blue,1,4,0,674
orange,1,2,1,675
blue,3,1,4,676
orange,1,1,2,677
blue,2,2,4,678
orange,1,3,0,679
blue,2,1,2,680
orange,1,1,2,681
blue,1,3,1,682
orange,2,0,1,683
blue,2,0,0,684
orange,1,4,4,685
blue,1,4,0,686
orange,3,2,1,687
blue,3,0,3,688
orange,3,1,2,689
blue,1,0,4,690
orange,1,0,0,691
blue,1,3,1,692
orange,3,2,3,693
blue,1,2,0,694
orange,1,4,4,695
blue,3,1,4,696
orange,1,3,3,697
blue,1,3,1,698
orange,3,3,4,699
blue,2,1,2,700
orange,1,2,4,701
blue,3,2,3,702
orange,3,4,3,703
blue,2,3,3,704
orange,1,1,3,705
blue,2,2,1,706
orange,1,0,2,707
blue,3,1,2,708
orange,1,2,0,709
blue,2,3,3,710
orange,3,3,2,711
blue,1,2,2,712
orange,1,3,1,713
blue,3,2,1,714
orange,1,4,0,715
blue,2,2,1,716
orange,1,3,1,717
blue,1,1,1,718
orange,1,4,0,719
blue,1,2,2,720
orange,3,1,0,721
blue,1,0,0,722
orange,3,3,2,723
blue,3,1,2,724
orange,2,2,0,725
blue,1,2,2,726
orange,2,4,1,727
blue,2,3,1,728
orange,3,2,3,729
blue,2,1,0,730
orange,3,1,4,731
blue,2,0,2,732
orange,3,2,3,733
blue,2,2,3,734
orange,3,3,2,735
blue,1,1,3,736
orange,2,2,2,737
blue,3,2,1,738
orange,2,0,1,739
blue,3,0,3,740
orange,3,1,0,741
blue,1,2,2,742
orange,2,2,0,743
blue,1,3,3,744
orange,2,0,1,745
blue,1,4,4,746
orange,3,2,1,747
blue,1,1,1,748
orange,1,0,4,749
blue,2,0,0,750
orange,1,2,2,751
blue,2,1,2,752
orange,1,4,4,753
blue,2,0,4,754
orange,3,1,0,755
blue,2,1,2,756
orange,1,2,2,757
blue,1,0,2,758
orange,1,1,3,759
blue,2,3,3,760
orange,1,4,0,761
blue,1,1,3,762
orange,3,2,1,763
blue,2,4,1,764
orange,3,1,0,765
blue,3,1,2,766
orange,2,2,0,767
blue,1,2,2,768
orange,2,3,2,769
blue,1,4,4,770
orange,1,2,2,771
blue,1,3,3,772
orange,1,4,0,773
blue,3,0,3,774
orange,2,2,4,775
blue,2,2,0,776
orange,1,2,2,777
blue,2,1,2,778
orange,2,3,2,779
blue,2,0,4,780
orange,1,4,4,781
blue,3,1,2,782
orange,2,2,4,783
blue,2,2,3,784
orange,2,3,2,785
blue,1,1,1,786
orange,3,2,1,787
blue,2,0,4,788
orange,1,3,3,789
blue,3,0,1,790
orange,1,4,4,791
blue,2,2,3,792
orange,2,1,3,793
blue,1,2,0,794
orange,3,3,2,795
blue,2,4,2,796
orange,3,4,3,797
blue,1,3,1,798
orange,1,3,3,799
blue,1,2,2,800
orange,3,1,0,801
blue,1,1,3,802
orange,2,0,1,803
blue,3,2,3,804
orange,2,1,1,805
blue,3,1,2,806
orange,3,3,2,807
blue,3,2,3,808
orange,3,2,1,809
blue,1,2,2,810
orange,3,3,2,811
blue,3,1,4,812
orange,1,4,2,813
blue,2,3,4,814
orange,2,0,3,815
blue,2,4,2,816
orange,1,2,0,817
blue,1,3,3,818
orange,3,4,3,819
blue,1,2,2,820
orange,2,1,1,821
blue,3,2,3,822
orange,2,0,3,823
blue,2,3,4,824
orange,1,3,1,825
blue,1,4,4,826
orange,1,1,3,827
blue,3,0,1,828
orange,2,2,4,829
blue,1,3,3,830
orange,2,1,2,831
blue,2,2,2,832
orange,1,3,1,833
blue,1,2,4,834
orange,1,4,0,835
blue,1,4,2,836
orange,2,3,3,837
blue,1,3,3,838
orange,2,1,2,839
blue,2,0,1,840
orange,2,0,0,841
blue,3,3,4,842
orange,2,2,1,843
blue,1,3,0,844
orange,3,3,2,845
blue,3,2,3,846
orange,1,3,1,847
blue,1,4,1,848
orange,2,0,2,849
blue,1,2,3,850
orange,3,1,0,851
blue,1,1,2,852
orange,1,0,4,853
blue,1,2,3,854
orange,3,0,1,855
blue,2,4,2,856
orange,3,1,2,857
blue,1,3,3,858
orange,2,1,4,859
blue,1,0,0,860
orange,3,3,4,861
blue,3,0,1,862
orange,2,2,2,863
blue,1,2,2,864
orange,2,3,4,865
blue,1,1,2,866
orange,1,3,1,867
blue,1,0,3,868
orange,1,2,2,869
blue,3,1,2,870
orange,3,2,3,871
blue,3,3,0,872
orange,1,0,0,873
blue,3,2,1,874
orange,1,1,1,875
blue,3,1,2,876
orange,1,2,0,877
blue,2,2,1,878
orange,3,3,4,879
blue,2,0,2,880
orange,1,3,1,881
blue,1,1,4,882
orange,2,4,2,883
blue,2,2,1,884
orange,1,1,3,885
blue,1,4,1,886
orange,1,2,4,887
blue,1,3,0,888
orange,1,3,3,889
blue,2,0,2,890
orange,1,0,0,891
blue,1,2,1,892
orange,2,3,0,893
blue,1,3,2,894
orange,2,1,1,895
blue,1,4,1,896
orange,2,3,0,897
blue,2,1,4,898
orange,2,2,2,899
blue,3,2,1,900
orange,2,4,3,901
blue,2,2,2,902
orange,1,3,3,903
blue,3,1,2,904
orange,1,2,2,905
blue,3,2,3,906
orange,1,1,3,907
blue,3,1,4,908
orange,3,0,1,909
blue,2,1,0,910
orange,1,3,1,911
blue,3,3,2,912
orange,2,2,2,913
blue,1,2,3,914
orange,2,4,3,915
blue,3,4,1,916
orange,1,2,0,917
blue,1,4,1,918
orange,2,2,4,919
blue,3,2,3,920
orange,2,1,2,921
blue,1,4,1,922
orange,2,0,0,923
blue,1,3,0,924
orange,1,0,2,925
blue,1,2,1,926
orange,1,1,1,927
blue,2,2,2,928
orange,3,1,2,929
blue,2,0,1,930
orange,1,4,4,931
blue,1,4,3,932
orange,3,0,3,933
blue,2,1,3,934
orange,2,2,1,935
blue,1,1,0,936
orange,2,0,2,937
blue,1,3,2,938
orange,2,2,1,939
blue,1,1,4,940
orange,1,3,3,941
blue,2,3,2,942
orange,2,1,3,943
blue,2,1,1,944
orange,2,3,4,945
blue,3,4,1,946
orange,1,2,4,947
blue,2,3,0,948
orange,2,1,3,949
blue,1,0,3,950
orange,2,0,1,951
blue,2,1,1,952
orange,1,3,3,953
blue,3,1,4,954
orange,3,1,2,955
blue,3,2,3,956
orange,3,0,3,957
blue,1,1,4,958
orange,1,4,2,959
blue,1,2,3,960
orange,2,1,3,961
blue,3,4,1,962
orange,3,3,0,963
blue,1,3,0,964
orange,2,3,4,965
blue,3,1,4,966
orange,2,2,2,967
blue,1,2,1,968
orange,3,4,1,969
blue,1,1,2,970
orange,1,3,1,971
blue,1,2,1,972
orange,1,2,2,973
blue,1,1,0,974
orange,2,4,1,975
blue,2,2,3,976
orange,2,3,3,977
blue,2,4,2,978
orange,2,4,1,979
blue,2,3,4,980
orange,2,3,3,981
blue,1,3,2,982
orange,2,1,4,983
blue,1,2,3,984
orange,2,3,3,985
blue,1,1,4,986
orange,3,3,0,987
blue,2,1,3,988
orange,2,2,1,989
blue,1,3,2,990
orange,2,0,2,991
blue,1,2,1,992
orange,2,1,0,993
blue,3,0,3,994
orange,1,4,3,995
blue,1,0,3,996
orange,1,2,1,997
blue,3,1,2,998
orange,1,1,0,999
blue,1,2,1,1000
orange,3,4,1,1001
blue,1,3,0,1002
orange,3,2,3,1003
blue,2,3,4,1004
orange,1,3,2,1005
blue,1,2,1,1006
orange,1,1,0,1007
blue,1,3,2,1008
orange,2,2,2,1009
blue,1,2,1,1010
orange,3,1,4,1011
blue,2,4,2,1012
orange,2,3,4,1013
blue,1,1,2,1014
orange,3,0,3,1015
blue,1,2,1,1016
orange,1,2,3,1017
blue,1,1,2,1018
orange,1,3,4,1019
blue,3,3,0,1020
orange,1,2,3,1021
blue,2,2,1,1022
orange,1,3,2,1023
blue,2,3,3,1024
orange,3,1,2,1025
blue,2,1,4,1026
orange,2,2,2,1027
blue,3,2,1,1028
orange,3,0,1,1029
blue,3,0,3,1030
orange,1,2,3,1031
blue,1,1,4,1032
orange,2,1,0,1033
blue,3,3,0,1034
orange,1,1,2,1035
blue,3,2,1,1036
orange,1,0,3,1037
blue,1,4,1,1038
orange,3,1,2,1039
blue,1,3,0,1040
orange,3,0,1,1041
blue,3,1,2,1042
orange,2,0,2,1043
blue,3,2,3,1044
orange,1,1,4,1045
blue,2,2,2,1046
orange,1,3,1,1047
blue,2,1,0,1048
orange,2,2,1,1049
blue,2,2,2,1050
orange,2,4,0,1051
blue,3,3,4,1052
orange,3,1,0,1053
blue,3,4,3,1054
orange,1,2,0,1055
blue,2,1,0,1056
orange,1,0,2,1057
blue,3,3,2,1058
orange,3,2,1,1059
blue,1,2,1,1060
orange,3,1,0,1061
blue,3,2,1,1062
orange,1,1,3,1063
blue,2,3,1,1064
orange,1,2,4,1065
blue,3,3,0,1066
orange,3,4,3,1067
blue,3,4,1,1068
orange,1,1,3,1069
blue,1,4,2,1070
orange,3,3,4,1071
blue,3,1,4,1072
orange,1,2,4,1073
blue,3,3,2,1074
orange,3,4,3,1075
blue,3,1,4,1076
orange,3,3,4,1077
blue,3,4,1,1078
orange,2,2,1,1079
blue,2,1,2,1080
orange,1,3,3,1081
blue,2,0,4,1082
orange,3,1,2,1083
blue,3,1,4,1084
orange,3,0,3,1085
blue,3,2,3,1086
orange,2,4,0,1087
blue,3,0,1,1088
orange,1,2,2,1089
blue,1,2,0,1090
orange,3,2,1,1091
blue,1,3,1,1092
orange,3,1,0,1093
blue,2,1,2,1094
orange,1,4,4,1095
blue,1,4,0,1096
orange,1,2,2,1097
blue,2,2,4,1098
orange,1,3,3,1099
blue,2,0,3,1100
orange,2,3,2,1101
blue,1,4,1,1102
orange,1,2,4,1103
blue,2,2,2,1104
orange,1,3,3,1105
blue,2,0,1,1106
orange,2,1,3,1107
blue,3,3,4,1108
orange,1,2,4,1109
blue,1,3,2,1110
orange,2,0,1,1111
blue,1,4,3,1112
orange,1,3,3,1113
blue,1,2,1,1114
orange,2,1,3,1115
blue,3,2,3,1116
orange,2,0,1,1117
blue,1,1,0,1118
orange,2,2,2,1119
blue,1,2,1,1120
orange,2,0,1,1121
blue,1,1,0,1122
orange,3,3,2,1123
blue,1,1,4,1124
orange,1,1,1,1125
blue,3,3,4,1126
orange,2,1,3,1127
blue,1,2,3,1128
orange,3,4,1,1129
blue,2,2,2,1130
orange,2,0,1,1131
blue,1,3,4,1132
orange,1,0,2,1133
blue,2,4,1,1134
orange,3,2,3,1135
blue,1,2,3,1136
orange,1,1,3,1137
blue,1,1,2,1138
orange,3,1,4,1139
blue,2,2,2,1140
orange,3,3,2,1141
blue,3,2,3,1142
orange,3,1,0,1143
blue,1,0,3,1144
orange,2,2,0,1145
blue,3,4,1,1146
orange,2,0,1,1147
blue,1,2,1,1148
orange,1,3,1,1149
blue,1,1,0,1150
orange,1,0,4,1151
blue,1,3,2,1152
orange,1,1,3,1153
blue,1,4,1,1154
orange,1,0,2,1155
blue,1,3,0,1156
orange,1,2,4,1157
blue,1,1,2,1158
orange,1,3,3,1159
blue,1,3,0,1160
orange,3,2,1,1161
blue,2,1,4,1162
orange,1,2,4,1163
blue,1,2,1,1164
orange,1,4,2,1165
blue,3,3,2,1166
orange,3,0,3,1167
blue,3,1,0,1168
orange,2,2,0,1169
blue,2,3,3,1170
orange,2,4,1,1171
blue,2,1,4,1172
orange,3,1,2,1173
blue,1,0,1,1174
orange,3,3,4,1175
blue,1,1,2,1176
orange,1,2,4,1177
blue,3,0,1,1178
orange,1,4,2,1179
blue,1,3,4,1180
orange,2,3,3,1181
blue,1,2,3,1182
orange,2,1,2,1183
blue,3,1,0,1184
orange,1,3,3,1185
blue,1,4,1,1186
orange,1,4,4,1187
blue,2,3,3,1188
orange,3,2,3,1189
blue,1,1,4,1190
orange,2,0,0,1191
blue,1,3,2,1192
orange,3,1,4,1193
blue,1,4,3,1194
orange,3,4,1,1195
blue,2,1,4,1196
orange,1,2,2,1197
blue,2,3,3,1198
orange,1,3,3,1199
blue,3,3,2,1200
orange,1,2,4,1201
blue,2,1,4,1202
orange,1,3,3,1203
blue,2,2,2,1204
orange,1,4,2,1205
blue,2,0,3,1206
orange,2,2,1,1207
blue,2,2,2,1208
orange,3,3,0,1209
blue,3,4,1,1210
orange,1,2,4,1211
blue,2,0,3,1212
orange,2,4,0,1213
blue,2,2,2,1214
orange,2,2,1,1215
blue,3,2,3,1216
orange,2,4,0,1217
blue,3,1,2,1218
orange,3,4,1,1219
blue,1,3,4,1220
orange,3,3,0,1221
blue,1,1,2,1222
orange,1,3,3,1223
blue,1,0,3,1224
orange,3,2,1,1225
blue,1,3,0,1226
orange,2,2,1,1227
blue,1,4,1,1228
orange,3,3,2,1229
blue,2,1,0,1230
orange,3,2,1,1231
blue,1,3,0,1232
orange,2,4,2,1233
blue,2,3,1,1234
orange,1,1,1,1235
blue,3,3,4,1236
orange,1,3,3,1237
blue,2,2,3,1238
orange,2,2,1,1239
blue,2,1,1,1240
orange,3,0,3,1241
blue,3,2,3,1242
orange,1,4,4,1243
blue,1,1,2,1244
orange,1,3,3,1245
blue,1,0,1,1246
