Color,Pawn,X,Y,Turn
orange,1,3,2,113
blue,2,1,1,114
orange,3,4,2,115
blue,2,3,2,116
orange,3,2,4,117
blue,2,2,0,118
orange,1,4,2,119
blue,2,0,1,120
orange,1,3,3,121
blue,2,1,3,122
orange,1,0,0,123
blue,1,4,0,124
orange,3,3,3,125
blue,3,2,0,126
orange,1,4,4,127
blue,3,3,1,128
orange,3,2,4,129
blue,1,3,1,130
orange,2,3,3,131
blue,2,0,1,132
orange,2,4,1,133
blue,1,2,2,134
orange,3,0,2,135
blue,1,3,1,136
orange,2,2,2,137
blue,1,2,0,138
orange,2,4,1,139
blue,3,4,0,140
orange,2,3,3,141
blue,3,2,2,142
orange,1,0,0,143
blue,1,3,1,144
orange,3,2,0,145
blue,2,1,3,146
orange,3,1,1,147
blue,2,3,2,148
orange,1,2,2,149
blue,2,4,0,150
orange,3,2,0,151
blue,1,4,0,152
orange,1,0,4,153
blue,3,3,1,154
orange,2,4,1,155
blue,2,2,1,156
orange,2,3,3,157
blue,3,4,0,158
orange,2,1,4,159
blue,2,1,3,160
orange,2,2,2,161
blue,1,4,0,162
orange,3,4,2,163
blue,2,3,2,164
orange,2,0,3,165
blue,3,3,1,166
orange,2,2,4,167
blue,2,4,0,168
orange,2,1,2,169
blue,1,4,2,170
orange,1,2,2,171
blue,1,3,1,172
orange,3,3,3,173
blue,3,2,0,174
orange,2,0,0,175
blue,3,1,1,176
orange,3,4,4,177
blue,1,0,2,178
orange,1,0,4,179
blue,1,2,0,180
orange,3,3,3,181
blue,2,2,1,182
orange,1,4,0,183
blue,3,0,2,184
orange,3,2,4,185
blue,3,1,1,186
orange,1,0,4,187
blue,1,0,2,188
orange,2,1,2,189
blue,1,2,0,190
orange,2,2,4,191
blue,1,4,2,192
orange,2,0,3,193
blue,2,0,2,194
orange,3,3,3,195
blue,3,0,0,196
orange,3,4,4,197
blue,3,1,1,198
orange,1,3,1,199
blue,1,2,4,200
orange,1,4,0,201
blue,2,1,4,202
orange,1,0,4,203
blue,3,0,2,204
orange,3,3,3,205
blue,1,1,3,206
orange,3,4,2,207
blue,1,2,4,208
orange,2,1,1,209
blue,1,4,2,210
orange,2,2,3,211
blue,1,3,3,212
orange,1,1,3,213
blue,2,2,2,214
orange,2,4,2,215
blue,2,4,1,216
orange,1,0,4,217
blue,3,2,0,218
orange,2,3,4,219
blue,3,3,1,220
orange,2,1,3,221
blue,1,2,2,222
orange,2,3,4,223
blue,1,3,3,224
orange,2,1,3,225
blue,2,2,2,226
orange,1,4,0,227
blue,2,4,3,228
orange,3,2,0,229
blue,2,3,1,230
orange,3,0,2,231
blue,3,2,0,232
orange,2,0,1,233
blue,3,4,2,234
orange,1,3,1,235
blue,1,4,2,236
orange,1,2,0,237
blue,2,3,4,238
orange,1,1,1,239
blue,2,4,2,240
orange,1,2,2,241
blue,2,3,0,242
orange,1,4,0,243
blue,1,2,1,244
orange,3,2,4,245
blue,2,1,1,246
orange,3,3,3,247
blue,2,0,3,248
orange,3,0,0,249
blue,1,3,2,250
orange,1,2,2,251
blue,2,1,1,252
orange,2,2,0,253
blue,2,0,3,254
orange,1,1,3,255
blue,2,2,2,256
orange,1,2,4,257
blue,1,2,3,258
orange,2,1,2,259
blue,2,0,3,260
orange,1,3,3,261
blue,2,2,4,262
orange,1,4,4,263
blue,2,0,3,264
orange,1,3,3,265
blue,1,3,4,266
orange,2,0,0,267
blue,2,2,4,268
orange,1,4,4,269
blue,2,1,2,270
orange,1,3,3,271
blue,2,2,4,272
orange,1,4,4,273
blue,1,2,3,274
orange,3,2,2,275
blue,2,4,3,276
orange,2,0,3,277
blue,1,3,4,278
orange,1,2,2,279
blue,3,3,3,280
orange,1,1,1,281
blue,2,2,2,282
orange,1,2,2,283
blue,3,0,0,284
orange,1,0,4,285
blue,2,3,0,286
orange,3,3,1,287
blue,3,4,4,288
orange,2,2,2,289
blue,1,2,3,290
orange,2,0,3,291
blue,1,1,4,292
orange,3,4,2,293
blue,2,1,1,294
orange,2,2,2,295
blue,2,2,3,296
orange,1,2,2,297
blue,2,0,4,298
orange,2,0,1,299
blue,1,2,3,300
orange,3,3,3,301
blue,3,1,1,302
orange,1,1,2,303
blue,3,2,0,304
orange,2,1,3,305
blue,3,0,2,306
orange,2,3,2,307
blue,1,3,2,308
orange,1,0,3,309
blue,3,2,4,310
orange,2,2,4,311
blue,1,4,2,312
orange,1,3,0,313
blue,3,1,3,314
orange,3,1,1,315
blue,3,3,1,316
orange,3,0,0,317
blue,1,3,1,318
orange,1,0,3,319
blue,3,2,0,320
orange,2,1,2,321
blue,2,2,3,322
orange,3,1,1,323
blue,1,0,1,324
orange,3,0,2,325
blue,2,1,1,326
orange,1,3,0,327
blue,2,0,3,328
orange,2,2,0,329
blue,1,3,4,330
orange,1,0,3,331
blue,1,2,3,332
orange,2,4,1,333
blue,1,0,1,334
orange,3,2,4,335
blue,1,1,2,336
orange,3,1,3,337
blue,1,2,1,338
orange,3,0,4,339
blue,1,1,2,340
orange,3,1,3,341
blue,1,2,1,342
orange,3,0,4,343
blue,1,1,2,344
orange,2,3,3,345
blue,3,4,2,346
orange,3,2,2,347
blue,1,0,1,348
orange,3,3,1,349
blue,2,2,4,350
orange,1,0,2,351
blue,1,3,4,352
orange,2,1,4,353
blue,2,4,3,354
orange,1,2,4,355
blue,3,2,0,356
orange,3,4,2,357
blue,2,3,1,358
orange,1,4,2,359
blue,2,1,0,360
orange,2,3,3,361
blue,2,0,2,362
orange,1,2,0,363
blue,2,1,0,364
orange,1,3,1,365
blue,2,0,2,366
orange,2,2,1,367
blue,2,2,3,368
orange,3,3,3,369
blue,3,4,2,370
orange,2,3,3,371
blue,2,0,2,372
orange,1,1,3,373
blue,2,1,0,374
orange,3,1,1,375
blue,1,2,3,376
orange,2,3,0,377
blue,1,1,2,378
orange,1,0,4,379
blue,2,3,1,380
orange,1,3,1,381
blue,2,2,3,382
orange,1,3,2,383
blue,1,3,0,384
orange,1,1,0,385
blue,3,3,1,386
orange,3,4,4,387
blue,1,1,2,388
orange,2,4,2,389
blue,3,1,3,390
orange,2,2,1,391
blue,3,0,4,392
orange,3,1,1,393
blue,1,0,3,394
orange,2,0,2,395
blue,3,3,1,396
orange,3,4,4,397
blue,1,1,4,398
orange,3,0,0,399
blue,1,2,3,400
orange,1,3,2,401
blue,1,1,2,402
orange,3,1,1,403
blue,1,0,3,404
orange,1,1,4,405
blue,1,2,1,406
orange,3,2,0,407
blue,3,4,2,408
orange,1,2,3,409
blue,2,3,1,410
orange,1,4,2,411
blue,1,3,2,412
orange,3,1,1,413
blue,1,1,4,414
orange,3,2,0,415
blue,2,1,2,416
orange,3,3,1,417
blue,2,0,4,418
orange,1,2,0,419
blue,2,1,2,420
orange,2,2,3,421
blue,2,0,0,422
orange,2,0,4,423
blue,2,1,2,424
orange,3,2,2,425
blue,2,0,0,426
orange,3,4,4,427
blue,2,1,2,428
orange,1,0,2,429
blue,2,2,4,430
orange,3,2,2,431
blue,2,4,3,432
orange,3,1,1,433
blue,1,4,1,434
orange,2,1,2,435
blue,2,2,2,436
orange,2,3,3,437
blue,3,2,0,438
orange,1,2,0,439
blue,2,0,3,440
orange,2,2,1,441
blue,1,2,3,442
orange,3,2,2,443
blue,3,3,1,444
orange,1,4,2,445
blue,1,1,2,446
orange,1,2,4,447
blue,1,0,3,448
orange,3,3,3,449
blue,1,1,4,450
orange,3,4,4,451
blue,1,0,3,452
orange,1,4,2,453
blue,3,4,0,454
orange,3,1,1,455
blue,3,0,4,456
orange,2,1,3,457
blue,2,2,2,458
orange,3,3,3,459
blue,2,1,4,460
orange,3,4,4,461
blue,2,3,3,462
orange,3,0,0,463
blue,1,1,1,464
orange,3,4,4,465
blue,2,1,4,466
orange,2,3,4,467
blue,3,1,3,468
orange,1,2,0,469
blue,2,2,2,470
orange,3,0,0,471
blue,2,1,4,472
orange,2,4,2,473
blue,3,2,4,474
orange,1,3,1,475
blue,3,3,3,476
orange,1,4,0,477
blue,1,3,3,478
orange,2,2,1,479
blue,3,2,2,480
orange,1,3,1,481
blue,1,3,3,482
orange,1,1,3,483
blue,1,4,4,484
orange,2,3,3,485
blue,1,2,2,486
orange,2,2,1,487
blue,3,4,0,488
orange,1,2,4,489
blue,2,0,2,490
orange,3,1,1,491
blue,2,1,0,492
orange,1,1,3,493
blue,2,0,2,494
orange,3,3,3,495
blue,2,1,4,496
orange,1,2,4,497
blue,1,1,3,498
orange,2,4,0,499
blue,3,2,2,500
orange,3,4,4,501
blue,2,3,3,502
orange,1,4,2,503
blue,1,2,2,504
orange,1,2,0,505
blue,2,1,2,506
orange,1,1,1,507
blue,1,1,3,508
orange,2,4,1,509
blue,2,3,3,510
orange,2,2,2,511
blue,3,3,1,512
orange,3,0,0,513
blue,1,0,2,514
orange,3,4,4,515
blue,1,2,4,516
orange,1,3,3,517
blue,1,0,2,518
orange,2,4,3,519
blue,3,0,4,520
orange,2,2,4,521
blue,3,1,3,522
orange,1,2,4,523
blue,2,1,4,524
orange,1,4,2,525
blue,3,3,1,526
orange,1,2,4,527
blue,3,2,2,528
orange,1,4,2,529
blue,3,1,1,530
orange,1,2,0,531
blue,1,1,1,532
orange,1,4,2,533
blue,2,2,2,534
orange,2,3,2,535
blue,3,0,2,536
orange,1,3,3,537
blue,2,1,0,538
orange,2,2,0,539
blue,3,2,4,540
orange,1,4,2,541
blue,2,0,2,542
orange,2,1,2,543
blue,3,3,3,544
orange,3,1,1,545
blue,3,4,4,546
orange,2,3,1,547
blue,2,2,3,548
orange,1,2,0,549
blue,3,3,3,550
orange,2,4,3,551
blue,1,4,4,552
orange,1,1,1,553
blue,3,4,2,554
orange,1,2,0,555
blue,2,0,2,556
orange,3,0,0,557
blue,1,2,2,558
orange,3,4,4,559
blue,2,1,0,560
orange,3,3,3,561
blue,2,3,1,562
orange,3,2,4,563
blue,2,1,0,564
orange,1,4,2,565
blue,1,3,3,566
orange,1,2,0,567
blue,1,1,1,568
orange,3,1,3,569
blue,1,2,2,570
orange,3,0,4,571
blue,1,4,4,572
orange,3,4,0,573
blue,1,2,2,574
orange,1,4,2,575
blue,1,1,1,576
orange,3,3,1,577
blue,1,3,3,578
orange,1,2,0,579
blue,1,4,4,580
orange,2,3,1,581
blue,1,1,1,582
orange,2,2,3,583
blue,3,3,3,584
orange,2,4,2,585
blue,1,4,4,586
orange,2,3,0,587
blue,1,0,0,588
orange,2,1,1,589
blue,3,2,4,590
orange,3,1,3,591
blue,3,3,3,592
orange,1,0,2,593
blue,1,2,2,594
orange,2,2,3,595
blue,1,0,4,596
orange,1,2,4,597
blue,1,2,2,598
orange,1,0,2,599
blue,1,3,1,600
orange,3,0,4,601
blue,2,2,2,602
orange,1,2,4,603
blue,2,3,4,604
orange,1,3,3,605
blue,1,2,2,606
orange,1,2,4,607
