Color,Pawn,X,Y,Turn
orange,2,0,0,233
blue,3,1,0,234
orange,1,2,3,235
blue,1,3,1,236
orange,3,1,2,237
blue,1,1,3,238
orange,1,3,2,239
blue,1,2,4,240
orange,1,1,0,241
blue,1,4,2,242
orange,3,0,3,243
blue,3,2,1,244
orange,1,1,2,245
blue,2,1,1,246
orange,1,3,0,247
blue,3,1,2,248
orange,2,1,2,249
blue,3,0,1,250
orange,3,1,2,251
blue,2,2,3,252
orange,1,4,1,253
blue,2,1,1,254
orange,3,0,3,255
blue,1,3,3,256
orange,1,3,0,257
blue,1,2,2,258
orange,1,2,1,259
blue,1,1,1,260
orange,2,2,0,261
blue,2,3,0,262
orange,3,1,2,263
blue,2,2,2,264
orange,1,3,0,265
blue,1,1,3,266
orange,3,2,1,267
blue,1,4,0,268
orange,1,0,3,269
blue,1,1,3,270
orange,3,3,2,271
blue,2,4,3,272
orange,1,2,1,273
blue,3,1,2,274
orange,1,0,3,275
blue,3,2,3,276
orange,2,1,2,277
blue,1,2,2,278
orange,1,3,0,279
blue,1,4,0,280
orange,1,1,2,281
blue,3,0,1,282
orange,2,2,0,283
blue,2,3,1,284
orange,3,2,1,285
blue,3,3,4,286
orange,1,1,1,287
blue,3,4,3,288
orange,2,3,2,289
blue,2,2,3,290
orange,2,2,0,291
blue,2,4,4,292
orange,3,3,2,293
blue,2,3,2,294
orange,2,0,1,295
blue,1,0,4,296
orange,2,2,0,297
blue,2,4,0,298
orange,3,1,4,299
blue,2,3,2,300
orange,1,0,2,301
blue,2,1,3,302
orange,3,4,1,303
blue,2,2,1,304
orange,1,2,0,305
blue,2,0,2,306
orange,2,4,1,307
blue,1,2,2,308
orange,2,3,3,309
blue,1,1,3,310
orange,2,4,1,311
blue,1,3,1,312
orange,1,3,2,313
blue,2,2,1,314
orange,2,2,0,315
blue,3,3,4,316
orange,1,2,1,317
blue,2,4,0,318
blue,1,1,3,319
orange,1,3,1,320
blue,2,2,1,321
orange,1,2,0,322
blue,1,4,0,323
orange,3,3,0,324
blue,1,3,1,325
orange,2,3,2,326
blue,3,1,2,327
orange,1,2,3,328
blue,2,1,3,329
orange,1,3,4,330
blue,2,0,1,331
orange,1,0,1,332
blue,1,4,0,333
orange,2,1,1,334
blue,1,2,2,335
orange,2,2,3,336
blue,1,1,1,337
orange,1,1,2,338
blue,3,0,3,339
orange,2,4,4,340
blue,1,2,0,341
orange,3,1,2,342
blue,1,0,2,343
orange,1,2,1,344
blue,3,1,4,345
orange,1,1,2,346
blue,3,4,1,347
orange,3,3,0,348
blue,1,2,4,349
orange,3,2,1,350
blue,1,0,2,351
orange,1,1,2,352
blue,1,2,4,353
orange,1,3,0,354
blue,1,0,2,355
orange,1,1,2,356
blue,3,2,3,357
orange,1,0,1,358
blue,3,3,4,359
orange,3,3,2,360
blue,3,4,3,361
orange,3,2,3,362
blue,3,3,4,363
orange,3,4,1,364
blue,3,2,3,365
orange,2,3,2,366
blue,2,2,2,367
orange,3,3,0,368
blue,2,0,3,369
orange,3,1,2,370
blue,1,2,0,371
orange,2,2,4,372
blue,1,0,2,373
orange,3,0,1,374
blue,3,1,2,375
orange,2,1,2,376
blue,3,3,4,377
orange,2,4,2,378
blue,3,4,3,379
orange,2,3,0,380
blue,1,2,0,381
orange,2,4,2,382
blue,1,3,1,383
orange,3,3,4,384
blue,1,2,0,385
orange,2,2,3,386
blue,1,0,2,387
orange,2,1,1,388
blue,1,2,0,389
orange,1,2,1,390
blue,1,0,2,391
orange,3,1,2,392
blue,1,1,3,393
orange,3,2,3,394
blue,1,0,4,395
orange,3,3,2,396
blue,2,2,4,397
orange,1,0,3,398
blue,1,2,2,399
orange,3,4,1,400
blue,1,3,3,401
orange,2,3,0,402
blue,3,2,1,403
orange,2,2,2,404
blue,1,4,4,405
orange,2,1,0,406
blue,3,3,0,407
orange,3,3,2,408
blue,1,2,2,409
orange,3,4,1,410
blue,1,3,1,411
orange,3,1,4,412
blue,3,1,2,413
orange,2,2,2,414
blue,1,2,0,415
orange,3,3,2,416
blue,1,4,2,417
orange,2,1,0,418
blue,3,2,1,419
orange,2,3,1,420
blue,2,4,3,421
orange,2,1,2,422
blue,1,3,3,423
orange,2,0,0,424
blue,2,3,1,425
orange,3,2,3,426
blue,3,3,0,427
orange,3,3,2,428
blue,1,1,1,429
orange,1,3,0,430
blue,1,2,2,431
orange,1,4,1,432
blue,1,1,1,433
orange,1,1,4,434
blue,1,0,0,435
orange,2,2,1,436
blue,1,3,0,437
orange,2,4,0,438
blue,2,4,3,439
orange,1,4,1,440
blue,3,0,3,441
orange,2,2,1,442
blue,1,1,2,443
orange,3,2,3,444
blue,2,2,2,445
orange,2,3,3,446
blue,1,2,1,447
orange,1,3,0,448
blue,1,4,3,449
orange,1,2,1,450
blue,2,1,0,451
orange,2,1,4,452
blue,2,0,2,453
orange,1,0,3,454
blue,1,2,1,455
orange,1,1,4,456
blue,1,3,0,457
orange,3,3,2,458
blue,1,1,2,459
orange,3,2,1,460
blue,1,2,1,461
orange,3,1,2,462
blue,1,0,3,463
orange,2,2,2,464
blue,1,1,2,465
orange,1,4,0,466
blue,2,2,3,467
orange,1,2,2,468
blue,1,2,1,469
orange,2,0,1,470
blue,1,1,2,471
orange,1,1,0,472
blue,1,2,1,473
orange,3,3,4,474
blue,1,0,3,475
orange,1,4,3,476
blue,2,3,1,477
orange,2,2,0,478
blue,3,1,4,479
orange,3,1,2,480
blue,1,3,2,481
orange,3,0,3,482
blue,1,1,0,483
orange,3,3,0,484
blue,3,2,3,485
orange,1,3,4,486
blue,1,4,3,487
orange,1,2,3,488
blue,3,1,4,489
orange,2,3,2,490
blue,1,3,2,491
orange,2,4,0,492
blue,3,2,3,493
orange,3,0,3,494
blue,3,3,2,495
orange,1,2,1,496
blue,3,2,3,497
orange,1,4,3,498
blue,3,1,4,499
orange,1,2,1,500
blue,1,1,3,501
orange,3,1,2,502
blue,1,0,4,503
orange,1,3,2,504
blue,2,2,3,505
orange,1,1,4,506
blue,1,4,0,507
orange,1,2,3,508
blue,2,4,4,509
orange,1,1,1,510
blue,3,0,3,511
orange,1,2,0,512
blue,1,2,2,513
orange,1,0,2,514
blue,1,1,1,515
orange,2,2,1,516
blue,1,2,0,517
orange,2,0,0,518
blue,2,2,3,519
orange,3,3,0,520
blue,1,4,2,521
orange,1,1,1,522
blue,2,0,2,523
orange,3,4,1,524
blue,1,2,4,525
orange,3,1,4,526
blue,3,3,0,527
orange,1,0,2,528
blue,2,1,4,529
